@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.2033,2.2863,1.512,11.5357,-0.8521,-0.0267,4.0543,2.0135,11.8115,-1.1408,-0.022,3.3728,1.8365,14.2264,-0.333,2.4549,3.7296,1.9312,10.4093,0.0289,-7.6093,-9.243,0.0828,1.2147,-0.0109,-0.009,0.7509,0.8233,0.783,1.0964,1.0426,0.951,0.5639,0.6779,0.613,1.2021,1.0871,0.9043,0.8432,1.4935,-17.1498,1.7712,-20.3393,-11.4831,1.1289,0.5836,0.5811,0.517,0.5147,0.9957,0.9766,0.8109,1.1082,0.8303,1.1347,1.3667,0.0021,3.6357,0.6026,-0.2575,0.0653,-0.2015,-0.0588,0.4124,-2.9353,2.53,1.5906,4.8889,?,-8.942,0.333,0.577,9.7133,?,2.1076,0.2782,0.5274,1.7327,0.4178,0.3283,-1.3927,-4.2427,2.7565,3.0158,1.0941,7.598,9.0952,1.197,0.5033,-3.9313,-7.8107,1,0,0,0.5033,2.8216,5.606,0.1005,13.9849,-0.9631,-0.675,0.7778,1100,0,0,0,1,PANTALONI
0.1468,0.8588,0.9267,7.2232,-1.6595,-0.2213,1.1338,1.0648,4.4896,-1.1417,-0.1196,0.6885,0.8297,5.0479,-1.2205,1.4173,0.7572,0.8702,4.7202,0.0631,-0.6633,-1.2272,0.1036,1.85,-0.1561,-0.0844,0.8703,1.1169,1.065,1.2833,1.2237,0.9536,0.7575,1.2474,1.1343,1.6468,1.4974,0.9093,1.8832,1.6245,-14.1866,0.8626,-7.5332,-8.7331,1.2956,1.1947,0.5391,0.9221,0.4161,0.4512,1.6089,1.4309,1.5303,0.8894,0.9512,1.0694,0.003,2.1276,-0.1291,0.1389,-0.1711,0.1656,-0.2974,-0.1671,-0.9457,1.3407,1.1579,4.5629,-1.6582,-9.2044,0.0522,0.2285,9.5055,?,3.0014,0.1663,0.4077,1.4538,0.6084,0.1027,-0.3151,-3.0667,5.0681,2.8397,0.5603,25.6858,8.0642,0.314,0.2994,-1.2602,-4.2085,0,0.4624,0,0.48,3.1387,6.5384,0.1013,13.4913,-0.3975,0.0228,0.8377,1100,0,0,0,1,PANTALONI
2.1483,6.2543,2.5009,8.2275,-0.3933,-1.7517,2.2525,1.5008,5.6295,-3.064,-0.3466,1.054,1.0267,4.0533,-1.6155,3.9748,1.5656,1.2512,4.6397,0.2467,-1.2264,-6.1989,0.5405,5.0545,-0.4407,-0.0872,1.6663,2.4359,1.9987,1.4619,1.1995,0.8205,2.7766,5.9336,3.9949,2.137,1.4388,0.6733,0.5472,0.9276,-1.5285,1.6953,-2.7935,-1.6478,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,1.4615,2.0298,1.7733,1.3889,1.2133,0.8736,0.0279,5.765,0.3397,0.1244,0.7647,-0.1941,-0.1491,0.0149,4.7123,13.1644,3.6283,10.9322,-0.1242,-4.3325,26.205,5.1191,13.4067,-2.6877,-0.0306,15.8444,3.9805,13.4099,-0.6039,-1.0877,-154.2172,141.7878,0.7088,0.9115,1.286,0.5024,0.8309,1.6539,0.1236,0.2392,1.9353,2.6749,1.1631,0.4348,0.8154,0.8152,0.9998,0.0634,13.9327,0.7531,-0.2121,0.454,1100,0,0,0,1,PANTALONI
3.5705,23.5757,4.8555,18.0711,-0.6437,-1.1768,31.8024,5.6394,23.1106,-1.9645,-0.0679,36.3928,6.0326,25.6999,-1.088,9.1695,21.8297,4.6722,15.9114,0.1081,-3.034,-52.5879,0.3894,17.3329,-0.1283,-0.0074,0.861,0.8049,1.0392,0.9348,1.207,1.2912,0.7413,0.6478,1.08,0.8739,1.4568,1.6671,0.4621,0.5285,-3.6689,1.1436,-7.9397,-6.9426,1.4103,0.8932,0.6163,0.6334,0.437,0.6899,0.7819,0.7032,1.1357,0.8992,1.4525,1.6152,0.0409,13.7313,-0.2551,0.3706,0.6348,0.1745,-0.5564,0.1947,3.1656,12.2182,3.4955,9.317,-0.0521,1.3667,20.9484,4.5769,12.7375,-1.4034,6.8323,4.4345,2.1058,5.6761,0.3427,2.3163,0.4633,0.2,0.7637,1.6599,2.1735,0.5833,2.7553,4.724,0.062,-0.1559,-2.5129,1.671,1.0254,0.6137,0.7315,1.6414,2.244,0.0789,14.7061,-0.808,-0.9335,0.9285,1100,0,0,0,1,PANTALONI
0.1043,4.1499,2.0371,9.6638,-0.3763,-0.7172,1.0187,1.0093,6.2327,-0.7139,-0.2892,2.1792,1.4762,7.7622,-0.8009,2.2804,2.7565,1.6603,8.112,0.0163,-0.1455,-0.3608,0.0458,2.4804,-0.3145,-0.1268,2.0183,1.38,1.227,0.6837,0.6079,0.8891,4.0736,1.9043,1.5055,0.4675,0.3696,0.7906,1.0179,0.7655,-19.6701,0.752,-19.3246,-25.6965,1.9307,1.629,0.8515,0.8437,0.441,0.5227,1.5505,1.245,1.1913,0.8029,0.7683,0.9569,0.0082,3.4438,-0.0171,0.5315,0.5652,-0.0086,-0.2898,0.2249,3.349,11.9165,3.452,9.9616,-0.0895,2.2075,5.909,2.4308,7.2971,-0.589,7.7721,1.7509,1.3232,5.8304,0.3544,1.5171,0.4309,0.284,1.4201,2.6088,1.8371,2.0167,6.806,3.3749,0.3024,-0.2555,-0.8449,1.9911,1.0124,0.5085,1.3651,1.7086,1.2516,0.0921,14.5335,-0.7801,-0.8745,0.6157,1100,0,0,0,1,PANTALONI
0.0188,0.0188,0.1371,0.7589,-1.1693,-0.0524,0.0057,0.0753,0.3177,-2.025,-0.1478,0.019,0.1377,0.7213,-3.4988,0.2408,0.0104,0.102,0.492,0.1277,-0.3588,-0.1272,0.0781,0.3545,-0.2176,-0.6139,1.8209,0.9956,1.3444,0.5468,0.7383,1.3503,3.3158,0.9912,1.8074,0.2989,0.5451,1.8234,1.9234,0.7292,-5.6781,0.3791,-2.9521,-7.7863,3.3311,2.1821,0.6203,0.6551,0.1862,0.2843,2.3888,1.0522,1.5426,0.4405,0.6458,1.466,0.0016,0.3499,0.1072,0.0904,0.0021,-0.2099,0.2621,-0.7029,7.8878,0.0027,0.0521,0.2077,0.974,5.516,0.0059,0.0768,0.2882,0.9492,-1.8756,0.0003,0.0162,1.9106,?,1.43,-4.2055,-2.9409,0.6787,3.2243,4.7508,0.4606,10.3961,22.5705,1.4442,-4.0695,-2.8179,1.4074,0,0,0.7207,0.1087,0.1509,0.1001,15.2794,-0.997,-0.377,0.4372,1100,0,0,0,1,PANTALONI
0.1818,5.5543,2.3568,13.349,-0.3468,-0.5454,1.0828,1.0406,5.0503,-0.9716,-0.2124,3.6215,1.903,11.9764,-0.7488,2.734,3.1597,1.7775,10.8517,0.023,-0.3333,-0.8558,0.0665,2.5674,-0.1995,-0.0777,2.2649,1.2384,1.3259,0.5468,0.5854,1.0706,5.1296,1.5337,1.7579,0.299,0.3427,1.1462,1.3812,0.6703,-13.4321,0.4853,-9.7252,-20.039,3.8694,1.4473,0.8923,0.374,0.2306,0.6165,2.6432,1.1146,1.2301,0.4217,0.4654,1.1036,0.0067,4.1585,0.1602,0.6516,0.6477,0.1588,0.0374,0.4121,3.8654,10.0038,3.1629,9.6633,-0.0512,1.5687,3.5742,1.8906,6.0984,-0.5449,7.9022,2.7131,1.6471,6.0843,0.3497,2.4641,0.4892,0.1985,1.673,1.9202,1.1478,2.7989,3.6873,1.3174,0.2188,-0.1438,-0.6573,2.3287,0.9825,0.4219,1.5846,1.5882,1.0023,0.0971,14.0342,-0.7924,-0.8597,0.5379,1100,0,0,0,1,PANTALONI
-0.385,8.7313,2.9549,16.3626,-2.1439,-2.8195,39.686,6.2997,24.978,-3.5518,1.9376,35.3125,5.9424,27.4726,-0.215,6.0292,59.2308,7.6962,23.9793,0.0027,0.1365,-0.1987,-0.0639,-1.4551,-0.4676,0.3214,0.4691,0.4972,0.3839,1.0601,0.8185,0.7721,0.22,0.2473,0.1474,1.1239,0.67,0.5962,0.5725,2.2952,-174.827,4.0092,-305.3822,-76.1703,0.9484,0.2302,0.2165,0.2427,0.2282,0.9404,0.6551,0.5956,0.6824,0.9092,1.0417,1.1457,0.037,8.3698,-0.5489,-0.8943,-0.3588,0.3845,-0.4598,0.6048,3.4185,13.2841,3.6447,9.0423,-0.2433,6.0139,3.772,1.9422,6.2023,0.3483,3.0435,21.9824,4.6885,10.4604,-0.1347,0.5684,1.1232,1.976,1.8766,0.7774,0.4142,3.5217,0.6043,0.1716,-0.5338,1.4251,-2.6696,0.7642,0.7889,1.0323,1.4579,0.8644,0.5929,0.0813,14.0907,0.5554,-0.9498,-0.7864,1100,0,0,0,1,PANTALONI
0.0144,0.0103,0.1016,0.6524,-1.9804,-0.0532,0.0027,0.0519,0.2764,-2.16,-0.1038,0.0178,0.1335,0.604,-3.1901,0.1881,0.0093,0.0962,0.4522,0.0458,-0.2711,-0.139,0.0767,0.5128,-0.283,-0.5518,1.9587,0.7608,1.0559,0.3884,0.5391,1.3879,3.8364,0.5789,1.115,0.1509,0.2906,1.9262,2.2947,0.9427,-19.978,0.4108,-8.7063,-21.1928,2.5027,1.5184,0.4619,0.6067,0.1846,0.3042,2.3605,1.0801,1.4427,0.4576,0.6112,1.3357,0.0013,0.2687,-0.2328,0.1409,-0.1836,-0.0218,-0.0169,-0.7432,7.4335,0.0017,0.0418,0.1257,0.9832,6.3693,0.0024,0.0495,0.1506,0.9767,-0.5832,0.0011,0.0331,0.6321,?,1.1671,-12.7464,-10.9216,0.8441,1.2612,1.4942,0.7124,1.5905,2.2325,1.1697,-11.6583,-9.9671,1.1619,0,0,0.8351,0.1989,0.2382,0.1043,14.386,-1.0029,-0.266,0.3188,1100,0,0,0,1,PANTALONI
-0.0912,0.3498,0.5915,5.4884,-0.326,-0.1349,0.3714,0.6094,3.6106,-0.8769,0.0257,1.5443,1.2427,16.3338,-0.7701,0.7908,1.6673,1.2913,10.1306,0.008,0.6757,-3.5487,-0.1153,-5.252,-0.1706,0.0325,0.9706,0.476,0.4581,0.4904,0.4719,0.9624,0.9421,0.2265,0.2098,0.2405,0.2227,0.9262,0.8,0.1899,-16.6219,0.2374,-20.7776,-87.5302,2.1515,0.4485,0.4053,0.2085,0.1884,0.9036,1.5201,0.336,0.5418,0.2211,0.3564,1.6123,0.0017,1.141,0.5351,0.7656,0.3257,0.3128,0.0059,0.2591,-1.4934,0.0166,0.1288,2.0064,?,-9.669,0.0004,0.0191,9.6905,?,0.6481,0.0143,0.1194,0.3561,0.554,0.1545,-2.3043,-14.9191,6.7414,1.0792,0.1601,45.4461,1.1646,0.0256,0.207,-4.5371,-21.9134,1,0,0,0.207,5.6347,27.2146,0.1032,11.8105,-0.9398,0.5327,-0.2076,1100,0,0,0,1,PANTALONI
-1.3565,7.7054,2.7759,10.708,-2.4336,-1.1638,9.3788,3.0625,9.8052,-1.1205,0.6052,9.4089,3.0674,13.4387,-0.667,5.0287,4.7662,2.1832,10.6671,0.0461,1.1656,-2.2415,-0.2698,-1.9231,-0.2314,0.1203,0.9064,0.905,1.2715,0.9984,1.4028,1.405,0.8216,0.8189,1.6167,0.9968,1.9678,1.9741,1.4648,1.4115,-14.7287,0.9636,-10.0551,-10.4349,0.6744,0.3868,0.2789,0.5736,0.4135,0.7209,1.0921,0.7968,1.0038,0.7296,0.9192,1.2598,0.0199,7.5592,0.0341,-0.4276,-0.6392,0.3031,0.0341,0.6469,-2.3527,13.8185,3.7173,9.712,-10.9689,4.051,13.0691,3.6151,10.6259,-0.5765,6.707,2.341,1.53,4.6972,0.3987,-0.5808,-0.3508,0.604,1.0283,2.4296,2.3628,1.0573,5.9028,5.5827,2.2905,-2.8576,-1.2476,0.1204,0.1039,0.8628,0.914,2.0676,2.2622,0.0861,14.8037,0.9392,0.8466,0.9425,1100,0,0,0,1,PANTALONI
-0.2085,0.1916,0.4377,3.0832,-1.6545,-0.1738,0.4045,0.636,5.111,-1.0403,-0.0268,0.5309,0.7286,6.205,-0.5703,0.7637,0.6181,0.7862,4.0926,0.007,1.1997,7.7711,-0.2731,6.4778,-0.2276,-0.0351,0.6882,0.6007,0.5567,0.8728,0.8089,0.9268,0.4736,0.3608,0.3099,0.7618,0.6543,0.8589,0.7374,0.8528,-66.8013,1.1564,-90.5865,-78.3328,0.4637,0.2939,0.2818,0.634,0.6078,0.9588,0.6033,0.4969,0.7534,0.8237,1.2489,1.5162,0.0029,1.1491,0.54,0.4311,-0.2307,0.377,-0.2671,-0.1453,0.9793,0.0205,0.1433,0.4946,0.6099,-9.7481,0.0002,0.0134,9.7704,?,0.3864,0.016,0.1265,0.4212,0.1604,-0.1005,2.5345,-25.2289,10.6818,1.1326,0.106,114.1016,1.2828,0.0112,-0.0792,9.6143,-121.4504,0,2.528,0,0.0506,1.1744,23.1988,0.1032,11.1137,0.9695,-0.4782,-0.2485,1100,0,0,0,1,PANTALONI
0.0002,5.1441,2.2681,13.6626,-0.6502,-0.812,3.9081,1.9769,8.2024,-1.4037,0.1043,4.1362,2.0338,13.595,-1.1602,3.2977,2.9838,1.7274,10.4574,0.0418,-0.0003,0.0021,0.0001,-7.7883,-0.2462,0.0316,1.1473,1.1152,1.313,0.972,1.1444,1.1774,1.3163,1.2437,1.724,0.9449,1.3098,1.3862,1.1238,0.7372,-11.7985,0.656,-10.4984,-16.0035,2.4263,1.3156,0.7586,0.5422,0.3127,0.5766,1.6657,1.005,1.3065,0.6033,0.7844,1.3,0.0085,4.9859,-0.4398,0.0175,0.2579,0.1626,-0.2755,-0.002,-4.3041,3.4096,1.8465,8.3857,?,1.6948,7.993,2.8272,9.6694,-1.314,7.7252,3.6925,1.9216,6.97,0.2396,-2.5396,-0.5572,0.2194,0.6531,0.9609,1.4713,0.4266,0.9234,2.1646,1.5272,-3.8184,-2.5002,0,0,0.4559,0.8672,1.2031,1.3873,0.0938,15.0676,0.9015,0.9057,0.9288,1100,0,0,0,1,PANTALONI
-3.1626,2.2749,1.5083,5.6797,?,-1.6539,1.6146,1.2707,4.5098,-7.3659,-1.9367,1.6418,1.2813,4.4492,-20.4906,4.2772,3.7252,1.9301,6.377,0.0822,1.9121,1.633,-0.7394,0.854,-0.3867,-0.4528,1.187,1.1771,0.7815,0.9917,0.6584,0.6639,1.409,1.3857,0.6107,0.9835,0.4334,0.4407,1.4304,1.3389,-9.944,0.936,-6.9519,-7.4272,0,0,0,2.6038,0.0776,0.0298,1.2594,1.2766,0.8906,1.0136,0.7072,0.6977,0.1846,6.8393,0.5927,0.5318,-0.8963,0.7403,-0.8384,-0.8133,-2.7185,6.3652,2.5229,7.4766,-25.2192,1.4193,1.354,1.1636,3.8438,-0.4775,7.6677,1.8859,1.3733,4.3457,0.5272,-1.9154,-0.3545,0.1851,2.1682,1.8372,0.8473,4.7012,3.3752,0.7179,5.7893,-1.4841,-0.2563,0.1096,0.031,0.283,1.9451,1.7204,0.8845,0.0949,12.1144,0.9767,0.991,0.993,125000,0,0,0,1,PANTALONI
0.0294,0.5612,0.7491,4.4926,-2.3204,-1.1793,1.444,1.2017,5.9361,-2.5057,-0.5535,3.2365,1.799,6.629,-1.4872,2.2857,1.7153,1.3097,4.9731,0.0925,-0.0249,-0.0531,0.0129,2.1306,-0.5159,-0.2422,0.6234,0.4164,0.572,0.668,0.9175,1.3736,0.3886,0.1734,0.3272,0.4462,0.8419,1.8868,0.74,0.7921,-6.193,1.0704,-8.3692,-7.8188,0.7991,0.5077,0.2469,0.6353,0.309,0.4863,0.7568,0.6777,0.9034,0.8955,1.1936,1.333,0.013,3.3633,0.0613,0.0902,-0.4949,0.5634,-0.686,-0.5559,-2.1783,5.1108,2.2607,6.5294,?,3.3694,7.0304,2.6515,9.0321,-0.8105,8.227,0.3119,0.5585,2.2073,0.745,-0.6465,-0.2648,0.4095,0.8526,4.0481,4.7479,0.727,16.3874,22.5426,1.6148,-1.0124,-0.627,0,0,0.5763,0.7229,2.9581,4.0919,0.0915,14.4652,0.9497,0.8172,0.9489,1100,0,0,0,1,PANTALONI
-0.1744,0.4304,0.656,2.5161,-2.6629,-1.8099,3.1662,1.7794,6.0813,?,-1.088,6.3895,2.5277,10.2201,-1.0783,3.2122,4.1577,2.039,6.3542,0.0598,0.0964,0.1603,-0.0543,1.6635,-0.5634,-0.3387,0.3687,0.2595,0.3217,0.7039,0.8726,1.2397,0.1359,0.0674,0.1035,0.4955,0.7615,1.5368,0.3008,0.345,-4.5287,1.1468,-15.0559,-13.128,0,0.1397,0.1016,0,0,0.7277,0.4137,0.2462,0.396,0.595,0.957,1.6084,0.0212,4.6136,0.4649,0.0773,-0.5353,0.0144,-0.8823,-0.3017,-0.9379,5.0141,2.2392,9.6913,-5.0321,4.5932,1.38,1.1747,6.4357,-0.1617,8.2154,0.3672,0.6059,3.0586,0.6419,-0.2042,-0.1142,0.5591,1.9062,3.6954,1.9387,3.6334,13.6562,3.7585,9.0257,-1.4743,-0.1633,0.29,0.1881,0.6485,1.5059,3.1686,2.1041,0.0946,14.1956,0.9271,0.8278,0.913,1100,0,0,0,1,PANTALONI
0.1073,5.5292,2.3514,16.0627,-0.8664,-0.3146,3.2629,1.8063,10.3674,-1.3076,0.298,7.7786,2.789,19.6736,-0.4723,3.3327,5.6628,2.3797,15.0688,0.0256,-0.3409,0.36,0.0322,-1.0559,-0.0944,0.0894,1.3018,0.8431,0.9881,0.6477,0.7591,1.172,1.6946,0.7108,0.9764,0.4195,0.5762,1.3736,1.2692,1.1815,-18.8348,0.9309,-14.8398,-15.942,1.9157,0.6441,0.5565,0.3362,0.2905,0.8641,1.5494,0.8165,1.066,0.527,0.688,1.3056,0.0045,4.9848,0.0294,-0.1524,0.2742,-0.3639,-0.1313,0.4701,-7.381,3.2765,1.8101,9.4035,?,-5.5597,5.1061,2.2597,8.5106,?,1.1171,1.1476,1.0713,3.3932,-0.0713,1.3276,-6.6071,-4.9767,0.8011,1.6897,2.1093,0.6417,2.855,4.4492,1.1049,41.6226,37.6704,1,0,0,1.1049,2.7713,2.5082,0.095,14.069,-0.9981,0.0891,-0.1142,1100,0,0,0,1,PANTALONI
0.1789,5.3582,2.3148,14.8949,-0.6929,-0.4723,1.493,1.2219,7.9802,-1.4877,-0.2009,3.0391,1.7433,9.25,-1.0275,2.4965,3.9534,1.9883,8.7525,0.0298,-0.3788,-0.8902,0.0717,2.3505,-0.1892,-0.0805,1.8945,1.3278,1.1642,0.7009,0.6145,0.8768,3.589,1.7631,1.3553,0.4912,0.3776,0.7687,1.2775,1.3005,-22.6929,1.018,-17.764,-17.4495,2.7427,1.9285,0.9753,0.7031,0.3556,0.5057,1.8665,1.6102,1.7018,0.8627,0.9118,1.0568,0.0058,3.6794,0.5536,0.2393,0.3034,0.1938,-0.0623,0.2556,3.6911,11.2871,3.3596,9.9206,-0.107,2.8996,2.2204,1.4901,5.022,0.0489,7.5717,3.2883,1.8134,8.0143,0.1368,1.273,0.4875,0.383,2.2546,1.8527,0.8217,5.0833,3.4325,0.6753,-3.7128,-0.755,0.2034,1.6972,0.9653,0.5687,1.9754,1.2379,0.6266,0.0948,14.5713,-0.5011,-0.8009,0.1413,1100,0,0,0,1,PANTALONI
