@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.0498,4.6309,2.152,14.4111,-0.7444,2.755,13.1312,3.6237,18.1844,-0.2695,0.6219,7.6041,2.7576,11.9669,-0.6008,4.9232,10.2069,3.1948,16.3647,0.0154,0.3811,1.688,0.2132,4.4298,0.5596,0.1263,0.5939,0.7804,0.6736,1.3141,1.1342,0.8631,0.3527,0.609,0.4537,1.7269,1.2865,0.745,1.593,1.3693,-24.0409,0.8595,-15.0916,-17.5576,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.2042,0.8806,1.5196,1.1112,0.7313,0.0154,7.2568,-0.0665,0.1105,0.0868,0.0732,0.8002,0.2595,1.742,2.1811,1.4769,4.2869,-0.106,7.2075,2.448,1.5646,4.4401,0.5246,5.5437,5.8214,2.4128,7.2765,0.1426,0.2417,0.3142,1.3001,0.9439,0.6121,0.6485,0.891,0.3747,0.4205,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0472,14.642,0.8927,-0.8746,-0.9688,0,0,0,0,0,TASCA_GIACCA_ALTA
0.8701,5.5921,2.3648,17.8483,-0.9381,2.6251,11.0338,3.3217,17.9017,-0.3632,0.1959,4.9826,2.2322,13.7103,-1.1082,4.6405,7.7609,2.7858,13.6712,0.0171,0.3315,4.4408,0.1875,13.3976,0.5657,0.0422,0.7119,1.0594,0.8488,1.4881,1.1924,0.8013,0.5068,1.1223,0.7205,2.2145,1.4217,0.642,1.8113,1.1987,-36.3497,0.6618,-20.0688,-30.3247,0.7013,1.4161,0.6621,2.0193,0.9442,0.4676,0.997,1.3018,1.3055,1.3057,1.3094,1.0029,0.0143,6.7221,-0.228,-0.1522,-0.2251,0.1498,0.7871,0.2279,1.9537,1.9415,1.3934,4.7893,-0.1546,6.6405,2.9042,1.7042,4.8346,0.474,6.2315,4.5557,2.1344,6.1146,0.3021,0.2942,0.3135,1.0656,0.8176,0.6528,0.7984,0.6685,0.4262,0.6375,-0.1472,-0.2423,1.6459,0.4513,0.4734,1.0491,0.9906,0.7833,0.7907,0.048,14.974,0.804,-0.7593,-0.986,0,0,0,0,0,TASCA_GIACCA_ALTA
1.025,3.2931,1.8147,10.2461,-0.6806,1.3809,17.9311,4.2345,18.998,-0.3684,-0.0357,2.663,1.6319,7.1834,-0.9604,3.6254,13.7022,3.7016,14.0154,0.0028,0.7422,-28.7183,0.2827,-38.6918,0.3809,-0.0098,0.4285,1.112,0.4902,2.5949,1.144,0.4409,0.1837,1.2366,0.2403,6.7333,1.3086,0.1944,0.8113,1.1791,-104.0287,1.4534,-128.2306,-88.2299,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.7311,2.6447,1.3555,0.5125,0.0089,5.1974,0.1603,0.1937,0.4114,0.0954,0.7923,0.0294,0.9933,2.2066,1.4855,4.0229,-0.1345,5.7827,1.9673,1.4026,4.3599,0.5193,7.3648,3.3252,1.8235,6.0812,0.292,0.1718,0.1349,0.7852,1.0591,0.8146,0.7692,1.1216,0.6636,0.5916,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.0488,14.5391,0.8648,-0.8019,-0.9895,0,0,0,0,0,TASCA_GIACCA_ALTA
1.0498,4.6309,2.152,14.4111,-0.7444,2.755,13.1312,3.6237,18.1844,-0.2695,0.6219,7.6041,2.7576,11.9669,-0.6008,4.9232,10.2069,3.1948,16.3647,0.0154,0.3811,1.688,0.2132,4.4298,0.5596,0.1263,0.5939,0.7804,0.6736,1.3141,1.1342,0.8631,0.3527,0.609,0.4537,1.7269,1.2865,0.745,1.593,1.3693,-24.0409,0.8595,-15.0916,-17.5576,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.2042,0.8806,1.5196,1.1112,0.7313,0.0154,7.2568,-0.0665,0.1105,0.0868,0.0732,0.8002,0.2595,1.742,2.1811,1.4769,4.2869,-0.106,7.2075,2.448,1.5646,4.4401,0.5246,5.5437,5.8214,2.4128,7.2765,0.1426,0.2417,0.3142,1.3001,0.9439,0.6121,0.6485,0.891,0.3747,0.4205,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0472,14.642,0.8927,-0.8746,-0.9688,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.7102,6.9063,2.628,18.7731,-4.8756,-0.2332,18.1702,4.2627,27.3237,-0.322,0.198,2.653,1.6288,10.1021,-0.2743,4.041,11.9978,3.4638,24.4504,0.0212,3.045,-3.5874,-0.1757,-1.1781,-0.0577,0.049,0.6165,1.6134,0.7587,2.617,1.2306,0.4702,0.3801,2.6032,0.5756,6.8488,1.5145,0.2211,2.3408,7.1636,-29.3693,3.0603,-12.5467,-4.0998,0.1546,0.403,0.1279,2.6072,0.8274,0.3173,0.6871,1.8583,0.7678,2.7047,1.1175,0.4132,0.004,6.091,-0.8087,-0.1365,-0.5697,0.4262,0.6485,0.6823,-4.2739,1.3279,1.1524,5.6586,?,2.6395,4.1702,2.0421,8.266,-0.0344,7.9221,2.6548,1.6294,6.9874,0.2646,-1.6192,-0.5395,0.3332,0.5643,0.7072,1.2533,0.3184,0.5002,1.5708,20.5838,-2.2512,-0.1094,0,0,0.8411,0.6846,0.8098,1.183,0.0484,14.8576,-0.7453,0.7262,-0.9685,0,0,0,0,0,TASCA_GIACCA_ALTA
0.1924,3.2688,1.808,8.496,-1.0696,-1.5886,11.6648,3.4154,15.5279,-1.2764,0.3661,2.8738,1.6952,10.6174,-1.1497,4.0821,3.8387,1.9593,9.3109,0.0259,-0.1211,0.5254,0.0471,-4.3395,-0.3892,0.0897,0.5294,1.0665,0.9228,2.0147,1.7432,0.8652,0.2802,1.1374,0.8515,4.059,3.0388,0.7486,0.5043,0.7733,-17.7084,1.5333,-35.1135,-22.9007,0.6018,0.8312,0.4295,1.3811,0.7136,0.5167,0.5471,0.8002,0.9125,1.4625,1.6677,1.1403,0.0087,6.0939,-0.7911,0.0948,0.0739,-0.1134,-0.2963,0.2681,-1.9533,7.4378,2.7272,8.8594,-7.3047,3.2293,0.3494,0.5911,2.1361,0.476,8.5564,0.9183,0.9583,3.6019,0.6098,-0.6049,-0.2283,0.3774,4.614,2.846,0.6168,21.2886,8.0995,0.3805,-4.0158,-1.3845,0.3448,0.2617,0.1156,0.4416,4.1475,2.4597,0.5931,0.0497,14.0957,0.8819,0.9097,0.8305,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0275,0.0074,0.086,0.424,-1.1828,-0.0564,0.0375,0.1936,1.1139,-1.1181,-0.0009,0.009,0.0947,0.445,-1.0429,0.213,0.0124,0.1114,0.5892,0.0332,-0.4881,-30.9354,0.1292,63.3833,-0.2647,-0.0042,0.4445,0.9082,0.7725,2.0432,1.738,0.8506,0.1976,0.8248,0.5968,4.1747,3.0206,0.7235,0.3907,1.0113,-11.3417,2.5886,-29.0305,-11.2147,0.3693,0.8918,0.3187,2.4145,0.8629,0.3574,0.3806,0.9528,0.7196,2.5034,1.8906,0.7552,0.0003,0.312,-0.0953,0.6489,0.0979,0.1785,-0.4157,0.0112,8.3171,0.0006,0.0245,0.0859,0.9897,5.1953,0.0015,0.0391,0.1371,0.974,-0.0499,0.0001,0.009,0.0693,?,1.6009,-166.7298,-104.1472,0.6262,2.7297,4.3594,0.3921,7.4513,19.0045,1.608,-119.32,-74.2035,1.5825,0,0,0.6266,1.2397,1.9786,0.0533,13.5623,-1.0099,-0.3041,0.3039,0,0,0,0,0,TASCA_GIACCA_ALTA
0.069,0.0069,0.0833,0.4122,-0.4307,-0.1093,0.0169,0.1301,0.6825,-1.6605,0.0011,0.0061,0.0781,0.4257,-1.253,0.1941,0.009,0.0948,0.4606,0.0417,-0.6314,62.0998,0.3555,-98.3455,-0.5629,0.0057,0.6398,1.0663,0.8781,1.6667,1.3725,0.8235,0.4093,1.1369,0.771,2.7779,1.8838,0.6782,0.2913,0.5241,-6.1892,1.7991,-21.2452,-11.8085,1.1232,1.5249,0.5994,1.3576,0.5337,0.3931,0.604,0.9683,0.8949,1.6032,1.4816,0.9242,0.0007,0.2916,-0.5403,0.4401,0.5543,-0.0951,-0.7386,0.1293,7.8321,0.0035,0.0591,0.2247,0.9717,5.8872,0.0062,0.079,0.3016,0.95,0.3983,0.0001,0.0096,0.042,0.8976,1.3304,19.6631,14.7801,0.7481,6.1289,8.1921,0.5597,37.5629,67.1112,1.3487,20.9625,15.543,1.3185,19.3644,14.6868,0.7451,5.3486,7.1783,0.0513,14.1176,-1.005,0.507,-0.5134,0,0,0,0,0,TASCA_GIACCA_ALTA
3.0588,12.1327,3.4832,12.5959,-0.205,-4.9119,51.5161,7.1775,27.0999,-6.7188,1.7207,21.9074,4.6805,19.5009,-0.4332,8.0298,57.5223,7.5843,25.2804,0.005,-0.6227,1.7777,0.3809,-2.8546,-0.6117,0.2143,0.4853,0.7442,0.4593,1.5335,0.9464,0.6171,0.2355,0.5538,0.2109,2.3515,0.8956,0.3809,0.0909,0.3636,-16.9816,4.0019,-186.9095,-46.7048,2.9772,0.7682,0.4114,0.258,0.1382,0.5356,0.4648,0.6459,0.4982,1.3897,1.072,0.7714,0.0316,12.3416,-0.5657,0.4124,0.7307,-0.6543,-0.9467,0.7125,2.6607,14.563,3.8161,10.1529,-0.0846,3.7735,24.291,4.9286,15.5956,-1.2221,5.7308,3.1764,1.7823,4.6794,0.3338,0.7051,0.4643,0.6585,0.7743,2.1412,2.7654,0.5995,4.5847,7.6473,0.0923,-0.3376,-3.6584,1.3338,1.3328,0.9992,0.651,2.1697,3.3328,0.0385,14.9869,-0.6583,-0.871,0.9123,?,?,?,?,?,TASCA_GIACCA_BASSA
2.8379,19.349,4.3988,18.6848,-0.2929,-2.4532,35.9163,5.993,27.2326,-5.9034,1.2661,26.7999,5.1769,24.0723,-0.3573,6.6099,54.0491,7.3518,28.9641,0.0082,-1.1568,2.2413,0.4293,-1.9375,-0.3711,0.1916,0.734,0.8497,0.5983,1.1577,0.8152,0.7042,0.5387,0.722,0.358,1.3402,0.6645,0.4958,0.1818,0.6681,-17.6061,3.6753,-96.8576,-26.3536,3.6635,0.8148,0.4948,0.2224,0.1351,0.6073,0.6861,0.7762,0.6451,1.1313,0.9402,0.8311,0.0208,10.2292,-0.4106,0.3546,0.7064,-0.7191,-0.8694,0.7405,2.1554,14.2218,3.7712,10.2564,-0.0467,4.8106,7.949,2.8194,12.6204,-0.9447,6.0341,9.7968,3.13,9.8909,-0.2558,0.4481,0.3572,0.7972,1.3376,1.2049,0.9008,1.7891,1.4517,0.8114,0.0746,0.2269,3.0431,1.51,1.2442,0.8239,0.8127,1.037,1.276,0.0422,14.3745,-0.719,-0.9439,0.9062,0,0,0,0,0,TASCA_GIACCA_BASSA
3.0588,12.1327,3.4832,12.5959,-0.205,-4.9119,51.5161,7.1775,27.0999,-6.7188,1.7207,21.9074,4.6805,19.5009,-0.4332,8.0298,57.5223,7.5843,25.2804,0.005,-0.6227,1.7777,0.3809,-2.8546,-0.6117,0.2143,0.4853,0.7442,0.4593,1.5335,0.9464,0.6171,0.2355,0.5538,0.2109,2.3515,0.8956,0.3809,0.0909,0.3636,-16.9816,4.0019,-186.9095,-46.7048,2.9772,0.7682,0.4114,0.258,0.1382,0.5356,0.4648,0.6459,0.4982,1.3897,1.072,0.7714,0.0316,12.3416,-0.5657,0.4124,0.7307,-0.6543,-0.9467,0.7125,2.6607,14.563,3.8161,10.1529,-0.0846,3.7735,24.291,4.9286,15.5956,-1.2221,5.7308,3.1764,1.7823,4.6794,0.3338,0.7051,0.4643,0.6585,0.7743,2.1412,2.7654,0.5995,4.5847,7.6473,0.0923,-0.3376,-3.6584,1.3338,1.3328,0.9992,0.651,2.1697,3.3328,0.0385,14.9869,-0.6583,-0.871,0.9123,?,?,?,?,?,TASCA_GIACCA_BASSA
2.8379,19.349,4.3988,18.6848,-0.2929,-2.4532,35.9163,5.993,27.2326,-5.9034,1.2661,26.7999,5.1769,24.0723,-0.3573,6.6099,54.0491,7.3518,28.9641,0.0082,-1.1568,2.2413,0.4293,-1.9375,-0.3711,0.1916,0.734,0.8497,0.5983,1.1577,0.8152,0.7042,0.5387,0.722,0.358,1.3402,0.6645,0.4958,0.1818,0.6681,-17.6061,3.6753,-96.8576,-26.3536,3.6635,0.8148,0.4948,0.2224,0.1351,0.6073,0.6861,0.7762,0.6451,1.1313,0.9402,0.8311,0.0208,10.2292,-0.4106,0.3546,0.7064,-0.7191,-0.8694,0.7405,2.1554,14.2218,3.7712,10.2564,-0.0467,4.8106,7.949,2.8194,12.6204,-0.9447,6.0341,9.7968,3.13,9.8909,-0.2558,0.4481,0.3572,0.7972,1.3376,1.2049,0.9008,1.7891,1.4517,0.8114,0.0746,0.2269,3.0431,1.51,1.2442,0.8239,0.8127,1.037,1.276,0.0422,14.3745,-0.719,-0.9439,0.9062,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.5017,12.1858,3.4908,19.3228,-1.8571,-2.0682,33.917,5.8238,24.312,-2.8145,0.9059,26.9454,5.1909,28.2473,-0.7871,6.8797,31.0673,5.5738,22.6617,0.0345,0.2426,-0.5538,-0.0729,-2.283,-0.3006,0.1317,0.5994,0.6725,0.6263,1.1219,1.0449,0.9313,0.3593,0.4522,0.3922,1.2587,1.0917,0.8673,0.7002,1.0096,-15.4954,1.4419,-22.1313,-15.3486,1.0611,0.4279,0.2881,0.4032,0.2715,0.6734,0.7948,0.6841,0.8527,0.8607,1.0728,1.2465,0.0117,10.6801,0.6363,0.304,-0.3805,-0.3342,-0.762,0.4474,8.5056,2.317,1.5222,4.2919,0.5602,-1.5332,10.1946,3.1929,9.5318,-2.4093,-0.3954,8.807,2.9677,7.5475,-2.0237,-5.5476,-21.51,3.8773,0.4767,0.5129,1.0759,0.2273,0.2631,1.1576,-0.8114,-1.082,1.3335,3.4901,3.9092,1.1201,0.4503,0.5687,1.2629,0.0439,13.9111,0.8951,0.9273,0.8991,0,0,0,0,0,TASCA_GIACCA_BASSA
