@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0501,1.058,1.0286,7.9864,-0.8336,-0.2532,1.4407,1.2003,8.4585,-1.5118,0.225,1.8642,1.3653,9.7389,-0.4909,1.4823,2.2831,1.511,8.354,0.0028,-0.1978,0.2226,0.0338,-1.125,-0.1708,0.1518,0.8569,0.7534,0.6808,0.8791,0.7944,0.9036,0.7344,0.5676,0.4634,0.7729,0.6311,0.8165,0.7132,1.1323,-157.5365,1.5877,-220.8924,-139.1277,1.2934,0.6668,0.5199,0.5155,0.402,0.7798,0.9442,0.8201,0.956,0.8685,1.0125,1.1658,0.0012,2.2316,0.1656,0.0824,0.1143,-0.6358,-0.4436,0.3949,-0.5241,0.0019,0.0436,0.5744,?,0.4388,0.0007,0.026,0.1178,0.7753,-0.4655,0.0024,0.0489,0.5352,?,-1.1944,1.1257,-0.9426,1.6786,0.8919,0.5313,2.8179,0.7955,0.2823,-1.4132,1.0733,-0.7595,0,1,0,4.8773,1.0733,0.2201,0.0029,1.4284,0.9685,0.7823,0.7327,-0.1217,0.1668,0.4084,2.6746,-3.8196,0.0894,0.1923,0.4385,2.541,-0.6866,-0.3952,0.5436,0.7373,3.074,-4.6807,-1.3602,0.3079,-0.2263,0.9314,0.5539,0.5947,0.8675,0.3068,0.3537,2.049,0.8368,0.4084,0.3683,1.0255,2.7841,1.0525,0.87,0.8266,0.0015,1.0491,-0.1137,0.4117,0.0719,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3778,3.5116,1.8739,9.1035,-0.9447,-0.6929,8.919,2.9865,20.9465,-0.6641,-0.3294,3.8042,1.9504,12.715,-1.3461,3.534,4.4771,2.1159,13.1771,0.0186,-0.5452,-1.1469,0.1069,2.1036,-0.1961,-0.0932,0.6275,0.9608,0.8856,1.5312,1.4114,0.9218,0.3937,0.9231,0.7844,2.3445,1.9921,0.8497,0.5291,0.6062,-17.7071,1.1458,-33.4692,-29.2105,0.3719,0.8637,0.3486,2.3226,0.9375,0.4036,0.4346,0.716,0.6909,1.6474,1.5896,0.9649,0.003,5.2896,-0.2755,-0.1194,0.0829,0.5279,-0.2306,-0.2091,0.031,0.0448,0.2116,0.7956,-1.5377,0.233,0.0039,0.0621,0.2954,0.296,0.5208,0.0162,0.1274,0.4977,0.283,0.1329,0.0595,0.4474,3.4087,1.6614,0.4874,11.6193,2.7601,0.2375,-3.8818,-2.4538,0.6321,0.7471,0.4516,0.6045,2.6929,1.5985,0.5936,0.002,0.9141,-0.7929,-0.1009,-0.005,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1499,0.9759,0.9879,4.8031,-1.6283,-3.2899,9.5416,3.089,9.337,-12.9398,1.1883,4.0839,2.0209,7.3531,-0.3307,4.0198,10.7007,3.2712,9.5756,0.0137,-0.0456,0.1262,0.0373,-2.7687,-0.8184,0.2956,0.3198,0.4888,0.302,1.5285,0.9443,0.6178,0.1023,0.239,0.0912,2.3364,0.8917,0.3817,0.3433,1.6284,-22.3562,4.743,-65.1164,-13.729,2.7283,0.3307,0.1882,0.1212,0.069,0.5691,0.5144,0.6532,0.5016,1.2698,0.9751,0.7679,0.1061,5.7435,-0.0515,-0.2704,-0.0621,-0.783,-0.9863,0.8511,-0.0799,0.0469,0.2166,0.5489,-3.655,0.2369,0.0281,0.1677,0.4485,0.1711,0.6048,0.0424,0.2059,0.7155,0.0268,-0.3373,-0.1321,0.3916,1.2912,1.0516,0.8145,1.6672,1.1059,0.6633,-4.6551,-21.8432,4.6923,0.2179,0.1604,0.7359,1.224,0.7672,0.6268,0.005,1.0324,-0.9912,0.8615,-0.917,0.4562,1.0098,1.0049,4.0891,-0.2883,1.2479,1.8119,1.3461,4.2321,-0.012,-0.8359,0.8862,0.9414,2.7672,-67.6364,0.3656,-0.5457,-1.4928,0.7465,1.0674,1.4299,0.5573,1.1394,2.0445,18.2683,0.3356,0.0184,0.759,78.7273,103.7273,0.9662,1.4777,1.5294,0.012,2.7272,0.2541,-0.8133,-0.6211,TASCA_SINISTRA_DAVANTI_PANTALONI
0.445,0.9749,0.9874,4.5949,-0.6422,-0.8322,2.8541,1.6894,8.4712,-1.9908,-0.7756,2.7968,1.6724,8.3791,-1.6411,2.1043,3.6901,1.921,7.5214,0.03,-0.5347,-0.5737,0.2115,1.073,-0.3955,-0.3686,0.5844,0.5904,0.514,1.0102,0.8795,0.8706,0.3416,0.3486,0.2642,1.0205,0.7734,0.7579,0.3187,0.3451,-7.7296,1.083,-24.2566,-22.397,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.6109,1.011,1.1263,1.114,0.0081,3.2732,-0.5785,-0.1241,0.3759,0.7733,-0.8305,-0.6507,0.0683,0.0185,0.1362,0.4882,-2.5714,0.2311,0.0002,0.0129,0.0508,0.808,0.7127,0.0096,0.0978,0.3781,0.5042,0.2955,0.0958,0.3243,10.5544,1.393,0.132,111.3944,1.9403,0.0174,-1.6431,-0.9144,0.5565,0.5163,0.1793,0.3472,9.6045,1.2914,0.1345,0.005,1.0847,-0.6491,0.998,-0.6173,-0.3135,0.3472,0.5892,1.9196,-28.5247,0.3854,0.4671,0.6834,2.4259,-0.065,-0.7277,1.353,1.1632,3.0696,-124.2195,-0.8134,0.4308,-0.5296,0.8621,0.5066,0.5876,0.7433,0.2566,0.3452,12.518,0.609,0.0487,0.0285,2.6522,92.9146,0.7913,0.6253,0.7903,0.0059,1.4669,-0.8096,0.9144,-0.893,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6905,2.5312,1.591,7.3289,-0.2364,-1.3207,4.0251,2.0063,7.7017,-19.9809,-1.212,4.7054,2.1692,10.9025,-1.5815,2.6896,7.7177,2.7781,9.2934,0.0177,-0.5228,-0.5697,0.2567,1.0897,-0.491,-0.4506,0.793,0.7334,0.5727,0.9249,0.7222,0.7808,0.6288,0.5379,0.328,0.8554,0.5215,0.6097,0.1911,0.2098,-8.3831,1.0981,-43.8728,-39.9525,16.1474,1.4035,0.6265,0.0869,0.0388,0.4464,0.9516,0.6722,0.7886,0.7064,0.8287,1.1731,0.0128,4.0111,-0.6867,0.3723,0.5608,0.3724,-0.939,-0.5031,0.1477,0.008,0.0892,0.5458,-1.021,0.2092,0.0026,0.0511,0.2685,0.3245,0.674,0.0036,0.06,0.3377,0.5205,0.7062,0.2192,0.3104,1.746,1.4861,0.8512,3.0484,2.2086,0.7245,-2.1382,-0.7521,0.3518,0.6795,0.3834,0.5643,2.0327,1.6161,0.7951,0.0048,1.0503,-0.9756,0.7524,-0.7487,-0.1353,0.2863,0.5351,2.67,-4.296,0.5118,2.9887,1.7288,8.9883,-0.4102,-0.5943,1.9404,1.393,6.2672,-41.9198,-0.2645,0.2277,-0.8611,0.3095,0.3841,1.2411,0.0958,0.1475,1.5403,0.8284,0.3538,0.4271,0.0791,3.4526,43.6497,0.297,0.426,1.4342,0.0053,1.7761,-0.8667,0.8242,-0.7812,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0718,5.3343,2.3096,18.9911,-0.461,0.8447,12.3138,3.5091,22.6938,-1.5407,0.8218,5.6509,2.3772,16.6028,-1.0051,4.4087,5.256,2.2926,15.5254,0.0202,0.085,0.0874,0.0163,1.0279,0.1916,0.1864,0.6582,0.9716,1.0074,1.4762,1.5306,1.0369,0.4332,0.944,1.0149,2.1791,2.3428,1.0751,0.4355,0.7201,-18.6803,1.6536,-42.8978,-25.9423,1.4552,1.5698,0.8203,1.0787,0.5637,0.5226,0.8368,1.1438,1.2232,1.3669,1.4617,1.0694,0.004,6.6786,-0.4311,0.2619,0.4041,-0.0417,-0.0965,-0.0804,-0.2693,0.0252,0.1589,0.4495,?,0.5932,0.0036,0.0603,0.1856,0.7379,-0.2295,0.0062,0.0789,0.3581,-17.9836,-0.454,1.1736,-2.5848,2.6345,2.0146,0.7647,6.9406,4.0585,0.5847,-0.8598,1.325,-1.541,0,0,37.5547,2.4213,1.2552,0.5184,0.0023,1.0921,0.8506,0.2112,0.5699,0.1644,1.1934,1.0924,5.4485,-1.1275,0.4586,0.8007,0.8948,4.4765,-0.9519,-0.0266,1.7694,1.3302,5.7721,-1.6216,0.3585,-6.1781,-17.2315,1.2208,0.8213,0.6727,1.4904,0.6745,0.4525,1.3227,0.8087,0.6114,1.1167,1.1632,1.0416,1.2171,0.9439,0.7755,0.0017,2.6374,0.2045,0.0883,-0.1092,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2914,2.0428,1.4293,8.7144,-1.1735,-0.3546,3.5829,1.8929,10.7868,-0.9808,-0.1057,3.8105,1.952,11.8154,-0.5846,2.3513,4.1295,2.0321,8.7337,0.0147,0.8219,2.7563,-0.1239,3.3534,-0.1508,-0.045,0.7551,0.7322,0.7033,0.9697,0.9315,0.9606,0.5702,0.5361,0.4947,0.9403,0.8676,0.9227,0.8809,1.0794,-36.0137,1.2253,-40.881,-33.3646,0.7362,0.5377,0.4523,0.7303,0.6143,0.8412,0.8079,0.7375,0.9978,0.9129,1.2351,1.3529,0.0017,3.6951,-0.3202,-0.2125,-0.3316,0.5196,0.0819,0.2852,-0.095,0.0216,0.147,0.4819,-1.7459,0.0075,0.0529,0.2301,0.8643,-2.1204,0.2695,0.7552,0.869,1.9059,-0.9879,-12.6299,-0.3526,0.0279,0.6389,0.1691,0.2647,0.4082,0.0286,0.0701,0.5217,0.3235,0.6201,0.6336,0.183,0.2889,0.5576,0.2528,0.4535,0.001,1.24,0.9393,0.9414,0.9269,0.4764,0.6722,0.8199,4.3451,-0.3316,-0.3008,0.3506,0.5921,3.7651,-2.9887,1.0492,1.5831,1.2582,5.002,-0.3111,-1.584,0.4541,-0.2867,1.3846,0.6517,0.4706,1.9172,0.4246,0.2215,0.3836,0.9117,2.3769,3.4568,0.8553,0.2474,1.154,0.8687,0.7527,0.0043,2.134,-0.4846,0.3377,-0.1998,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0014,0.1025,0.3201,1.5404,-0.4724,-0.0049,0.0698,0.2642,1.5755,-0.9043,0.0237,0.0364,0.1908,1.1718,-0.9558,0.384,0.0618,0.2486,1.02,0.0282,0.2768,-0.0573,-0.0035,-0.207,-0.0128,0.0618,1.2117,1.6778,1.2877,1.3847,1.0627,0.7675,1.4682,2.8151,1.6582,1.9174,1.1294,0.589,0.6606,0.8631,-16.7072,1.3065,-25.2909,-19.3581,1.2645,1.746,0.9967,1.3808,0.7882,0.5708,0.9777,1.3145,1.5101,1.3445,1.5445,1.1488,0.0001,0.5883,0.2967,0.1799,0.7023,0.9896,0.2569,0.1762,0.6762,0.0001,0.0082,0.0315,0.9549,0.3051,0.0001,0.01,0.0427,0.8648,0.5999,0.0002,0.0153,0.0465,0.9242,2.2167,1.1273,0.5085,0.8175,0.5383,0.6584,0.6684,0.2897,0.4335,2.4382,1.1757,0.4822,2.2083,1.1379,0.5153,0.7372,0.6769,0.9182,0.0034,1.5811,-0.9554,-0.9344,0.9355,0.0601,0.0062,0.079,0.33,-0.5301,0.1167,0.0213,0.1459,0.7957,-0.6346,0.0134,0.0067,0.0816,0.4539,-1.0161,0.5147,4.4887,8.7206,0.5413,0.9676,1.7876,0.293,0.9363,3.1954,0.3701,0.4998,1.3503,0.4431,0.958,2.162,0.4148,0.7271,1.7529,0.0005,0.2782,0.7463,0.2648,0.3701,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1673,0.0428,0.2069,1.2144,-0.695,-0.3618,0.5939,0.7706,5.2726,-0.7646,0.1289,0.0364,0.1909,1.4818,-0.3127,0.7269,0.3202,0.5659,3.0255,0.0154,-0.4625,1.2985,0.2302,-2.8076,-0.4977,0.1773,0.2685,1.0841,0.3657,4.0376,1.3618,0.3373,0.0721,1.1754,0.1337,16.3022,1.8546,0.1138,0.218,1.4105,-10.5242,6.4712,-48.2833,-7.4612,0.2398,0.6347,0.2332,2.6471,0.9724,0.3674,0.2303,0.8196,0.4014,3.5581,1.7427,0.4898,0.0014,0.9846,0.2876,-0.4322,-0.0351,0.0197,-0.0453,0.2092,0.211,0.0001,0.0108,0.0512,0.7669,-0.6919,0,0.0064,0.7004,?,-0.3373,0.0008,0.0275,0.4219,?,-0.305,-0.6255,2.0511,1.6994,0.393,0.2313,2.888,0.1545,0.0535,-0.2406,-0.3995,1.6604,0,0,1,0.0732,0.1215,1.6604,0.0027,1.2402,0.2069,0.921,-0.152,0.0983,0.0402,0.2004,0.7487,-0.1307,0.1076,0.0515,0.227,0.8748,-0.2156,0.0504,0.008,0.0895,0.4518,-0.1286,0.9137,1.9532,2.1377,0.8829,2.2402,2.5372,0.7796,5.0185,6.4373,0.5581,1.6817,3.0133,0.9201,1.6541,1.7976,0.8559,1.6572,1.9362,0.0005,0.3481,0.946,0.8802,0.8656,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2997,3.0125,1.7356,8.658,-1.0096,-1.0384,4.9717,2.2297,13.4308,-1.1105,-0.1693,5.4768,2.3403,18.4689,-0.4276,3.1574,4.6887,2.1653,13.4131,0.0132,0.2886,1.7701,-0.0949,6.1338,-0.3289,-0.0536,0.7784,0.7416,0.8016,0.9528,1.0297,1.0808,0.6059,0.55,0.6425,0.9078,1.0604,1.1681,0.6155,0.7863,-24.2421,1.2775,-39.3864,-30.8302,0.677,0.333,0.317,0.4919,0.4682,0.9518,0.6446,0.4688,0.6455,0.7272,1.0013,1.3769,0.0038,4.797,0.2918,-0.4745,-0.295,0.2553,-0.3807,0.3063,-0.178,0.0012,0.0339,0.2419,?,-0.437,0.0181,0.1344,0.6923,?,-0.7009,0.0192,0.1385,0.9552,?,0.4073,0.2539,0.6234,0.2524,0.2448,0.97,0.0637,0.0599,0.9409,0.3494,0.2532,0.7248,1,1,1,0.3494,0.2532,0.7248,0.0029,1.3159,0.2194,-0.3109,-0.8979,0.5366,1.2447,1.1157,5.8127,-0.4555,-0.4543,1.4409,1.2004,6.3799,-2.8418,0.5289,2.1608,1.47,5.4602,-1.0143,-1.1813,1.0146,-0.8589,0.9294,0.759,0.8166,0.8638,0.5761,0.6669,0.3855,0.6616,1.7164,2.4048,1.4733,0.6126,0.9111,1.0646,1.1684,0.0031,3.2715,-0.0644,0.14,0.5497,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0888,7.8361,2.7993,14.2588,-1.0215,-1.1079,22.9858,4.7943,20.4621,-1.2026,-0.3458,8.0138,2.8309,16.9482,-0.7614,5.2221,12.9204,3.5945,12.0473,0.0163,-0.0801,-0.2567,0.017,3.2039,-0.2121,-0.0662,0.5839,0.9888,0.7788,1.6936,1.3338,0.7876,0.3409,0.9778,0.6065,2.8683,1.779,0.6202,0.6449,0.9835,-36.0975,1.525,-55.9727,-36.7027,0.7593,0.7331,0.5759,0.9655,0.7585,0.7857,0.6968,0.8413,1.1836,1.2073,1.6985,1.4068,0.0041,7.7682,-0.6913,0.258,0.2676,0.3708,-0.3197,0.0274,0.1153,0.0776,0.2786,0.8183,-1.7569,0.2188,0.0089,0.0945,0.3531,0.1263,0.4044,0.0023,0.0482,0.2086,0.5773,0.5269,0.2852,0.5412,2.9495,5.786,1.9617,8.6997,33.4781,3.8482,-10.219,-1.8302,0.1791,0.7344,0.6014,0.8189,2.3172,3.9222,1.6927,0.0017,0.9033,-0.1158,0.53,0.729,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
