@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.675,5.289,2.2998,12.7792,-0.5135,-0.9373,6.6521,2.5792,13.1133,-2.7748,0.2813,6.2672,2.5034,11.0863,-0.6184,3.923,4.2313,2.057,10.2805,0.0651,-0.7201,2.3999,0.1721,-3.3326,-0.2389,0.0717,0.8917,0.9186,1.118,1.0302,1.2538,1.217,0.7951,0.8439,1.25,1.0614,1.5721,1.4812,0.4498,1.0236,-6.0617,2.2756,-13.4762,-5.9221,2.4305,1.2326,0.7679,0.5071,0.3159,0.623,0.9745,1.1527,1.243,1.1828,1.2755,1.0784,0.0062,5.6757,0.2948,-0.1597,-0.0171,0.1432,-0.561,0.1425,7.8294,0.2649,0.5147,2.1446,0.7459,4.1572,1.1444,1.0698,4.4662,0.3659,3.668,2.7057,1.6449,7.2788,-0.0325,1.8833,2.1345,1.1334,0.4811,0.3129,0.6504,0.2315,0.0979,0.423,2.4426,-27.4969,-11.2572,1.1983,1.1973,0.9991,0.4802,0.2946,0.6136,0.0502,15.6615,-0.0206,-0.299,-0.9045,0.4876,1.5093,1.2285,5.8127,-0.4555,-0.6055,1.9412,1.3933,6.3799,-2.8418,-0.1977,1.567,1.2518,5.0426,-1.1991,-0.8053,-2.4667,3.063,0.8818,0.9814,1.113,0.7775,0.9632,1.2388,0.3855,0.6616,1.7164,2.4048,1.7416,0.7242,0.9111,1.1527,1.2652,0.0042,3.2831,-0.0239,0.1621,0.6267,DAVANTI_PANTALONI
0.8998,6.7375,2.5957,10.7872,-0.4994,-3.803,22.6897,4.7634,18.5558,-2.5368,0.6811,15.0218,3.8758,18.5869,-0.5593,6.0861,23.1447,4.8109,14.9516,0.0178,-0.2366,1.3211,0.1478,-5.5835,-0.6249,0.1119,0.5449,0.6697,0.5395,1.229,0.9901,0.8056,0.2969,0.4485,0.2911,1.5105,0.9803,0.649,0.27,0.539,-13.2351,1.9964,-49.0246,-24.557,1.3712,0.6035,0.4726,0.4401,0.3446,0.783,0.5813,0.5804,0.7215,0.9983,1.2411,1.2431,0.0208,8.8547,-0.6899,0.6534,0.7723,-0.1572,-0.8652,0.4189,-3.4165,7.0824,2.6613,7.8631,?,2.5979,26.7512,5.1722,14.1906,-1.0842,6.5258,1.3213,1.1495,3.981,0.4765,-1.3151,-0.5235,0.3981,0.5145,2.3152,4.4996,0.2648,5.3602,20.2463,1.0652,-2.1697,-2.037,0,0,0.8953,0.5541,1.9752,3.5646,0.0409,15.4177,0.6195,0.6836,0.9068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DIETRO_PANTALONI
1.1708,8.001,2.8286,12.6755,-0.6117,-3.9832,26.151,5.1138,20.7059,-1.4541,0.8349,17.5087,4.1843,15.4562,-0.437,7.1943,17.836,4.2233,16.5619,0.0365,-0.2939,1.4024,0.1627,-4.7709,-0.5537,0.116,0.5531,0.676,0.6698,1.2221,1.2109,0.9908,0.306,0.457,0.4486,1.4936,1.4662,0.9817,0.3921,1.0235,-7.6691,2.6102,-19.5582,-7.4931,0.9322,0.7312,0.4575,0.7844,0.4908,0.6257,0.6122,0.8201,0.7653,1.3397,1.2502,0.9332,0.0222,10.7431,-0.703,0.6166,0.7484,-0.1311,-0.7265,0.6132,-2.308,6.8225,2.612,7.9164,?,4.5281,14.3968,3.7943,14.1628,-0.9707,6.9324,1.0506,1.025,4.8249,0.4286,-0.5097,-0.3329,0.6532,0.6884,2.5484,3.7019,0.4739,6.4941,13.7039,1.1348,-2.1871,-1.9274,0,0,0.851,0.559,1.6407,2.9354,0.045,14.7654,0.9354,0.3898,0.5662,-1.0797,1.5571,1.2478,4.1122,-6.1357,1.0288,1.8429,1.3575,7.3647,-0.7116,-0.5239,0.9786,0.9892,4.0791,-2.2905,-1.0495,2.0609,-1.9638,0.9192,1.2614,1.3723,0.8449,1.5912,1.8832,1.1549,1.2453,1.0783,0.1339,0.4649,3.471,0.5584,1.0081,1.8054,0.0083,3.2531,-0.7411,0.6188,-0.3398,DIETRO_PANTALONI
1.7801,6.6719,2.583,13.1783,-0.7055,-4.344,21.2816,4.6132,20.1072,-2.5986,0.3984,17.5259,4.1864,19.3007,-0.3937,7.0596,17.8388,4.2236,16.6234,0.0431,-0.4098,4.4684,0.2521,-10.9046,-0.6153,0.0564,0.5599,0.617,0.6116,1.102,1.0922,0.9912,0.3135,0.3807,0.374,1.2143,1.193,0.9825,0.3755,1,-7.2893,2.6633,-19.4146,-7.2896,1.3829,0.5579,0.4448,0.4035,0.3217,0.7972,0.6554,0.6828,0.7928,1.0418,1.2096,1.1611,0.0247,10.5804,-0.7949,0.3057,0.804,-0.0389,-0.7414,0.5311,-2.4875,5.514,2.3482,7.8684,?,2.3385,22.1733,4.7089,14.506,-1.1532,7.4272,1.6507,1.2848,4.9133,0.4408,-1.0637,-0.3349,0.3149,0.4987,1.8277,3.6651,0.2487,3.3404,13.4326,1.0128,-2.0318,-2.0062,0,0,0.7668,0.5424,1.6014,2.9524,0.0428,14.855,0.5558,0.5441,0.7854,-0.9475,1.8692,1.3672,5.0212,-2.1454,1.0014,2.6876,1.6394,6.6618,-0.5016,-0.6306,2.4452,1.5637,5.8607,-2.4517,-0.9462,1.5025,-1.588,0.834,0.8743,1.0484,0.6955,0.7644,1.0991,1.539,0.8227,0.5346,0.3598,0.9402,2.6129,0.7537,0.8568,1.1367,0.0079,3.8847,-0.7457,0.6392,-0.3966,DIETRO_PANTALONI
1.747,11.4481,3.3835,17.2762,-0.9217,-3.8465,14.1849,3.7663,25.9096,-0.9826,1.9255,19.468,4.4123,34.3119,-0.1725,7.0268,17.2803,4.157,31.6313,0.0155,-0.4542,0.9073,0.2486,-1.9977,-0.5474,0.274,0.8984,0.7668,0.8139,0.8536,0.906,1.0614,0.8071,0.588,0.6625,0.7286,0.8209,1.1266,0.6453,1.6415,-16.6149,2.5439,-25.7486,-10.1216,0.6879,0.3072,0.2798,0.4466,0.4067,0.9108,0.6668,0.5035,0.5462,0.7551,0.8191,1.0847,0.0244,10.9575,-0.2724,-0.0462,0.1383,-0.046,-0.3798,0.7257,-0.2586,13.8437,3.7207,10.3279,-1.8383,-1.3727,9.4782,3.0787,10.7018,-2.5358,8.245,2.9194,1.7086,4.8995,0.4994,0.1884,-0.0314,-0.1665,1.2085,2.1776,1.8018,1.4606,4.7419,3.2466,0.8715,-1.3684,-1.5701,1.2022,0.3718,0.3092,0.9651,2.1079,2.1843,0.044,14.0313,0.8436,0.8073,0.9088,-0.328,0.718,0.8474,3.4564,-1.4825,1.34,4.7856,2.1876,8.3612,-0.3982,-0.3853,5.105,2.2594,8.8023,-1.3622,-0.2448,0.8514,-3.4776,0.3873,0.375,0.9682,0.15,0.1407,0.9374,0.8668,0.4066,0.4691,0.2328,0.3737,1.6048,0.4134,0.3927,0.9499,0.0075,4.602,-0.5473,-0.2067,-0.2953,DIETRO_PANTALONI
1.0766,7.3184,2.7052,14.552,-0.6072,4.1804,13.0449,3.6118,18.1204,-0.2559,0.8012,13.0929,3.6184,21.6789,-0.9154,6.52,10.2224,3.1973,15.6571,0.078,0.2575,1.3437,0.1651,5.2179,0.6412,0.1229,0.749,0.7476,0.8461,0.9982,1.1296,1.1317,0.561,0.559,0.7159,0.9963,1.2761,1.2808,1.489,0.5306,-4.1534,0.3564,-2.7893,-7.8273,0.6275,0.8,0.5332,1.2748,0.8497,0.6665,0.8031,0.6713,0.9294,0.8359,1.1573,1.3846,0.0232,9.6219,0.5598,-0.0407,0.5439,0.3409,0.764,0.3686,4.558,0.4771,0.6907,2.9939,0.513,6.4621,5.1932,2.2788,8.9458,0.032,4.8218,4.7255,2.1738,7.9907,0.1007,0.7053,0.9453,1.3402,0.3031,0.3177,1.0483,0.0919,0.101,1.099,10.6489,3.5258,0.3311,0.6652,0.6919,1.0401,0.3347,0.3747,1.1195,0.049,15.8419,-0.4053,0.5584,-0.9185,1.1195,1.6891,1.2997,6.7654,-0.1105,-0.1004,0.6176,0.7859,4.0182,-1.2068,-0.1168,1.6678,1.2914,6.162,-0.4,-11.1537,-9.5872,0.8596,1.6537,1.0064,0.6085,2.7348,1.0128,0.3703,0.3063,0.3823,1.2482,3.3459,1.3842,0.4137,1.6837,1.0979,0.6521,0.006,2.7325,-0.1915,0.3469,-0.1328,DIETRO_PANTALONI
-0.2148,5.75,2.3979,10.0059,-0.7942,-0.1053,17.9443,4.2361,15.6993,-0.7295,1.4115,10.8304,3.291,13.804,-0.3829,5.4929,6.4019,2.5302,12.4761,0.0848,2.0392,-0.1522,-0.0391,-0.0746,-0.0192,0.257,0.5661,0.7286,0.9477,1.2872,1.6742,1.3007,0.3204,0.5309,0.8982,1.6568,2.803,1.6917,0.6689,1.1588,-3.8322,1.7324,-5.7295,-3.3072,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6373,0.7249,0.802,1.1373,1.2584,1.1064,0.0073,8.6112,0.8428,0.2417,0.3311,0.3771,0.4059,0.749,3.9096,3.8675,1.9666,7.5775,-0.154,2.8214,4.2553,2.0628,6.2794,0.0281,7.8037,3.8744,1.9684,5.5403,0.3979,1.3857,0.501,0.3616,0.9533,0.9991,1.048,0.9089,0.9982,1.0983,-5.5652,-0.2762,0.0496,1.0163,0.7137,0.7022,1.2067,1.3677,1.1334,0.0468,14.5882,0.398,-0.7751,-0.8569,1.5804,3.5288,1.8785,6.805,-0.1477,-0.3824,0.6725,0.82,3.6925,-1.5146,2.2447,1.5474,1.2439,4.3088,-0.0055,-4.1333,0.7041,-0.1703,2.2908,1.5101,0.6592,5.2476,2.2805,0.4346,0.3938,36.9395,93.7947,4.0378,1.3837,0.3427,1.8429,1.5793,0.857,0.0141,4.7773,-0.0608,-0.1078,-0.1483,DIETRO_PANTALONI
0.0291,0.0118,0.1087,0.5722,-0.7927,-0.0747,0.035,0.187,1.2429,-0.9727,-0.0051,0.0105,0.1024,0.6112,-0.8828,0.2181,0.0162,0.1271,0.6265,0.0502,-0.3891,-5.6496,0.1333,14.52,-0.3425,-0.0236,0.581,1.061,0.8546,1.826,1.4708,0.8055,0.3376,1.1257,0.7303,3.3342,2.1632,0.6488,0.4129,0.8829,-7.6342,2.1383,-18.4897,-8.647,0.5066,0.9832,0.4839,1.9408,0.9552,0.4922,0.4604,0.9362,0.9134,2.0334,1.9839,0.9757,0.0004,0.3158,-0.3956,0.4871,0.3353,0.0081,-0.2901,0.0571,8.6684,0.0013,0.0355,0.1133,0.987,4.5591,0.0045,0.0674,0.211,0.955,0.488,0.0004,0.0197,0.0785,0.8536,1.9013,17.7618,9.3417,0.5261,1.8002,3.422,0.2767,3.2407,11.7104,1.9212,18.7754,9.7729,1.8588,16.2377,8.7354,0.5368,1.442,2.6864,0.0503,13.7155,-0.9982,0.1855,-0.2173,-0.0189,0.0008,0.0277,0.1228,-1.5031,0.0131,0.0018,0.0422,0.188,-0.8574,0.0123,0.0014,0.0368,0.1837,-1.0773,-1.4386,-1.5316,1.0647,0.6553,0.7531,1.1492,0.4294,0.5671,1.3206,0.85,0.7742,0.9108,0.4848,0.5549,1.1444,0.6534,0.6686,1.0233,0.0001,0.0934,0.7602,0.3789,0.6207,DIETRO_PANTALONI
-0.2402,0.0309,0.1759,1.0238,-2.341,0.8809,0.2014,0.4488,1.7626,0.0905,-0.0004,0.0388,0.1969,1.0487,-1.2053,0.9532,0.1963,0.4431,1.7394,0.1519,-0.2726,570.1295,-0.252,-2091.2617,0.9242,-0.0004,0.3919,0.8933,0.397,2.2792,1.0129,0.4444,0.1536,0.798,0.1576,5.1949,1.026,0.1975,-4.088,1.2516,-2.3033,-0.3062,0.5634,-1.8403,0.1581,0.6444,0.1494,4.0754,0.945,0.2319,0.5809,0.9763,0.5886,1.6807,1.0134,0.6029,0.0047,1.2969,-0.3348,0.071,-0.4122,0.251,0.9913,0.2461,8.1396,0.1175,0.3427,1.2558,0.855,5.4244,0.2461,0.4961,1.8036,0.7185,0.3434,0.0143,0.1195,0.5118,0.1446,1.5006,23.7003,15.7943,0.6909,2.8677,4.1509,0.4773,8.2234,17.2298,1.6083,85.5322,53.1818,1.3515,14.4693,10.7058,0.6963,2.4535,3.5237,0.0507,13.9075,-0.998,-0.756,0.7485,-0.0972,0.0411,0.2028,0.7402,-4.73,0.0188,0.0232,0.1522,0.8374,-1.3993,-0.2405,0.0192,0.1386,0.5866,?,-5.1708,0.4044,-0.0782,1.3325,1.4628,1.0978,1.7756,2.1399,1.2051,1.2511,1.0416,0.8326,0.3701,0,0,0.8839,1.2618,1.4275,0.0013,0.5059,0.5204,-0.2221,0.3299,DIETRO_PANTALONI
0.0588,0.0266,0.163,0.7635,-0.3563,-0.0759,0.1113,0.3335,1.8583,-2.4322,-0.0088,0.0629,0.2508,1.7807,-1.0096,0.3581,0.0818,0.286,1.3398,0.0291,-0.7745,-6.6457,0.1641,8.5808,-0.2119,-0.0247,0.4888,0.65,0.5701,1.3297,1.1663,0.8772,0.2389,0.4225,0.325,1.7681,1.3603,0.7694,0.1523,0.2242,-4.9992,1.472,-32.8268,-22.3008,1.0397,0.6353,0.4079,0.611,0.3924,0.6422,0.4108,0.4287,0.5698,1.0436,1.387,1.3291,0.0005,0.5306,-0.48,0.6296,0.6166,-0.4403,-0.5474,0.2251,8.511,0.0014,0.0373,0.1342,0.9843,4.7895,0.0039,0.0622,0.2275,0.9536,0.886,0.002,0.0443,0.1965,0.8037,1.777,9.6065,5.406,0.5989,0.8413,1.4046,0.3587,0.7077,1.9729,1.8037,10.483,5.8119,1.7474,8.5596,4.8985,0.5899,0.683,1.1579,0.0557,14.1866,-0.9764,-0.4729,0.3664,-0.0037,0.0016,0.0395,0.1602,-1.0286,0.0152,0.0039,0.0623,0.2809,-0.8553,0.0268,0.0059,0.0765,0.4251,-0.3365,-0.2453,-0.1394,0.5683,0.6348,0.5163,0.8134,0.403,0.2666,0.6616,0.6273,0.7591,1.21,0.5216,0.2483,0.476,0.5703,0.3769,0.6608,0.0002,0.1389,0.6679,0.2571,0.1783,DIETRO_PANTALONI
