@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0742,0.0157,0.1255,0.7838,-0.5772,0.0466,0.0361,0.1899,1.3825,-0.1321,0.0203,0.0275,0.166,0.8861,-1.4494,0.2135,0.0419,0.2046,1.2906,0.037,1.5919,3.6591,0.3474,2.2986,0.2182,0.0949,0.6608,0.756,0.6133,1.144,0.9281,0.8113,0.4367,0.5715,0.3761,1.3087,0.8614,0.6582,1.7785,0.5471,-5.7861,0.3076,-3.2534,-10.5759,0.407,1.3739,0.3708,3.3759,0.9112,0.2699,0.567,0.8846,0.6073,1.5603,1.0712,0.6866,0.0018,0.3237,0.1914,0.3376,0.2933,-0.6218,0.7582,-0.4446,1.9237,0.0037,0.0605,0.2159,0.8948,-8.3255,0.0002,0.013,8.3468,?,4.8116,0,0.0052,0.0192,0.996,-0.2311,0.3998,-1.7303,4.6722,11.644,2.4922,21.8296,135.5817,6.2109,-0.22,0.3824,-1.738,0,0.4257,0,0.0259,11.2715,435.8253,0.1961,15.0608,0.9809,-0.4701,-0.1134,-13.0202,0.5078,0.7126,14.6515,?,59.6994,0.3173,0.5633,1.8997,0.9686,-12.1826,0.7799,0.8831,13.9267,?,-0.2181,1.0688,-4.9004,1.265,0.8069,0.6379,1.6002,0.6511,0.4069,-0.2501,1.052,-4.2063,0,1,0,7.7125,1.052,0.1364,1.2461,84.9022,-0.0789,0.0313,-0.4498,TASCA_DESTRA_DIETRO_PANTALONI
-0.127,12.1441,3.4848,23.2608,-0.3264,-0.6637,0.9188,0.9585,4.1058,-2.0104,-0.4089,8.6516,2.9414,18.3853,-0.7399,3.6686,8.8799,2.9799,20.1216,0.0174,0.1914,0.3107,-0.0346,1.6232,-0.1809,-0.1115,3.6356,1.1848,1.1694,0.3259,0.3217,0.9871,13.2175,1.4037,1.3676,0.1062,0.1035,0.9743,2.0876,0.7321,-16.021,0.3507,-7.6744,-21.8835,12.858,1.6596,0.8563,0.1291,0.0666,0.516,5.6653,1.2652,1.156,0.2233,0.204,0.9137,0.0165,5.2855,0.371,0.4478,0.5434,-0.0599,-0.0093,0.1815,6.5429,2.0309,1.4251,5.8259,0.3928,1.331,2.5624,1.6007,5.1508,-0.23,6.569,3.778,1.9437,7.9976,0.0036,4.9159,0.996,0.2026,0.8903,0.7332,0.8236,0.7926,0.5376,0.6782,-3.9132,129.2084,-33.0188,2.2912,1.1953,0.5217,1.1311,0.7285,0.644,0.1951,14.7936,-0.5424,-0.8502,0.0893,-35.7017,5.6431,2.3755,38.6398,?,10.5047,167.9133,12.9581,38.7589,-0.4323,-14.7069,5.5264,2.3508,19.0186,?,-3.3986,2.4276,-0.7143,0.1833,1.0105,5.5122,0.0336,1.0211,30.3838,3.3029,2.0317,0.6151,0,1,0,0.9969,2.0317,2.0379,0.8337,64.6154,0.5217,0.2548,0.8672,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0495,0.0723,0.2689,1.7197,-11.3514,-0.1127,0.1408,0.3753,2.8567,-3.277,-0.1214,0.0036,0.0603,0.3725,-19.349,0.2625,0.1777,0.4216,2.6481,0.0275,0.4391,0.4074,-0.1885,0.9279,-0.4292,-0.4626,0.7164,4.4594,0.6378,6.2245,0.8902,0.143,0.5133,19.8859,0.4067,38.7442,0.7925,0.0205,0.7221,4.4621,-21.142,6.1793,-29.2783,-4.7381,0.2085,7.6058,0.0511,36.4855,0.2453,0.0067,0.602,4.6166,0.6494,7.6686,1.0787,0.1407,0.0036,0.3892,0.9296,0.553,-0.9388,0.4312,-0.8796,-0.6167,9.0494,0,0.0026,0.0117,0.9987,3.662,0,0.0041,0.0182,0.995,-0.9316,0.0002,0.0126,0.9643,?,2.4712,-9.7136,-3.9308,0.6356,0.2065,0.3249,0.4039,0.0426,0.1056,2.474,-9.376,-3.7898,2.465,0,0,0.6446,0.0122,0.0189,0.2043,13.643,-1.7992,0.8477,-0.5063,-41.7279,0.0379,0.1947,42.2989,?,-1.8968,0.073,0.2702,2.2797,?,-9.5605,0.0614,0.2477,9.9594,?,21.9992,4.3646,0.1984,0.7207,0.7862,1.0909,0.5194,0.6181,1.1901,18.5549,4.2471,0.2289,1,1,1,18.5549,4.2471,0.2289,0.8927,53.1852,0.26,-0.3448,0.3647,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6011,7.4541,2.7302,14.8479,-0.2639,-0.8511,2.1732,1.4742,5.022,-1.2252,-0.2417,1.9785,1.4066,4.6082,-0.7483,3.1464,2.8501,1.6882,11.129,0.072,-0.7062,-2.4867,0.191,3.5211,-0.2705,-0.0768,1.852,1.941,1.6172,1.0481,0.8732,0.8332,3.4299,3.7675,2.6154,1.0984,0.7625,0.6942,1.1213,1.572,-3.5921,1.402,-3.2035,-2.285,5.2052,4.4567,0.9796,0.8562,0.1882,0.2198,2.9566,3.222,1.3342,1.0898,0.4513,0.4141,0.0223,4.7557,0.3736,0.527,0.6072,0.2844,0.0365,0.2874,5.4704,0.5285,0.727,2.2564,0.6626,-2.6601,7.4642,2.7321,8.4295,-1.7861,7.1506,0.0518,0.2275,1.3608,0.8266,-2.0565,0.765,-0.372,0.2661,3.195,12.0066,0.0708,10.2077,144.1591,-0.82,0.6833,-0.8333,2.2105,0.8524,0.3856,0.2677,1.6581,6.1944,0.1956,16.116,0.6951,0.211,0.6772,-13.2507,112.4211,10.6029,27.7191,-19.0951,20.6291,55.1454,7.426,23.1003,0.2127,-29.9165,5.8493,2.4185,35.0388,?,-0.6423,0.4429,-0.6896,1.4278,4.384,3.0705,2.0386,19.2197,9.4278,-4.2216,0.7517,-0.1781,0.047,0,0,1.1999,0.7911,0.6593,0.8058,64.0786,0.6541,-0.4202,0.3807,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0017,0.0083,0.0914,0.5496,-1.7772,0.008,0.0351,0.1873,1.1768,-0.1974,-0.0863,0.007,0.0834,0.4272,-1.7613,0.1825,0.0246,0.1568,0.9738,0.0309,-0.2144,0.0199,-0.0094,-0.0928,0.0438,-0.4726,0.4878,1.095,0.5827,2.2448,1.1947,0.5322,0.2379,1.199,0.3396,5.0393,1.4272,0.2832,1.8128,1.2907,-11.3302,0.712,-6.2501,-8.7782,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.467,1.2865,0.5643,2.7548,1.2084,0.4387,0.0018,0.2612,0.3421,-0.2721,0.3255,0.1925,0.8805,-0.0045,8.0734,0.0004,0.0188,0.0605,0.9925,5.4556,0.0008,0.0277,0.0903,0.9836,-1.1071,0,0.0062,1.1226,?,1.4798,-7.2921,-4.9276,0.6763,3.0051,4.4435,0.4574,9.0305,19.7444,1.488,-7.167,-4.8164,1.4746,0,0,0.6698,0.0539,0.0804,0.2043,14.6361,-0.9901,0.0733,0.0083,-35.7895,0.0811,0.2848,36.5997,?,-7.233,0.2043,0.452,7.8598,?,23.5206,0.0307,0.1752,0.7202,0.9699,4.9481,-1.5216,-0.3075,0.63,1.6253,2.5797,0.397,2.6416,6.6547,4.6566,-1.5763,-0.3385,1,0,0,4.6566,50.8178,10.9131,0.9049,66.5431,-0.8122,0.0991,0.0385,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0263,0.0026,0.0511,0.2303,-0.455,-0.0294,0.0017,0.0411,0.1938,-1.5134,-0.0927,0.0037,0.0609,0.2643,-43.0093,0.1241,0.0028,0.0525,0.2396,0.1001,-0.8969,-0.2843,0.2123,0.317,-0.2367,-0.7467,1.2437,0.8394,0.9734,0.6749,0.7826,1.1596,1.5469,0.7047,0.9475,0.4555,0.6125,1.3446,0.6173,0.2788,-2.703,0.4517,-4.379,-9.6939,2.0531,26.3558,0.5947,12.8373,0.2896,0.0226,1.1885,0.8714,0.9615,0.7332,0.809,1.1034,0.0021,0.1831,-0.1131,0.1049,0.1364,-0.2242,-0.0147,-0.8944,8.7661,0,0.007,0.0241,0.9973,4.3827,0.0002,0.0127,0.0443,0.9899,-0.3411,0.0003,0.0179,0.3696,?,2.0001,-25.6994,-12.8488,0.5525,0.392,0.7094,0.3053,0.1536,0.5032,2.0071,-23.6867,-11.8015,1.9924,0,0,0.5427,0.0651,0.1199,0.2043,13.49,-0.9397,0.9772,-0.9627,-24.9217,0.076,0.2757,25.3189,?,-27.8779,0.0103,0.1014,28.0197,?,18.7631,0.0317,0.178,0.7202,0.9624,0.894,-1.3282,-1.4858,2.7201,1.5486,0.5693,7.3988,2.3983,0.3241,0.9036,-1.3746,-1.5212,1,0,0,0.9036,35.1547,38.9047,0.8716,71.5627,0.0371,-0.7008,0.2131,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.4338,1.3891,1.1786,6.6719,?,-0.2246,0.9962,0.9981,3.1758,-1.5054,-3.6033,3.0454,1.7451,7.4551,?,5.9391,2.851,1.6885,6.665,0.2912,19.7399,1.2305,-0.7465,0.0623,-0.0378,-0.6067,1.1808,0.6754,0.698,0.5719,0.5911,1.0335,1.3944,0.4561,0.4872,0.3271,0.3494,1.0682,3.4964,0.8949,-2.436,0.256,-0.6967,-2.722,0,1,0,0,0.1348,0,2.1009,0.8949,1.001,0.426,0.4765,1.1185,0.5198,8.9226,-0.2248,0.4087,-0.8048,-0.1527,0.2079,-0.8623,-2.8025,2.3838,1.5439,5.7734,?,1.866,0.0476,0.2182,0.6426,0.6942,7.7638,1.6644,1.2901,4.416,0.5333,-1.5018,-0.361,0.2404,7.0767,1.1967,0.1691,50.0801,1.4322,0.0286,-3.9572,-1.144,0.2891,0,0,0.2221,8.9848,1.3074,0.1455,0.1923,12.4323,0.8535,0.9953,0.8561,11.1321,245.1588,15.6575,46.3125,-0.2955,-8.9517,7.6401,2.7641,12.875,?,-24.8423,52.3369,7.2344,31.125,?,-1.2436,-0.4481,0.3603,5.6647,2.1643,0.3821,32.0886,4.6842,0.146,0.8204,0.3394,0.4137,0,0,1,3.5971,1.488,0.4137,0.6513,49.2784,-0.5252,0.885,-0.0777,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1854,42.2624,6.501,46.436,-1.2588,-0.1093,3.8404,1.9597,8.3794,-1.909,0.3895,17.4278,4.1747,33.6442,-0.6117,5.3858,34.7213,5.8925,28.8703,0.0193,-1.6952,0.4759,0.0344,-0.2807,-0.0203,0.0723,3.3173,1.5572,1.1033,0.4694,0.3326,0.7085,11.0047,2.425,1.2172,0.2204,0.1106,0.5019,4.7061,2.0266,-45.4544,0.4306,-9.6587,-22.4291,7.1368,0.9848,0.6983,0.138,0.0978,0.7091,5.5417,1.3802,1.6084,0.2491,0.2902,1.1654,0.0093,7.7998,-0.1435,0.79,-0.1907,0.0734,0.0466,0.0306,0.9221,5.8859,2.4261,8.3029,-0.6374,0.7596,0.7479,0.8648,2.3739,-0.1561,-9.3766,0.2317,0.4814,9.8059,?,1.214,-0.0983,-0.081,2.8054,5.0398,1.7965,7.8702,25.3998,3.2273,10.0821,0.3296,0.0327,2.4696,0,0,3.4975,0.8467,0.2421,0.1969,12.2697,0.7144,0.7119,0.4983,-30.0128,139.0202,11.7907,45.7794,?,-24.0242,16.5256,4.0652,28.1387,?,46.388,92.6256,9.6242,24.6597,0.5754,1.2493,-0.647,-0.5179,2.9004,1.2251,0.4224,8.4124,1.5009,0.1784,1.6269,-1.3698,-0.842,1,0,0,1.6269,1.8564,1.1411,1.2552,100.425,0.6367,0.9913,0.6806,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0589,0.0152,0.1233,0.4997,-0.9109,-0.0718,0.0059,0.077,0.3503,-1.6599,-0.0934,0.0149,0.1222,0.5381,-3.5014,0.2151,0.0071,0.0845,0.3873,0.1411,-0.8212,-0.6311,0.274,0.7685,-0.3336,-0.4341,1.6001,1.0086,1.4589,0.6303,0.9117,1.4465,2.5603,1.0173,2.1284,0.3973,0.8313,2.0922,1.0896,0.569,-3.7437,0.5223,-3.436,-6.579,1.9854,2.1873,0.5799,1.1017,0.2921,0.2651,1.4264,0.9285,1.2902,0.651,0.9045,1.3895,0.0028,0.3276,-0.1126,-0.2477,0.4915,0.1268,-0.255,-0.714,6.1707,0.0003,0.0159,0.0711,0.9885,7.6184,0.0002,0.013,0.0562,0.9926,-0.2258,0.0005,0.0223,0.2648,?,0.81,-27.3336,-33.7464,1.2284,0.7163,0.5831,1.509,0.5131,0.34,0.8073,-23.1495,-28.6742,0.8107,0,0,1.2644,0.2685,0.2123,0.2087,14.0149,-0.9775,-0.1176,0.1643,-9.0003,0.0824,0.2871,9.4193,?,-53.4629,0.0439,0.2095,53.8193,?,12.4894,0.0585,0.2418,0.8408,0.9348,0.1683,-0.7206,-4.2807,1.3702,1.1873,0.8665,1.8775,1.4096,0.7508,0.175,-0.7811,-4.463,1,0,0,0.175,11.2033,64.0127,1.1837,74.9525,-0.5621,0.3229,-0.6217,TASCA_SINISTRA_DAVANTI_PANTALONI
0.022,0.0083,0.0909,0.3661,-0.5516,-0.0341,0.0038,0.0617,0.2711,-2.5407,-0.1052,0.0021,0.0455,0.1975,?,0.1562,0.0024,0.0494,0.1993,0.25,-0.6456,-0.2092,0.1409,0.3241,-0.2183,-0.6735,1.4723,1.9975,1.8388,1.3568,1.249,0.9205,2.1676,3.99,3.3812,1.8408,1.5599,0.8474,0.6691,0.6592,-1.9598,0.9852,-2.9292,-2.9731,3.0815,0,0.888,0,0.2882,0,1.3504,1.8541,1.8371,1.373,1.3604,0.9908,0.0023,0.2398,0.1058,-0.1997,0.392,-0.3064,-0.2182,-0.4747,7.4145,0.0002,0.0151,0.0505,0.9932,6.3963,0.0003,0.0175,0.0574,0.9911,-0.5317,0.0001,0.0087,0.5494,?,1.1592,-13.9442,-12.0294,0.8654,1.73,1.9991,0.7489,2.9929,3.9965,1.1595,-13.4443,-11.5946,1.157,0,0,0.8797,0.0919,0.1045,0.2043,14.3425,-1.0094,0.0072,0.0359,-19.1341,0.0212,0.1454,19.4397,?,-49.7065,0.0285,0.1688,50.0992,?,16.8969,0.0268,0.1636,0.4791,0.972,0.3849,-1.1324,-2.9418,0.8618,0.8892,1.0317,0.7427,0.7906,1.0645,0.388,-1.1697,-3.0144,1,0,0,0.388,40.5732,104.5637,1.1641,85.7375,0.4327,-0.0257,-0.0398,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4932,8.2192,2.8669,13.1246,-0.5039,-0.5483,4.5434,2.1315,8.7331,-0.789,0.0137,3.5902,1.8948,9.4016,-1.0659,3.6137,3.838,1.9591,9.2055,0.0795,-0.8995,36.0545,0.1365,-40.0829,-0.1517,0.0038,1.345,1.5131,1.4634,1.1249,1.088,0.9672,1.809,2.2893,2.1415,1.2655,1.1838,0.9354,1.1418,0.9066,-5.5306,0.794,-4.8437,-6.1006,1.7877,1.9177,0.8726,1.0727,0.4881,0.455,1.5028,1.396,1.4257,0.9289,0.9487,1.0213,0.0151,5.3423,0.3407,0.1735,0.5262,0.3236,0.146,0.1321,-6.4487,0.16,0.4,6.7893,?,-7.2568,0.1231,0.3509,8.3755,?,1.2002,0.2008,0.4481,1.6435,0.2392,0.8886,-5.3729,-6.0462,1.14,0.8927,0.783,1.2997,0.7969,0.6131,0.8106,-13.1402,-16.2103,1,0,0,0.8106,4.131,5.0962,0.1996,14.9056,-0.9722,-0.387,0.5879,17.9855,10.8165,3.2888,11.4075,0.4673,26.8816,2.1319,1.4601,5.6976,0.8091,10.2362,4.5389,2.1305,6.5079,0.5076,0.6691,1.757,2.6261,2.2525,1.5437,0.6853,5.0736,2.3831,0.4697,0.4145,1.4917,3.5988,0.7176,1.6203,2.2579,2.0021,1.7529,0.8755,0.6923,55.1034,-0.7423,-0.5446,0.0411,TASCA_SINISTRA_DIETRO_PANTALONI
