@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-1.5297,5.0097,2.2382,11.2336,-2.897,2.9127,7.6703,2.7695,15.8017,-0.039,-1.5297,5.0097,2.2382,11.2336,-2.897,4.5655,10.01,3.1639,18.9422,0.0163,-0.5252,1,-0.3351,-1.9041,0.638,-0.3351,0.8082,1,0.7074,1.2374,0.8754,0.7074,0.6531,1,0.5005,1.5311,0.7663,0.5005,14.0645,1,-26.6828,0.0711,-1.8972,-26.6828,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.7109,1,0.593,1.4066,0.8342,0.593,0.039,6.9691,-0.32,1,-0.7729,-0.32,0.7055,-0.7729,-47.1102,14.3205,3.7842,54,?,31.1317,139.0197,11.7907,34.75,0.2527,-12.2527,14.338,3.7866,16.5,?,-1.5133,3.8449,-2.5408,0.321,0.9994,3.1138,0.103,0.9988,9.6959,-4.5957,3.2727,-0.7121,0,1,0,1.554,3.2727,2.1061,0.6213,90.4946,-0.6006,0.361,-0.8762,?,?,?,?,?,PANTALONI
1.4628,28.5021,5.3387,33.2642,-0.1522,2.2948,19.1274,4.3735,28.91,-0.2222,1.4628,28.5021,5.3387,33.2642,-0.1522,5.872,51.1967,7.1552,47.0198,0.0035,0.6375,1,0.2491,1.5687,0.3908,0.2491,1.2207,1,0.7461,0.8192,0.6112,0.7461,1.4901,1,0.5567,0.6711,0.3736,0.5567,0.8358,1,-26.3987,1.1964,-31.5841,-26.3987,1.2206,1,0.6118,0.8193,0.5013,0.6118,1.1506,1,0.7075,0.8691,0.6148,0.7075,0.0322,9.6865,0.7071,1,0.922,0.7071,0.7963,0.922,-27.7031,82.0233,9.0567,43.6875,?,-16.2337,16.5174,4.0642,26.3125,?,-32.5254,159.6268,12.6343,44.5,?,1.7065,0.8517,0.4991,2.2284,0.7168,0.3217,4.9659,0.5138,0.1035,1.6603,0.9817,0.5913,1,1,1,1.6603,0.9817,0.5913,0.4761,76.4622,0.6761,-0.944,-0.7059,?,?,?,?,?,PANTALONI
6.9926,27.4549,5.2397,27.5763,-0.9155,-3.541,5.0362,2.2442,11.8464,-29.2,6.9926,27.4549,5.2397,27.5763,-0.9155,12.2162,21.0404,4.587,20.0566,0.0868,-1.9747,1,0.5724,-0.5064,-0.2899,0.5724,2.3348,1,1.1423,0.4283,0.4892,1.1423,5.4515,1,1.3049,0.1834,0.2394,1.3049,1.1507,1,-6.915,0.869,-6.0095,-6.915,36.7,1,0.6555,0.0272,0.0179,0.6555,2.3278,1,1.3749,0.4296,0.5907,1.3749,0.1094,19.798,-0.381,1,0.589,-0.381,-0.4105,0.589,-18.487,29.6659,5.4466,30,?,13.7214,11.5474,3.3981,11.1875,0.4475,64.5729,4.2113,2.0521,7.375,0.8905,-1.3473,-0.2863,0.2125,1.6028,2.6541,1.6559,2.5691,7.0443,2.742,-3.3103,-0.5,0.151,0,0,0.3006,2.6816,4.0678,1.5169,0.7141,96.7812,0.3796,0.9411,0.3247,?,?,?,?,?,PANTALONI
3.088,18.9662,4.355,17.4558,-0.3012,0.2483,14.4949,3.8072,15.7691,-2.4068,3.088,18.9662,4.355,17.4558,-0.3012,7.1148,20.9392,4.5759,19.5001,0.0348,12.4365,1,0.434,0.0804,0.0349,0.434,1.1439,1,0.9517,0.8742,0.832,0.9517,1.3085,1,0.9058,0.7643,0.6922,0.9058,0.3627,1,-5.7489,2.7573,-15.8513,-5.7489,2.8983,1,0.664,0.345,0.2291,0.664,1.107,1,0.8952,0.9034,0.8087,0.8952,0.0451,11.5221,-0.8209,1,0.8766,-0.8209,-0.898,0.8766,-25.0354,145.9592,12.0814,51,?,-37.3357,65.7746,8.1102,42.125,?,-24.2841,92.8693,9.6369,35.625,-9,0.6705,1.0309,1.5375,1.4897,1.2537,0.8416,2.2191,1.5717,0.7082,1.2107,1.5906,1.3138,1,0,0,1.2107,1.4316,1.1825,0.5267,86.8061,-0.849,-0.9786,0.9136,?,?,?,?,?,PANTALONI
5.289,20.8906,4.5706,12.4882,0.0426,2.106,3.2502,1.8028,6.5314,-0.4388,5.289,20.8906,4.5706,12.4882,0.0426,8.715,29.4622,5.4279,15.3755,0.1665,2.5114,1,0.6069,0.3982,0.2417,0.6069,2.5352,1,0.8421,0.3944,0.3321,0.8421,6.4274,1,0.7091,0.1556,0.1103,0.7091,-0.2788,1,0.1809,-3.5862,-0.6486,0.1809,2.8734,1,0.7071,0.348,0.2461,0.7071,1.912,1,0.8122,0.523,0.4248,0.8122,0.0883,13.0101,-0.9123,1,0.993,-0.9123,-0.8874,0.993,15.2955,311.7042,17.6551,52.25,-0.8253,-17.2088,3.9327,1.9831,21.6875,?,-12.6072,17.8233,4.2218,17.3125,-24.1818,-0.8888,-1.2132,1.365,8.9028,4.1819,0.4697,79.2597,17.4886,0.2206,1.0893,1.4211,1.3045,0,41.6364,0,2.4092,3.0181,1.2527,0.2983,51.6896,0.4323,-0.8396,0.0367,?,?,?,?,?,PANTALONI
4.3974,28.9421,5.3798,14.8824,-0.0237,1.317,3.5655,1.8883,5.5737,-0.4697,4.3974,28.9421,5.3798,14.8824,-0.0237,7.5597,44.7092,6.6865,19.0698,0.0727,3.339,1,0.5817,0.2995,0.1742,0.5817,2.8491,1,0.8046,0.351,0.2824,0.8046,8.1172,1,0.6473,0.1232,0.0797,0.6473,0.1935,1,-0.2307,5.1667,-1.1921,-0.2307,3.8333,1,0.7069,0.2609,0.1844,0.7069,2.6701,1,0.7804,0.3745,0.2923,0.7804,0.0731,10.8977,-0.8996,1,0.9953,-0.8996,-0.8642,0.9953,-15.7514,173.3483,13.1662,40.0625,?,-6.5029,20.3739,4.5137,20.8125,-0.8814,-34.0776,182.7782,13.5195,46.375,-26.4815,2.4222,0.4622,0.1908,2.9169,0.9739,0.3339,8.5083,0.9484,0.1115,4.109,0.8965,0.2182,0,0,6.5556,1.9249,0.8639,0.4488,0.4379,57.5431,-0.6388,-0.9521,0.8365,?,?,?,?,?,PANTALONI
4.9066,9.6452,3.1057,9.6534,0.0526,1.8455,0.5144,0.7173,3.4668,0.0216,4.9066,9.6452,3.1057,9.6534,0.0526,7.4312,16.1368,4.0171,12.6648,0.1231,2.6587,1,0.6603,0.3761,0.2483,0.6603,4.33,1,0.7731,0.2309,0.1786,0.7731,18.7486,1,0.5977,0.0533,0.0319,0.5977,7,1,0.3015,0.1429,0.0431,0.3015,2.8757,1,0.7055,0.3477,0.2453,0.7055,2.7845,1,0.7622,0.3591,0.2737,0.7622,0.0816,11.6587,-0.3377,1,0.996,-0.3377,-0.2739,0.996,-0.527,407.7308,20.1923,62.625,-1.7833,-36.5518,9.9251,3.1504,40.6875,?,-31.2798,32.0811,5.664,35.375,?,0.0144,0.0168,1.1685,6.4094,3.565,0.5562,41.0808,12.7094,0.3094,0.9862,1.1343,1.1502,0,0,1,1.5392,1.7703,1.1502,0.5467,85.5021,0.8093,-0.8267,-0.3529,?,?,?,?,?,PANTALONI
5.7459,18.3911,4.2885,13.4267,0.0237,0.446,2.428,1.5582,5.4779,-1.1504,5.7459,18.3911,4.2885,13.4267,0.0237,8.4794,33.5392,5.7913,17.3454,0.1124,12.882,1,0.6776,0.0776,0.0526,0.6776,2.7522,1,0.7405,0.3633,0.2691,0.7405,7.5746,1,0.5483,0.132,0.0724,0.5483,-0.1111,1,0.1482,-9,-1.3337,0.1482,5.3985,1,0.7037,0.1852,0.1304,0.7037,2.451,1,0.7741,0.408,0.3158,0.7741,0.0935,12.891,-0.2004,1,0.997,-0.2004,-0.1636,0.997,-32.2629,65.8389,8.1141,46.875,?,-5.6049,12.6744,3.5601,16.25,-3.4068,-24.9195,377.3828,19.4263,63,-1.625,5.7562,1.2947,0.2249,2.2792,0.4177,0.1833,5.1946,0.1745,0.0336,3.7313,1.2019,0.3221,0,0,0.1536,2.8846,0.744,0.2579,0.473,67.8333,0.4269,-0.8777,0.0236,?,?,?,?,?,PANTALONI
4.8804,8.67,2.9445,9.1171,0.0246,3.454,0.776,0.8809,4.118,0.2509,4.8804,8.67,2.9445,9.1171,0.0246,7.9571,14.368,3.7905,11.9873,0.151,1.413,1,0.6133,0.7077,0.4341,0.6133,3.3425,1,0.7768,0.2992,0.2324,0.7768,11.1723,1,0.6034,0.0895,0.054,0.6034,0.1667,1,0.1078,6,0.647,0.1078,1.7003,1,0.662,0.5881,0.3893,0.662,2.214,1,0.7606,0.4517,0.3435,0.7606,0.0887,13.2149,0.6067,1,0.9962,0.6067,0.6569,0.9962,-24.4239,51.253,7.1591,33.9375,?,-14.0352,18.3315,4.2815,20.6875,?,-9.5783,339.3453,18.4213,54.1875,-0.9439,1.7402,2.5499,1.4653,1.6721,0.3886,0.2324,2.7959,0.151,0.054,1.6405,1.2898,0.7862,1,0,0,1.6405,0.6263,0.3818,0.342,57.6293,0.9184,-0.8463,-0.5722,?,?,?,?,?,PANTALONI
-7.4359,0.0187,0.1368,7.7991,?,5.1441,0.0259,0.161,0.7263,0.8685,-7.4359,0.0187,0.1368,7.7991,?,11.7086,0.0203,0.1425,0.6341,0.9475,-1.4455,1,-0.6351,-0.6918,0.4393,-0.6351,0.8497,1,0.9602,1.1769,1.1301,0.9602,0.722,1,0.922,1.3851,1.2771,0.922,-1.6258,1,-0.6813,-0.6151,0.419,-0.6813,0,1,0,0,0.4572,0,10.7383,1,12.2997,0.0931,1.1454,12.2997,0.1171,20.0159,0.6154,0.9997,-0.921,0.6154,-0.2566,-0.921,13.7341,0.2977,0.5456,2.1,0.8601,-41.9517,0.191,0.437,42.9198,?,-13.1468,0.2042,0.4518,14.2113,?,-0.3274,-1.0447,3.191,1.2485,1.2076,0.9672,1.5587,1.4582,0.9355,-0.3008,-0.9083,3.0201,0,0,1,0.0489,0.1478,3.0201,0.4606,68.8326,0.5047,-0.2744,-0.4302,?,?,?,?,?,PANTALONI
-6.4891,0.0161,0.1268,6.8514,?,6.1565,0.0115,0.1071,0.4592,0.9283,-6.4891,0.0161,0.1268,6.8514,?,11.0516,0.024,0.155,0.7579,0.9339,-1.054,1,-0.5872,-0.9487,0.5571,-0.5872,1.1832,1,0.8179,0.8452,0.6913,0.8179,1.3999,1,0.669,0.7143,0.4779,0.669,-1.1528,1,-0.6397,-0.8675,0.5549,-0.6397,0,1,0,0,0.5583,0,14.9188,1,9.0396,0.067,0.6059,9.0396,0.1105,19.1346,0.096,1.0003,-0.923,0.096,0.2927,-0.923,7.7501,0.0526,0.2294,0.8,0.9013,-44.6493,0.1168,0.3418,45.1475,?,-12.2845,0.2833,0.5323,13.3648,?,-0.1736,-0.6309,3.6346,0.6712,0.431,0.6422,0.4505,0.1858,0.4124,-0.1619,-0.5468,3.3781,0,0,1,0.0177,0.0599,3.3781,0.4695,64.684,-0.3405,-0.3405,-0.2469,?,?,?,?,?,PANTALONI
2.3854,0.7259,0.852,4.814,0.224,6.3007,1.2287,1.1085,6.1685,0.1624,2.3854,0.7259,0.852,4.814,0.224,7.3072,0.364,0.6033,5.2871,0.4557,0.3786,1,0.3264,2.6413,0.8623,0.3264,0.7686,1,1.4121,1.301,1.8372,1.4121,0.5908,1,1.9942,1.6926,3.3753,1.9942,1.1621,1,0.3138,0.8605,0.2701,0.3138,0.8424,1,0.6386,1.1871,0.7581,0.6386,0.7804,1,0.9105,1.2814,1.1667,0.9105,0.0708,11.0716,-0.7404,1,0.3157,-0.7404,0.3705,0.3157,-23.2267,3.8637,1.9656,31.9,?,-12.1228,3.7931,1.9476,14,?,34.4485,1.9415,1.3934,7.6,0.7871,1.916,-0.6742,-0.3519,1.0093,1.4107,1.3977,1.0186,1.9901,1.9537,2.2786,-1.1352,-0.4982,1,0,0,2.2786,4.1974,1.8421,0.4285,69.798,-0.9358,0.9454,-0.8542,?,?,?,?,?,PANTALONI
7.855,25.965,5.0956,19.6857,-0.2272,-0.8734,13.1969,3.6327,13.1706,-1.3911,7.855,25.965,5.0956,19.6857,-0.2272,12.1538,41.5777,6.4481,19.3576,0.1507,-8.9932,1,0.6463,-0.1112,-0.0719,0.6463,1.4027,1,0.7902,0.7129,0.5634,0.7902,1.9675,1,0.6245,0.5083,0.3174,0.6245,0.4756,1,-1.0608,2.1026,-2.2305,-1.0608,2.9123,1,0.7038,0.3434,0.2417,0.7038,1.4947,1,1.0169,0.669,0.6804,1.0169,0.0566,19.2898,-0.6844,1,0.9819,-0.6844,-0.6728,0.9819,-25.6826,189.9668,13.7828,44.4153,-17.659,-8.2688,260.2586,16.1325,48.8571,-1.5757,-22.2659,177.7733,13.3332,38.2828,?,3.106,1.1535,0.3714,0.8544,1.0337,1.21,0.7299,1.0686,1.464,1.4064,1.098,0.7807,0.1255,0,0,0.9091,1.1602,1.2762,0.1776,64.6292,-0.6487,-0.7614,0.9586,?,?,?,?,?,PANTALONI
4.3606,34.0886,5.8385,33.7346,-1.1495,-6.8817,17.7768,4.2163,25.6961,-3.034,4.3606,34.0886,5.8385,33.7346,-1.1495,12.3108,19.7857,4.4481,20.1804,0.209,-0.6336,1,0.3542,-1.5782,-0.559,0.3542,1.3848,1,1.3126,0.7221,0.9479,1.3126,1.9176,1,1.7229,0.5215,0.8985,1.7229,0.9335,1,-3.3826,1.0713,-3.6237,-3.3826,2.4638,1,0.6151,0.4059,0.2497,0.6151,1.3128,1,1.6717,0.7617,1.2733,1.6717,0.0462,19.3123,0.0809,1,0.2171,0.0809,-0.3519,0.2171,-33.8602,184.4864,13.5826,51.8204,-3.8942,11.628,197.3648,14.0487,50.1587,-0.2023,4.1279,45.0532,6.7122,25.8484,-0.4283,-2.912,-8.2028,2.8169,0.9668,2.0236,2.093,0.9347,4.0949,4.3807,4.8856,5.3193,1.0888,0.2538,0.5851,2.3053,1.0331,2.0048,1.9405,0.1802,54.2436,0.8644,-0.5333,-0.8635,?,?,?,?,?,PANTALONI
-0.1723,50.3806,7.0979,35.6954,-0.8564,-7.7868,18.8174,4.3379,20.3522,-18.8382,-0.1723,50.3806,7.0979,35.6954,-0.8564,12.1861,31.7717,5.6366,23.677,0.1581,0.0221,1,-0.0141,45.2004,-0.639,-0.0141,1.6363,1,1.2592,0.6112,0.7696,1.2592,2.6773,1,1.5857,0.3735,0.5923,1.5857,0.8521,1,-3.7047,1.1736,-4.3479,-3.7047,18.7425,1,0.6837,0.0534,0.0365,0.6837,1.7539,1,1.5076,0.5702,0.8596,1.5076,0.0397,18.6763,0.2989,1,0.4178,0.2989,-0.1744,0.4178,8.3423,418.5405,20.4583,67.1036,-1.1359,36.4327,40.7753,6.3856,20.256,0.5718,-20.1192,40.545,6.3675,38.5239,?,0.229,-0.4146,-1.8108,3.2038,3.2129,1.0028,10.2646,10.3229,1.0057,-1.3194,0.9264,-0.7021,0.6641,0,0,3.3128,1.7419,0.5258,0.2166,76.3466,-0.365,-0.3034,0.4572,?,?,?,?,?,PANTALONI
-6.5325,1.3422,1.1585,9.4331,?,6.2255,2.545,1.5953,6.3432,0.3997,-6.5325,1.3422,1.1585,9.4331,?,11.1885,4.1507,2.0373,7.8712,0.5243,-1.0493,1,-0.5839,-0.953,0.5564,-0.5839,0.7262,1,0.5687,1.377,0.783,0.5687,0.5274,1,0.3234,1.8962,0.6132,0.3234,-2.2334,1,-1.0875,-0.4477,0.4869,-1.0875,0,1,0,0,0.6386,0,1.4871,1,1.1984,0.6724,0.8059,1.1984,0.1114,19.2905,-0.6312,1,-0.9359,-0.6312,0.8633,-0.9359,14.0335,1.2297,1.1089,4.3,0.7244,-36.7173,0.1502,0.3875,37.8115,?,-24.4388,1.3022,1.1412,26.4643,?,-0.3822,-0.5742,1.5024,2.8617,0.9718,0.3396,8.1892,0.9443,0.1153,-0.2989,-0.4271,1.4288,0,0,1,0.1137,0.1625,1.4288,0.4629,75.1895,0.3819,0.4742,-0.5533,?,?,?,?,?,PANTALONI
-5.152,2.1237,1.4573,9.3383,?,7.6561,7.0325,2.6519,9.4048,0.3058,-5.152,2.1237,1.4573,9.3383,?,10.5953,10.723,3.2746,13.0235,0.3042,-0.6729,1,-0.4863,-1.4861,0.7226,-0.4863,0.5495,1,0.445,1.8197,0.8098,0.445,0.302,1,0.1981,3.3115,0.6558,0.1981,-2.2536,1,-1.64,-0.4437,0.7277,-1.64,0,1,0,0,0.7238,0,0.9929,1,0.717,1.0071,0.7221,0.717,0.1046,17.9602,-0.9212,1,-0.9732,-0.9212,0.9859,-0.9732,5.2866,0.6699,0.8185,3,0.5457,-40.919,0.6561,0.81,42.409,?,-23.3313,3.6831,1.9192,25.6384,?,-0.1292,-0.2266,1.7538,1.0105,0.4265,0.4221,1.0211,0.1819,0.1781,-0.085,-0.1405,1.6541,0,0,1,0.0707,0.117,1.6541,0.4693,69.5369,0.2256,-0.0676,-0.9369,?,?,?,?,?,PANTALONI
-6.7759,0.2491,0.4991,8.4724,?,6.3808,0.2564,0.5064,2.314,0.7039,-6.7759,0.2491,0.4991,8.4724,?,11.5172,0.6497,0.806,4.179,0.7078,-1.0619,1,-0.5883,-0.9417,0.554,-0.5883,0.9857,1,0.6192,1.0145,0.6282,0.6192,0.9716,1,0.3834,1.0293,0.3946,0.3834,-1.5401,1,-0.8369,-0.6493,0.5434,-0.8369,0,1,0,0,0.5464,0,3.6613,1,2.0274,0.2731,0.5537,2.0274,0.114,19.9327,-0.6875,1.0001,-0.9677,-0.6875,0.8483,-0.9677,13.7371,3.1294,1.769,7.1,0.6283,-43.1899,0.3974,0.6304,44.248,?,-6.0349,12.2217,3.4959,11.7695,-10.7961,-0.3181,-2.2763,7.1567,2.8062,0.506,0.1803,7.8749,0.2561,0.0325,-0.2713,-1.1143,4.1078,0,19.1467,0,0.1605,0.6033,3.7596,0.4527,63.0907,0.6253,0.7436,-0.0204,?,?,?,?,?,PANTALONI
-8.3556,0.0136,0.1165,8.6156,?,4.1109,0.0172,0.131,0.6874,0.845,-8.3556,0.0136,0.1165,8.6156,?,12.5119,0.0264,0.1624,0.8049,0.9378,-2.0325,1,-0.6678,-0.492,0.3286,-0.6678,0.8888,1,0.7173,1.1252,0.8071,0.7173,0.7899,1,0.5145,1.266,0.6514,0.5145,-2.2997,1,-0.7096,-0.4348,0.3086,-0.7096,0,1,0,0,0.3425,0,12.5342,1,10.7044,0.0798,0.854,10.7044,0.1251,20.822,-0.0225,1.0006,-0.9643,-0.0225,0.2863,-0.9643,44.6134,0.0339,0.1841,0.9,0.98,2.669,0.0091,0.0954,0.4087,0.8567,-15.4527,0.0612,0.2474,16.037,?,16.7154,-2.8871,-0.1727,1.9304,0.7441,0.3855,3.7264,0.5537,0.1486,18.0998,-2.7563,-0.1523,15.821,0,0,2.2023,0.0561,0.0255,0.4729,62.7351,0.1877,-0.142,0.1354,?,?,?,?,?,PANTALONI
