@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.0962,3.5669,1.8886,7.4634,-0.5875,-0.2745,1.7976,1.3408,4.7409,-1.2233,-0.1379,1.1865,1.0893,3.8667,-1.3571,2.4276,0.7614,0.8726,4.2462,0.1969,0.3503,0.6973,-0.0396,1.9905,-0.1131,-0.0568,1.4086,1.7339,2.1644,1.2309,1.5365,1.2483,1.9842,3.0063,4.6845,1.5151,2.3609,1.5582,1.0588,1.2407,-2.6526,1.1717,-2.5052,-2.1381,2.2048,2.8659,0.8892,1.2998,0.4033,0.3103,1.5742,1.9302,1.7577,1.2261,1.1165,0.9106,0.0017,3.7251,0.3514,-0.5261,0.1041,-0.7241,0.065,-0.2032,-0.1236,0.0024,0.0491,0.1846,?,-0.7218,0,0.0045,0.7367,?,-0.5027,0,0.007,0.5143,?,0.1712,0.2459,1.4358,11.0005,7.0259,0.6387,121.0102,49.3635,0.4079,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0047,1.3481,-0.2675,0.6227,-0.6383,-36.1752,4.0051,2.0013,39.119,?,-9.8333,0.2387,0.4886,10.6796,?,34.3213,3.8188,1.9542,5.2795,0.8576,3.6788,-1.054,-0.2865,4.0959,1.0241,0.25,16.776,1.0488,0.0625,3.663,-1.2302,-0.3358,1,0,0,3.663,7.4095,2.0228,0.2675,80.3298,0.8836,0.9786,0.8739,TASCA_SINISTRA_DAVANTI_PANTALONI
1.7287,20.4038,4.5171,28.1433,-0.2679,-0.5715,9.8885,3.1446,13.9898,-0.7702,-0.392,5.6768,2.3826,9.0543,-0.8999,5.6229,7.8209,2.7966,21.2084,0.0562,-3.0248,-4.4104,0.3074,1.4581,-0.1016,-0.0697,1.4364,1.8958,1.6152,1.3198,1.1244,0.852,2.0634,3.5942,2.6089,1.7419,1.2644,0.7258,0.9771,1.3868,-4.7079,1.4193,-4.8182,-3.3949,2.8085,4.6575,0.9877,1.6583,0.3517,0.2121,2.0117,3.1083,1.327,1.5451,0.6596,0.4269,0.0101,8.5095,0.0323,-0.2741,0.6802,0.2519,-0.1099,0.0487,-0.0891,0.0203,0.1426,0.4841,-1.5461,-0.0295,0.0469,0.2166,0.7405,-2.4244,0.1164,0.7329,0.8561,1.9271,-0.9868,3.0187,-0.7648,-0.2533,0.6584,0.1666,0.253,0.4335,0.0278,0.064,0.5607,0.3071,0.5478,0.8792,0.196,0.2229,0.6537,0.2512,0.3843,0.0008,1.1883,0.8587,0.9587,0.9125,-1.1586,1009.2308,31.7684,83.0994,-1.7426,-27.5097,129.5383,11.3815,45.4178,-17.0285,-20.4983,81.0032,9.0002,38.5178,-4.2198,0.0421,0.0565,1.342,2.7912,3.5298,1.2646,7.791,12.4591,1.5992,1.2308,1.6956,1.3777,12.0273,4.1061,0.3414,1.8297,2.1574,1.1791,0.1855,77.4111,-0.4619,-0.9592,0.5001,TASCA_SINISTRA_DIETRO_PANTALONI
1.6231,12.081,3.4758,30.4062,-0.2495,-1.3488,6.6557,2.5799,11.0833,-0.9989,-0.055,6.8586,2.6189,11.4776,-0.7233,4.865,6.384,2.5267,23.2825,0.0474,-1.2034,-29.4892,0.3336,24.5055,-0.2772,-0.0113,1.3473,1.3272,1.3756,0.9851,1.0211,1.0365,1.8151,1.7614,1.8924,0.9704,1.0426,1.0743,1.0964,1.2606,-5.2436,1.1498,-4.7827,-4.1597,4.3887,3.6535,0.9956,0.8325,0.2269,0.2725,2.7434,2.6492,1.306,0.9656,0.476,0.493,0.0113,7.2205,0.2201,0.0584,0.662,0.0411,-0.0284,0.1323,-0.0247,0.0338,0.1837,0.5899,-1.0366,0.0571,0.0193,0.1389,0.5236,-1.735,0.2161,0.7461,0.8637,1.9054,-0.9996,-0.4317,-0.1141,0.2644,1.3225,0.2127,0.1609,1.7491,0.0453,0.0259,0.9038,0.3152,0.3487,1.5128,0.3039,0.2009,1.1265,0.3096,0.2748,0.0012,1.1842,0.7416,0.928,0.904,2.3854,789.4479,28.0971,75.6592,-1.517,-29.3924,52.0348,7.2135,40.1398,?,-25.0922,4.7765,2.1855,27.5391,?,-0.0812,-0.0951,1.1714,3.8951,12.8561,3.3006,15.1715,165.2784,10.894,1.136,1.6558,1.4576,0,0,1,1.8849,2.7473,1.4576,0.2082,80.6327,-0.4738,-0.8022,0.7855,TASCA_SINISTRA_DIETRO_PANTALONI
0.1151,11.39,3.3749,15.2003,-0.5028,2.5407,9.2756,3.0456,13.9154,-0.1728,-1.2377,19.3436,4.3981,20.577,-1.2722,5.9928,12.0958,3.4779,14.2561,0.0616,0.0453,-0.093,0.0192,-2.0527,0.424,-0.2065,1.1081,0.7673,0.9704,0.6925,0.8757,1.2646,1.228,0.5888,0.9416,0.4795,0.7668,1.5992,2.4808,0.4414,-5.4331,0.1779,-2.19,-12.308,0.8524,1.1169,0.6658,1.3102,0.781,0.5961,1.0923,0.7387,1.0662,0.6763,0.9761,1.4434,0.0154,9.0393,0.6354,0.534,0.6174,0.2751,0.8095,0.1235,0.1437,0.0142,0.119,0.3626,-0.3853,-0.4493,0.0097,0.0987,0.5983,?,-0.5552,0.0065,0.0806,0.7745,?,-0.3198,-0.2588,0.8093,1.2059,1.4755,1.2235,1.4542,2.177,1.497,0.1686,0.1302,0.7725,0,0,1,0.606,0.4681,0.7725,0.004,1.1759,-0.6419,0.554,-0.5531,-44.68,6.1726,2.4845,51.3596,?,-17.0501,56.2066,7.4971,28.1982,-116.707,-9.305,42.5863,6.5258,27.7786,-2.6461,2.6205,4.8017,1.8324,0.3314,0.3807,1.1488,0.1098,0.1449,1.3198,1.837,2.5476,1.3868,0,0,0.0314,1.8214,1.8489,1.0151,0.2648,71.85,-0.7638,-0.0574,-0.4597,TASCA_SINISTRA_DIETRO_PANTALONI
0.4238,3.9012,1.9751,8.4716,-0.5353,0.2305,2.6668,1.633,5.7537,-0.8152,-0.1299,1.8091,1.345,4.7852,-1.5712,2.7504,1.0621,1.0306,4.7593,0.2145,1.8386,-3.2633,0.1541,-1.7749,0.0838,-0.0472,1.2095,1.4685,1.9165,1.2141,1.5846,1.3051,1.4628,2.1564,3.6729,1.4741,2.5108,1.7032,1.143,1.0101,-2.2724,0.8837,-1.988,-2.2498,1.7408,2.9649,0.9107,1.7032,0.5232,0.3072,1.4724,1.7704,1.78,1.2024,1.209,1.0055,0.0027,4.2556,0.5369,-0.0072,0.3886,-0.5613,0.5501,-0.4422,-0.1564,0.0049,0.0699,0.2669,?,-0.686,0.0001,0.0107,0.7011,?,-0.5321,0.0008,0.0289,0.5745,?,0.2279,0.2939,1.2893,6.5619,2.4203,0.3688,43.0581,5.8579,0.136,0.3806,0.4645,1.2204,1,1,1,0.3806,0.4645,1.2204,0.0047,1.3744,-0.3836,0.9889,-0.3602,-40.1544,9.0267,3.0045,45.0592,?,-11.8582,8.2011,2.8638,15.5991,?,32.0836,14.3104,3.7829,11.5799,0.6805,3.3862,-1.2516,-0.3696,1.0491,0.7942,0.757,1.1007,0.6308,0.5731,2.8886,-1.8272,-0.6326,1,0,0,2.8886,3.8912,1.3471,0.2836,84.0963,-0.9884,0.987,-0.9591,TASCA_SINISTRA_DIETRO_PANTALONI
-0.143,3.5216,1.8766,7.668,-0.5877,-0.1588,2.0024,1.415,5.0523,-0.7531,-0.3951,0.4825,0.6946,2.8626,-5.023,2.3247,0.8041,0.8967,4.5329,0.2008,0.9009,0.362,-0.0615,0.4019,-0.0683,-0.17,1.3262,2.7016,2.0927,2.0372,1.578,0.7746,1.7587,7.2988,4.3795,4.15,2.4902,0.6,1.3078,1.1889,-2.4919,0.9091,-1.9055,-2.096,1.6758,10.1617,0.8515,6.0637,0.5081,0.0838,1.5177,2.6787,1.6917,1.7649,1.1146,0.6315,0.0024,3.3731,0.4675,-0.1832,0.0571,-0.8471,0.5424,-0.7119,-0.1439,0.0011,0.0335,0.1897,?,-0.6905,0.0001,0.0108,0.7166,?,-0.5306,0.0003,0.0186,0.5593,?,0.2084,0.2711,1.3013,3.1107,1.7956,0.5773,9.6762,3.2243,0.3332,0.2648,0.3392,1.2812,1,1,1,0.2648,0.3392,1.2812,0.0047,1.3649,-0.9236,0.9056,-0.8956,-39.2388,1.9482,1.3958,42.9596,?,-12.3795,1.5044,1.2266,14.5798,?,31.626,1.599,1.2645,6.1798,0.8154,3.1696,-1.2407,-0.3914,1.138,1.1038,0.97,1.295,1.2184,0.9408,2.9465,-1.5736,-0.5341,1,0,0,2.9465,6.9516,2.3593,0.279,83.2444,-0.6624,0.954,-0.5767,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1942,2.6093,1.6153,6.7577,-0.7932,0.4057,3.3277,1.8242,6.4283,-0.5189,-0.2186,1.1574,1.0758,5.0188,-1.5988,2.5547,0.8178,0.9043,3.859,0.2269,-0.4786,0.8882,-0.076,-1.8558,0.1588,-0.0856,0.8855,1.5015,1.7863,1.6956,2.0172,1.1897,0.7841,2.2544,3.1907,2.8751,4.0692,1.4153,1.3611,0.9681,-2.6394,0.7113,-1.9391,-2.7263,0.8904,1.9514,0.755,2.1915,0.8479,0.3869,1.0512,1.3465,1.7512,1.2809,1.6658,1.3005,0.0026,3.7344,0.3557,0.0232,-0.0773,-0.1616,0.708,-0.353,-0.1802,0.0022,0.0474,0.2704,?,-0.6707,0.0002,0.015,0.6883,?,-0.5813,0.0004,0.0204,0.6168,?,0.2687,0.31,1.1537,3.1651,2.3187,0.7326,10.0177,5.3763,0.5367,0.3928,0.4384,1.116,1,1,1,0.3928,0.4384,1.116,0.0047,1.4322,-0.8593,0.7075,-0.9527,-42.1015,1.0622,1.0306,43.7988,?,-9.9275,3.1714,1.7809,12.7197,?,29.6948,3.6716,1.9161,5.9402,0.8142,4.2409,-1.4178,-0.3343,0.5787,0.5379,0.9294,0.3349,0.2893,0.8638,3.4434,-1.682,-0.4885,1,0,0,3.4434,7.3732,2.1413,0.2719,81.7239,-0.8773,0.8538,-0.5905,TASCA_SINISTRA_DIETRO_PANTALONI
-1.0166,3.1052,1.7622,8.9506,-1.6319,0.8676,6.1499,2.4799,11.6863,-0.5129,-1.423,12.4778,3.5324,23.0251,-1.4998,4.4969,5.3222,2.307,13.7492,0.0318,-1.1718,0.7144,-0.2261,-0.6097,0.1929,-0.3164,0.7106,0.4989,0.7638,0.702,1.0749,1.5312,0.5049,0.2489,0.5834,0.4929,1.1555,2.3445,1.4007,0.4017,-12.3086,0.2868,-8.7872,-30.6384,0.4403,0.3692,0.2395,0.8386,0.544,0.6486,0.7659,0.3887,0.651,0.5075,0.85,1.6747,0.0104,6.6251,0.3606,-0.013,-0.022,-0.2781,0.3124,-0.3132,-0.0414,0.0145,0.1204,0.4184,-3.7041,0.3379,0.0181,0.1345,0.4621,0.2806,0.8246,0.0017,0.0416,0.1788,0.7934,-0.1224,-0.0502,0.4098,0.8952,2.8928,3.2314,0.8014,8.3682,10.442,-1.8273,-0.4797,0.2625,0.1384,0.1028,0.7423,0.9052,2.3401,2.585,0.0048,1.2521,-0.9926,0.7385,-0.7465,28.0671,0.6256,0.791,4.6799,0.8424,-23.2226,13.8392,3.7201,29.6997,?,-13.425,130.0098,11.4022,41.2781,-1.2411,-1.2086,-2.0907,1.7298,0.2126,0.0694,0.3263,0.0452,0.0048,0.1064,-0.8424,-1.0945,1.2992,0,1.6125,0,0.1576,0.1134,0.7195,0.2076,67.7536,-0.1988,-0.0888,-0.9227,TASCA_GIACCA
-1.161,3.4814,1.8658,10.7961,-3.9331,0.952,5.2472,2.2907,10.8178,-0.8177,-1.6982,13.2948,3.6462,20.1867,-2.0379,4.6084,5.9241,2.434,12.9305,0.0699,-1.2196,0.6836,-0.2519,-0.5606,0.2066,-0.3685,0.8145,0.5117,0.7666,0.6282,0.9411,1.4981,0.6635,0.2619,0.5877,0.3947,0.8857,2.2442,1.7687,0.6356,-8.8601,0.3594,-5.0093,-13.9391,0.3677,0.3293,0.1574,0.8956,0.4281,0.478,0.998,0.5348,0.8349,0.5359,0.8366,1.5612,0.0121,7.0097,0.3839,0.314,-0.4978,-0.4265,0.1803,-0.6103,-0.0252,0.0158,0.1258,0.4116,-2.8851,0.3014,0.0391,0.1976,0.5471,0.1738,0.8152,0.0031,0.0557,0.2026,0.7647,-0.0835,-0.0309,0.3697,0.6364,2.259,3.5495,0.4051,5.1031,12.5986,-2.6564,-0.4642,0.1747,0.16,0.123,0.769,0.7522,2.0316,2.7008,0.0047,1.222,-0.989,0.9164,-0.9108,29.1264,3.0925,1.7586,7.4387,0.7733,-25.0889,12.3237,3.5105,30.9586,?,-13.406,289.9628,17.0283,53.1586,-1.051,-1.1609,-2.1726,1.8715,0.5009,0.1033,0.2062,0.2509,0.0107,0.0425,-0.8198,-0.9317,1.1365,0,1.2662,0,0.2403,0.1399,0.5824,0.2177,74.5103,-0.4435,0.2292,-0.9045,TASCA_GIACCA
-0.0007,1.9603,1.4001,6.591,-1.451,-0.0012,1.4675,1.2114,4.403,-0.5649,0.2318,0.3827,0.6186,3.204,-0.4189,1.7813,0.6912,0.8314,4.1553,0.084,0.5682,-0.0029,-0.0004,-0.0051,-0.0007,0.1301,1.1558,2.2632,1.6841,1.9582,1.4572,0.7441,1.3358,5.122,2.8362,3.8345,2.1233,0.5537,2.455,4.1252,-10.2449,1.6803,-4.1731,-2.4835,0.9558,1.1909,0.5928,1.246,0.6202,0.4978,1.497,2.0572,1.5862,1.3742,1.0596,0.771,0.0013,2.6575,0.3649,-0.6406,-0.4275,-0.5258,0.3161,0.4382,-0.0347,0.0002,0.0152,0.0676,?,-0.7148,0,0.0029,0.7179,?,-0.5265,0.0002,0.0123,0.5507,?,0.0485,0.0658,1.3578,5.2879,1.2358,0.2337,27.9618,1.5273,0.0546,0.0942,0.1228,1.3038,1,1,1,0.0942,0.1228,1.3038,0.0048,1.276,-0.3549,0.9109,-0.4123,-37.2511,2.2501,1.5,38.9389,?,-13.3309,1.2692,1.1266,16.1987,?,30.6952,0.5908,0.7686,2.9999,0.9081,2.7943,-1.2136,-0.4343,1.3315,1.9516,1.4657,1.7729,3.8086,2.1483,2.4038,-1.3138,-0.5465,1,0,0,2.4038,12.9802,5.3998,0.2707,81.2771,-0.6051,0.585,-0.953,TASCA_GIACCA
