@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.4645,1.9528,1.3974,6.3118,-0.6928,0.0839,4.7537,2.1803,8.6656,-0.7415,-0.2935,0.6719,0.8197,3.8642,-1.1246,2.4238,1.8126,1.3463,5.4733,0.0924,5.5379,-1.5823,0.1916,-0.2857,0.0346,-0.1211,0.6409,1.7049,1.0379,2.66,1.6194,0.6088,0.4108,2.9065,1.0773,7.0755,2.6226,0.3707,0.7002,1.263,-4.6337,1.8038,-6.6182,-3.6689,0.7493,2.0499,0.6182,2.7358,0.8251,0.3016,0.7284,1.6334,1.1532,2.2425,1.5832,0.706,0.006,3.6429,0.8745,-0.1482,0.4791,-0.0227,0.4841,-0.2767,0.0359,0.0002,0.0154,0.0812,-0.1113,-0.1177,0.0005,0.0223,0.1471,?,-0.9678,0.0002,0.0125,0.9822,?,-0.3051,-0.0371,0.1216,0.688,1.2337,1.793,0.4734,1.5219,3.2149,0.0553,0.0083,0.1498,0,0,1,0.5523,0.0827,0.1498,0.0106,1.1217,0.6572,-0.8168,-0.8853,-5.0453,17.4152,4.1731,15.7181,-5.7195,-30.5973,0.4033,0.635,31.8588,?,-24.9606,1.3496,1.1617,26.3397,?,0.1649,0.2021,1.2258,6.5714,3.5922,0.5466,43.1838,12.9036,0.2988,0.4199,0.5079,1.2095,0,0,1,0.4934,0.5967,1.2095,0.4327,61.1272,0.5078,-0.8352,-0.7803,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1594,0.6235,0.7896,3.0762,-1.4135,0.442,0.5069,0.712,2.6815,-0.3446,-0.253,0.1635,0.4043,1.3565,-3.1931,1.0539,0.468,0.6841,2.2113,0.0588,0.3607,-0.63,0.1513,-1.7468,0.4194,-0.2401,1.1091,1.953,1.1543,1.7609,1.0408,0.591,1.23,3.8141,1.3323,3.1008,1.0832,0.3493,2.6214,1.744,-13.0386,0.6653,-4.974,-7.4762,0.6392,3.9398,0.5425,6.1642,0.8488,0.1377,1.1472,2.2677,1.3912,1.9767,1.2126,0.6135,0.0056,1.6212,0.0615,0.3725,-0.1448,-0.7788,0.7114,-0.8124,-0.1321,0.001,0.0311,0.1586,?,-0.6719,0.0001,0.0115,0.6953,?,-0.4635,0.0003,0.0175,0.4814,?,0.1966,0.285,1.4495,2.6939,1.7733,0.6583,7.2569,3.1445,0.4333,0.2281,0.3294,1.4443,1,1,1,0.2281,0.3294,1.4443,0.0087,1.2675,-0.9623,0.9856,-0.983,-38.7865,0.1871,0.4325,39.7186,?,-3.6504,0.3965,0.6297,4.4998,?,22.6926,0.1311,0.362,1.3199,0.9433,10.6252,-1.7092,-0.1609,0.6869,1.1947,1.7393,0.4718,1.4274,3.0252,8.8267,-1.8088,-0.2049,1,0,0,8.8267,30.0925,3.4092,0.4746,65.1294,-0.2243,0.6217,-0.1995,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7859,8.1552,2.8557,15.4943,-0.6064,-1.0143,6.792,2.6061,11.9676,-1.451,-1.0696,10.7296,3.2756,22.9167,-0.9622,4.7146,6.2396,2.4979,14.7463,0.0519,-0.7748,-0.7348,0.1667,0.9483,-0.2151,-0.2269,1.0958,0.8718,1.1432,0.7956,1.0433,1.3113,1.2007,0.7601,1.307,0.633,1.0885,1.7196,0.8256,0.5205,-7.2395,0.6305,-8.7692,-13.909,1.9754,0.8259,0.6201,0.4181,0.3139,0.7509,1.2947,0.6761,1.0507,0.5222,0.8116,1.5541,0.018,7.1048,0.1703,0.4525,-0.0157,-0.3081,-0.2574,-0.1205,-0.0081,0.0095,0.0975,0.2771,-1.261,0.0732,0.0098,0.0988,0.4496,-1.4753,0.0977,0.854,0.9241,1.9817,-1.0012,-0.1108,-0.0829,0.7488,0.9876,0.1056,0.1069,0.9753,0.0111,0.0114,0.5768,0.1559,0.2703,0.6748,0.1238,0.1834,0.6164,0.1398,0.2269,0.0013,1.1272,0.7301,0.9747,0.8165,3.5535,552.6388,23.5083,65.0986,-1.1919,-29.6251,49.6924,7.0493,40.6189,?,-28.036,7.9057,2.8117,32.4585,?,-0.1199,-0.1267,1.0567,3.3348,8.3609,2.5071,11.1212,69.9039,6.2857,0.8715,1.0906,1.2514,0,0,1,1.6027,2.0056,1.2514,0.4402,79.6551,-0.3389,0.6223,-0.6891,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2033,3.9604,1.9901,8.4119,-0.5617,-0.186,1.2959,1.1384,4.4495,-0.9085,-0.3577,0.5821,0.7629,3.1755,-3.0771,2.2797,0.8452,0.9193,4.7319,0.2108,-1.093,-0.5684,0.0892,0.52,-0.0816,-0.1569,1.7481,2.6085,2.1647,1.4921,1.2383,0.8299,3.056,6.804,4.686,2.2264,1.5334,0.6887,1.4285,1.2624,-2.3933,0.8837,-1.6754,-1.8958,2.3103,6.9156,0.8983,2.9934,0.3888,0.1299,1.8905,2.649,1.7777,1.4012,0.9403,0.6711,0.0049,3.4873,-0.1142,-0.0069,0.2015,-0.9101,0.4936,-0.5565,-0.105,0.0034,0.0581,0.1943,-3.8506,-0.7175,0.0001,0.0096,0.738,?,-0.4184,0.0017,0.0411,0.4715,?,0.1464,0.251,1.7147,6.071,1.4131,0.2328,36.8567,1.9967,0.0542,0.209,0.3271,1.5651,0,0,1,0.2633,0.412,1.5651,0.009,1.2453,-0.942,0.8979,-0.8696,-38.2864,1.3553,1.1642,40.6189,?,-2.1748,2.5234,1.5885,5.159,?,24.587,3.0395,1.7434,6.4804,0.7545,17.6049,-1.5572,-0.0885,0.7329,0.6678,0.9112,0.5371,0.4459,0.8302,7.8734,-2.0392,-0.259,1,0,0,7.8734,6.268,0.7961,0.4898,65.0482,-0.5676,0.954,-0.4832,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.1684,9.1231,3.0204,14.692,-1.6756,-1.0095,7.4981,2.7383,12.3151,-1.2501,0.1772,10.0083,3.1636,12.737,-1.1973,5.2803,4.5008,2.1215,10.251,0.0545,2.148,-12.2349,-0.4107,-5.6961,-0.1912,0.0336,1.1031,0.9548,1.4237,0.8656,1.2907,1.4912,1.2167,0.9116,2.027,0.7492,1.6659,2.2237,1.3447,1.3257,-15.5772,0.9858,-11.5837,-11.75,1.0033,0.9473,0.5065,0.9441,0.5048,0.5347,1.193,1.1535,1.4332,0.9669,1.2014,1.2425,0.0252,8.0601,0.4972,-0.4151,-0.5797,0.2052,-0.3104,0.1032,-0.134,0.0276,0.1662,0.417,-5.6693,0.3298,0.0074,0.0863,0.3258,0.2925,0.8348,0.0078,0.0885,0.3119,0.6587,-0.4064,-0.1605,0.395,1.9262,1.878,0.975,3.7103,3.527,0.9506,-2.6313,-0.5888,0.2238,0.1358,0.0684,0.5039,1.2799,1.3367,1.0444,0.0096,1.3336,-0.1685,0.8577,0.332,19.4892,44.1656,6.6457,20.7001,0.3989,-24.478,49.6313,7.0449,29.8798,?,-9.8879,32.3638,5.6889,16.7389,?,-0.7962,-1.971,2.4756,0.9433,1.1682,1.2384,0.8899,1.3647,1.5335,-0.4598,-0.8208,1.7851,0,0,1,0.6928,1.2366,1.7851,0.3454,53.8551,0.8847,0.6226,0.2328,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.1951,14.6986,3.8339,13.011,-11.2096,-2.4374,5.5023,2.3457,10.2045,-2.2401,-0.9832,6.4263,2.535,9.8994,-1.4468,5.6986,11.2696,3.357,13.2339,0.0406,1.3109,3.2496,-0.5607,2.479,-0.4277,-0.1725,1.6344,1.5124,1.142,0.9253,0.6987,0.7551,2.6714,2.2873,1.3043,0.8562,0.4882,0.5702,1.6932,2.0407,-21.3507,1.2053,-12.61,-10.4625,0.3384,0.2634,0.0773,0.7785,0.2283,0.2933,1.275,1.3143,0.9832,1.0308,0.7711,0.748,0.0476,8.6145,0.5383,-0.0003,-0.9736,-0.0548,-0.5863,-0.0218,-0.1717,0.0589,0.2427,0.6361,-8.5265,0.1674,0.0053,0.0727,0.209,0.309,0.7271,0.0561,0.2368,0.6808,0.2432,-1.0255,-0.2361,0.2302,3.3385,1.025,0.307,11.1456,1.0506,0.0943,-6.0922,-2.6026,0.4272,0.2208,0.0742,0.3362,3.0439,0.9345,0.307,0.0088,1.109,-0.9863,0.9056,-0.9343,38.2155,24.4087,4.9405,19.6875,0.5882,-2.6954,386.3419,19.6556,67,-0.4951,-11.87,364.1956,19.0839,52.4375,-1.1568,-14.178,-3.2195,0.2271,0.2514,0.2589,1.03,0.0632,0.067,1.0608,-1.2676,-1,0.7889,1.0669,1.9666,1.8432,0.2938,0.3754,1.2777,0.461,76.393,0.1586,0.3197,0.9727,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.4947,9.2863,3.0473,14.7188,-1.5554,1.6945,7.3164,2.7049,10.7196,-0.5709,-0.4154,9.7879,3.1286,15.484,-1.1347,5.1595,5.0485,2.2469,10.2309,0.0598,-0.8821,3.5984,-0.2897,-4.0794,0.3284,-0.0805,1.1266,0.974,1.3562,0.8646,1.2038,1.3924,1.2692,0.9488,1.8394,0.7475,1.4492,1.9388,2.2998,1.0885,-13.7759,0.4733,-5.9901,-12.6554,0.8441,0.7941,0.5293,0.9408,0.6271,0.6666,1.3731,0.9506,1.4387,0.6923,1.0478,1.5134,0.025,7.7883,0.0759,-0.0999,-0.2961,-0.2611,0.4141,-0.2901,-0.2543,0.2037,0.4513,1.1651,-0.9265,-0.1538,0.1606,0.4008,1.1364,-1.0073,-0.3999,0.344,0.5865,1.4631,-1.2077,1.6539,0.6358,0.3844,1.1262,0.7695,0.6832,1.2683,0.5921,0.4668,0.9825,0.7001,0.7126,1.0683,0.9126,0.8543,1.0252,0.7964,0.7768,0.0054,1.6416,0.9868,0.9893,0.969,-26.9576,311.0937,17.6378,63.118,-2.8536,-32.4534,77.8163,8.8214,45.1187,?,24.3311,41.6906,6.4568,21.5393,0.4338,0.8307,-1.1079,-1.3338,1.9994,2.7317,1.3662,3.9978,7.462,1.8665,1.0359,-2.8328,-2.7346,0,0.4306,0,1.3989,2.9304,2.0947,0.5294,86.0233,-0.7999,0.534,-0.278,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3573,13.5061,3.6751,16.9778,-0.661,0.6638,8.2465,2.8717,12.807,-0.7718,-2.6593,8.8559,2.9759,17.3316,-2.223,5.6535,6.2864,2.5073,13.4426,0.0256,0.5383,-0.1344,0.0632,-0.2496,0.1174,-0.4704,1.2798,1.235,1.4658,0.965,1.1453,1.1869,1.6378,1.5251,2.1485,0.9312,1.3118,1.4087,1.211,0.5652,-19.1398,0.4667,-15.8048,-33.8654,1.4142,1.9008,0.7409,1.3441,0.5239,0.3898,1.3257,0.9796,1.263,0.7389,0.9527,1.2893,0.03,8.7793,-0.0357,0.5144,-0.1699,-0.1298,0.5276,-0.5363,-0.2702,0.1128,0.3358,1.1215,-0.9764,-0.2241,0.1085,0.3295,1.1557,-0.955,-0.6036,0.2209,0.47,1.5139,-1.4617,1.2053,0.4476,0.3714,1.0192,0.7144,0.701,1.0388,0.5104,0.4914,0.9814,0.6163,0.628,0.96,0.9227,0.9612,0.9704,0.7408,0.7634,0.0076,1.5484,0.99,0.8994,0.8711,-30.9481,154.0217,12.4105,41.8793,?,-31.7424,15.0393,3.8781,38.1592,?,12.1267,217.5127,14.7483,48.2986,-0.4401,0.975,-2.5521,-2.6176,3.2002,0.8415,0.2629,10.2413,0.7081,0.0691,1.0975,2.8374,2.5853,1,0,0,1.0975,0.8671,0.7901,0.4996,79.3183,-0.911,0.7158,-0.7632,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0063,3.9579,1.9895,7.9151,-0.5818,-0.0797,2.3805,1.5429,5.587,-1.0794,-0.1714,0.9127,0.9554,3.8991,-1.3263,2.5649,0.7085,0.8417,4.6668,0.2128,0.0787,0.0366,-0.0024,0.4652,-0.0311,-0.0668,1.2894,2.0824,2.3636,1.615,1.8331,1.135,1.6626,4.3364,5.5867,2.6081,3.3601,1.2883,1.0038,1.3097,-2.3079,1.3046,-2.2991,-1.7622,1.8623,2.9854,0.844,1.603,0.4532,0.2827,1.4167,2.03,1.696,1.4329,1.1972,0.8355,0.002,3.8349,0.2214,-0.3673,-0.0378,-0.5935,0.2979,-0.2955,-0.104,0.0015,0.0391,0.1512,?,-0.7162,0,0.0047,0.7282,?,-0.5304,0.0001,0.0104,0.5478,?,0.1452,0.1961,1.3504,8.4074,3.7582,0.447,70.6838,14.1237,0.1998,0.2076,0.276,1.3294,1,1,1,0.2076,0.276,1.3294,0.0095,1.3506,-0.5316,0.0518,-0.7563,-35.8097,0.7427,0.8618,37.0193,?,-18.6702,5.0681,2.2513,21.5988,?,34.0403,1.6368,1.2794,4.0192,0.8876,1.918,-1.052,-0.5485,0.3828,0.6736,1.7597,0.1465,0.4538,3.0964,1.714,-1.1663,-0.6805,1,0,0,1.714,9.2107,5.374,0.5619,88.5202,0.3348,0.6959,0.8654,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2861,5.0804,2.254,8.8579,-0.7125,0.0262,1.2217,1.1053,3.6991,-1.1284,-0.1038,1.2878,1.1348,4.2912,-1.0776,2.5385,1.2392,1.1132,4.6949,0.1451,-10.934,2.7552,-0.1127,-0.252,0.0103,-0.0409,2.0392,1.9862,2.0248,0.974,0.9929,1.0194,4.1585,3.945,4.0997,0.9486,0.9858,1.0392,1.8792,1.6558,-4.6258,0.8811,-2.4616,-2.7937,2.9763,2.5044,0.9419,0.8415,0.3165,0.3761,2.3946,2.0642,1.8867,0.862,0.7879,0.914,0.0033,3.8362,0.3179,-0.4453,0.052,-0.6345,0.0551,-0.2344,-0.193,0.0019,0.0431,0.2515,?,-0.7019,0.0001,0.0115,0.7221,?,-0.5014,0.0003,0.0184,0.5253,?,0.275,0.3849,1.3998,3.7513,2.3457,0.6253,14.0723,5.5022,0.391,0.3484,0.4789,1.3746,1,1,1,0.3484,0.4789,1.3746,0.0096,1.3963,-0.9025,0.9302,-0.8834,-37.9519,5.0586,2.2491,41.5192,?,-5.7257,2.7123,1.6469,7.7393,?,33.6959,2.9596,1.7203,4.3793,0.8783,6.6283,-1.1263,-0.1699,1.3657,1.3074,0.9573,1.8651,1.7092,0.9164,5.3647,-1.3131,-0.2448,1,0,0,5.3647,9.4808,1.7672,0.5552,77.3735,-0.9658,0.959,-0.9129,TASCA_SINISTRA_DAVANTI_PANTALONI
