@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-3.983,23.5218,4.8499,25.143,-3.7198,-1.4105,30.1513,5.491,27.4893,-0.862,0.549,22.8827,4.7836,25.8824,-0.8211,7.73,34.9575,5.9125,21.9726,0.0601,2.8238,-7.2553,-0.5153,-2.5693,-0.1825,0.071,0.8832,1.0139,0.8203,1.1479,0.9287,0.8091,0.7801,1.0279,0.6729,1.3176,0.8625,0.6546,1.5571,1.698,-14.1003,1.0905,-9.0554,-8.3038,0.3608,0.3748,0.2279,1.0387,0.6315,0.608,0.9146,0.9714,1.1443,1.0621,1.2511,1.1779,0.0426,11.8283,-0.2459,-0.3421,-0.7342,0.7968,0.0873,0.2263,-27.8605,296.2206,17.2111,51.1765,-3.8334,19.9062,219.7699,14.8246,39.1037,0.0627,-0.6275,24.4242,4.9421,17.0441,-0.8342,-1.3996,44.399,-31.7228,1.161,3.4826,2.9997,1.3479,12.1282,8.998,-15.5193,5.2362,-0.3374,0.2538,1.1394,4.4895,1.3087,3.0026,2.2943,0.3425,54.0604,0.908,-0.4908,-0.7867,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-3.4795,17.7932,4.2182,24.7639,-2.2727,-0.1395,16.5343,4.0662,17.0179,-2.292,-0.4019,16.6479,4.0802,19.893,-0.9288,6.7307,17.9613,4.2381,17.3677,0.0584,24.9504,8.6577,-0.517,0.347,-0.0207,-0.0597,1.0374,1.0338,0.9953,0.9966,0.9595,0.9627,1.0761,1.0688,0.9906,0.9932,0.9206,0.9269,1.4514,1.7953,-15.9571,1.2369,-10.9942,-8.8885,1.4637,0.7337,0.4102,0.5012,0.2803,0.5592,1.4552,1.2449,1.4259,0.8555,0.9799,1.1454,0.0358,10.2187,-0.2376,-0.4448,-0.5081,0.1923,-0.4377,0.1395,23.6423,42.2561,6.5005,21.875,0.3037,31.6938,15.6486,3.9558,14.743,0.6472,-22.8729,57.0747,7.5548,38.5239,?,0.746,-1.0336,-1.3856,1.6433,0.8604,0.5236,2.7003,0.7404,0.2742,0.3528,-0.2477,-0.7021,0.7518,0,0,1.4838,0.5678,0.3827,0.4661,78.2091,-0.0922,0.802,0.4646,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.4137,2.7484,1.6578,5.0549,-0.9389,0.4626,5.4755,2.34,7.3519,-0.614,-0.2265,0.2381,0.4879,1.8056,-1.0923,2.8623,0.7055,0.84,3.703,0.2506,0.8943,-1.8265,0.1445,-2.0425,0.1616,-0.0791,0.7085,3.3978,1.9737,4.7958,2.7859,0.5809,0.502,11.545,3.8956,23.0002,7.761,0.3374,0.8753,2.5969,-1.9773,2.967,-2.259,-0.7614,0.5723,3.021,0.5276,5.2784,0.9219,0.1747,0.6876,2.7996,1.3651,4.0717,1.9854,0.4876,0.0132,4.1834,-0.7799,-0.8747,-0.6735,0.7413,0.5733,0.607,13.2595,0.8973,0.9472,3,0.7903,-36.6815,0.0336,0.1832,36.9942,?,-25.2647,0.2494,0.4994,26.4643,?,-0.3615,-0.5248,1.4519,5.1697,1.8969,0.3669,26.7259,3.5982,0.1346,-0.3055,-0.4271,1.3979,0,0,1,0.0811,0.1134,1.3979,0.9294,75.2057,0.6648,0.7543,0.4042,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0838,3.8776,1.9692,6.9735,-1.4948,0.1476,10.0779,3.1746,10.2578,-0.64,0.2552,1.0743,1.0365,3.5725,-0.3834,3.5242,2.7038,1.6443,7.3569,0.0593,-0.5675,-0.3283,-0.0238,0.5785,0.0419,0.0724,0.6203,1.8999,1.1976,3.0628,1.9306,0.6303,0.3848,3.6095,1.4342,9.3809,3.7274,0.3973,1.0438,4.2203,-9.0155,4.0432,-8.6371,-2.1362,0.4469,1.0824,0.3574,2.422,0.7998,0.3302,0.6798,1.952,0.9479,2.8713,1.3943,0.4856,0.006,5.4571,-0.9504,-0.8725,-0.4526,0.9048,0.4048,0.4489,5.0995,0.7157,0.846,2.9,0.5541,-41.5336,0.4987,0.7062,42.409,?,-21.6889,1.7174,1.3105,24.7092,?,-0.1228,-0.2351,1.915,1.198,0.6455,0.5388,1.4352,0.4167,0.2904,-0.085,-0.1458,1.7163,0,0,1,0.0684,0.1174,1.7163,0.9242,68.322,0.0088,0.267,-0.896,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0362,0.3921,0.6262,2.8065,-1.5252,-0.1749,0.4192,0.6475,2.4556,-0.8048,0.3595,0.0493,0.2221,0.924,-0.0614,0.9105,0.1928,0.4391,2.0738,0.0922,-0.2071,0.1008,0.0398,-0.4865,-0.1921,0.3949,0.9671,2.8197,1.4261,2.9156,1.4746,0.5058,0.9353,7.9505,2.0339,8.5005,2.1746,0.2558,1.548,31.7268,-8.0496,20.495,-5.1999,-0.2537,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,3.0372,1.3533,2.6575,1.1841,0.4456,0.0079,1.4046,-0.8016,-0.7006,-0.4647,0.5309,0.5323,0.3935,13.1152,0.4622,0.6799,2.2,0.8451,-42.9258,0.1074,0.3277,43.7372,?,-8.8344,1.676,1.2946,10.7717,?,-0.3055,-1.4846,4.8589,2.0744,0.5252,0.2532,4.303,0.2758,0.0641,-0.2744,-1.1143,4.0604,0,0,1,0.0503,0.2042,4.0604,0.897,64.8755,0.5698,0.0713,-0.6464,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0091,0.0112,0.1057,0.4395,-1.3337,0.0243,0.0176,0.1327,0.6841,-1.0668,0.0046,0.0119,0.109,0.5116,-0.9304,0.1868,0.0065,0.0804,0.3664,0.1173,0.3731,1.9568,0.0485,5.2441,0.13,0.0248,0.7966,0.9699,1.315,1.2175,1.6509,1.3559,0.6345,0.9406,1.7293,1.4824,2.7254,1.8385,0.7114,1.0187,-5.1569,1.432,-7.2492,-5.0623,0.569,0.7106,0.4537,1.2489,0.7974,0.6385,0.6425,0.8591,1.1995,1.3371,1.867,1.3963,0.0005,0.2734,-0.0083,-0.2321,-0.0221,-0.0341,-0.034,0.1375,44.6134,0.0165,0.1285,0.4,0.9911,2.6547,0.0091,0.0955,0.3065,0.8885,-15.4403,0.0504,0.2246,15.7273,?,16.8055,-2.8894,-0.1719,1.3452,0.572,0.4252,1.8096,0.3272,0.1808,18.1817,-2.8233,-0.1553,16.2999,0,0,1.3051,0.0254,0.0195,0.9457,62.7084,0.1101,-0.1037,0.383,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0045,0.0105,0.1027,0.4119,-1.0523,-0.011,0.0141,0.1188,0.5751,-0.7652,-0.0008,0.0109,0.1043,0.4146,-1.0324,0.1762,0.0046,0.0681,0.3553,0.1045,0.4058,5.5177,-0.0255,13.596,-0.0627,-0.0046,0.8642,0.984,1.5071,1.1386,1.7439,1.5315,0.7469,0.9683,2.2713,1.2965,3.041,2.3456,0.8472,1.0029,-5.0955,1.1837,-6.0143,-5.081,0.6161,0.9839,0.5059,1.597,0.8212,0.5142,0.7163,0.9935,1.1594,1.387,1.6187,1.167,0.0002,0.2701,-0.0661,-0.0568,-0.1044,0.1406,0.1323,-0.0973,41.0155,0.0203,0.1423,0.6,0.9855,-10.2081,0.0116,0.1075,10.4308,?,6.2651,0.074,0.272,0.8259,0.8743,-4.0179,6.5467,-1.6294,1.3237,0.5233,0.3953,1.7522,0.2739,0.1563,-3.9022,7.0828,-1.8151,0,6.284,0,0.0575,0.7265,12.6292,0.8546,57.4886,0.2991,0.1112,0.107,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.2696,1.1749,1.0839,3.9095,-0.657,1.2303,6.8028,2.6082,7.5972,-0.5371,0.1479,1.6849,1.298,5.3564,-0.9189,3.1072,1.6164,1.2714,4.7171,0.1121,0.2191,1.8234,0.0868,8.3211,0.396,0.0476,0.4156,0.8351,0.8526,2.0094,2.0515,1.021,0.1727,0.6974,0.7269,4.0376,4.2087,1.0424,0.5839,0.6043,-2.6039,1.0349,-4.4592,-4.3087,0.4774,0.8453,0.4441,1.7707,0.9304,0.5254,0.5146,0.7299,0.8288,1.4184,1.6106,1.1355,0.0249,4.3858,-0.0595,-0.133,0.4248,-0.1505,0.7508,-0.1224,-28.9436,39.3386,6.272,36.3965,?,40.1858,25.532,5.0529,15.4272,0.6793,0.5828,0.7003,0.8369,3.6134,-0.3126,-0.7202,-49.6666,68.9579,1.2413,7.4948,6.038,1.5408,56.1718,36.4573,-1.1136,42.293,-37.9785,0,0,17.4768,2.3592,10.0726,4.2694,0.9711,69.935,0.9855,0.7147,0.6562,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.6774,6.7027,2.589,9.0955,-0.1625,0.537,1.5988,1.2644,4.1967,-0.789,-3.2442,15.8454,3.9806,13.7457,-3.9812,5.2573,14.4894,3.8065,11.0586,0.0841,4.9858,-0.8253,0.5093,-0.1655,0.1021,-0.6171,2.0475,0.6504,0.6801,0.3176,0.3322,1.0457,4.1924,0.423,0.4626,0.1009,0.1103,1.0936,0.6871,0.1158,-1.2517,0.1685,-1.8217,-10.8134,3.3351,2.8352,0.648,0.8501,0.1943,0.2285,2.1673,0.6617,0.8225,0.3053,0.3795,1.243,0.0831,7.9758,0.5893,-0.664,0.8423,-0.5069,0.6159,-0.9269,-27.4005,40.8133,6.3885,36.4965,?,-25.9882,45.9405,6.7779,33.1118,?,-6.9113,453.083,21.2857,63.6997,-1.0186,1.0543,3.9646,3.7602,0.9425,0.3001,0.3184,0.8884,0.0901,0.1014,1.1022,1.1355,1.0302,1,0,0,1.1022,0.5729,0.5198,0.7528,74.242,-0.5544,-0.7688,0.934,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.003,1.5203,1.233,4.5821,-0.078,-0.7728,0.9838,0.9919,4.2404,-0.8879,-0.9518,2.1884,1.4793,5.6674,-5.1984,2.9291,1.6281,1.276,5.4831,0.1299,-2.5918,-2.1044,0.6838,0.8119,-0.2638,-0.325,1.2431,0.8335,0.9663,0.6705,0.7774,1.1594,1.5453,0.6947,0.9338,0.4496,0.6043,1.3441,0.1663,0.0698,-0.4049,0.4196,-2.4354,-5.8042,1.8924,4.6487,0.6745,2.4565,0.3564,0.1451,1.0806,0.8085,0.8357,0.7482,0.7734,1.0336,0.046,4.2744,0.3664,-0.0088,0.7355,-0.798,0.667,-0.6228,-25.6201,33.5759,5.7945,34.5965,?,14.2114,16.0856,4.0107,12.873,0.3365,-35.0597,22.9483,4.7904,44.1185,?,-1.8028,0.7308,-0.4053,1.4448,1.2096,0.8372,2.0873,1.4631,0.7009,-5.299,0.7842,-0.148,0,1,0,2.6875,0.7842,0.2918,0.8959,74.8911,-0.4523,-0.966,0.6213,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.6702,4.6465,2.1556,6.9162,0.1203,-1.6606,1.9414,1.3933,4.9283,-7.4889,-0.3633,3.8639,1.9657,8.6577,-2.6392,5.699,2.6732,1.635,5.2283,0.3458,-2.8124,-12.8551,0.8195,4.5709,-0.2914,-0.0637,1.5471,1.0966,1.3184,0.7088,0.8522,1.2023,2.3934,1.2025,1.7382,0.5024,0.7262,1.4454,-0.2175,-0.1506,0.3422,0.6925,-1.5733,-2.272,13.5421,3.3047,0.9838,0.244,0.0726,0.2977,1.4034,0.7989,1.3228,0.5692,0.9426,1.6559,0.0974,7.7834,0.682,0.6167,0.8306,0.426,0.4534,0.1763,-22.1255,86.8753,9.3207,32.1,?,2.3887,57.5993,7.5894,24.3057,-1.47,-30.3961,18.5983,4.3126,36.7255,?,-9.2626,0.7279,-0.0786,1.2281,2.1613,1.7598,1.5083,4.6711,3.097,2.2191,0.8741,0.3939,0,1,0,1.3207,0.8741,0.6618,0.7387,59.5411,-0.9666,-0.9322,0.9183,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.5691,3.2448,1.8013,6.5171,-0.6676,-0.3387,5.1373,2.2666,7.5532,-1.7608,0.7343,2.5784,1.6057,6.4805,-0.8202,3.1697,1.891,1.3751,5.5386,0.0828,-1.6803,0.775,0.1795,-0.4613,-0.1069,0.2317,0.7947,1.1218,1.3099,1.4115,1.6483,1.1677,0.6316,1.2584,1.7159,1.9924,2.7167,1.3635,0.5416,0.8934,-5.2153,1.6497,-9.6296,-5.8373,1.4285,1.0977,0.6472,0.7684,0.453,0.5896,0.8628,1.0057,1.1767,1.1655,1.3637,1.1701,0.0194,4.8947,-0.7518,0.2905,0.5918,-0.2286,-0.8161,0.2986,-37.4874,20.4625,4.5236,45.9345,?,20.7317,42.7258,6.5365,20.5269,0.2543,13.8804,8.6705,2.9446,11.1401,0.3154,-1.8082,-2.7007,1.4936,0.692,1.5362,2.2198,0.4789,2.36,4.9277,-6.561,-8.9519,1.3644,0,0,1.6918,2.2378,4.1233,1.8426,0.883,72.0996,0.9903,0.8782,0.9198,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.1363,9.6618,3.1083,8.9887,-0.0713,-1.9739,1.9628,1.401,5.4402,-4.2967,-0.6123,6.8067,2.609,10.2783,-1.576,4.99,7.6384,2.7638,9.0754,0.0508,-1.5889,-5.1224,0.6285,3.2239,-0.3956,-0.1227,2.2187,1.1914,1.1247,0.537,0.5069,0.944,4.9225,1.4195,1.2649,0.2884,0.257,0.8911,0.1356,0.0951,-1.2312,0.7018,-9.0825,-12.9416,8.1692,2.1028,0.8775,0.2574,0.1074,0.4173,1.6523,0.8745,0.9904,0.5293,0.5994,1.1325,0.0736,7.573,-0.3615,-0.0906,0.8865,0.1669,-0.7077,-0.2014,-16.9275,105.6098,10.2767,32.8,-4.7544,18.4054,69.0243,8.3081,23.7154,0.23,-32.2628,65.7073,8.106,40.7847,?,-0.9197,0.5247,-0.5705,1.2369,1.2678,1.0249,1.53,1.6073,1.0505,-3.825,0.6645,-0.1737,0.1851,0,0,1.3831,0.8042,0.5815,0.8004,68.3603,-0.7123,-0.6934,0.9662,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.2428,1.9451,1.3947,5.0977,0.0909,-1.5087,1.2388,1.113,3.8164,-19.6309,-1.04,4.0762,2.019,7.1714,-1.7063,4.3826,1.9265,1.388,5.1063,0.1951,-2.1494,-3.1182,0.7399,1.4507,-0.3442,-0.2373,1.2531,0.6908,1.0048,0.5513,0.8019,1.4546,1.5702,0.4772,1.0097,0.3039,0.643,2.1159,-0.1404,-0.1127,0.4117,0.8031,-2.9331,-3.6521,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.3357,0.7108,0.9983,0.5322,0.7474,1.4044,0.073,6.6996,-0.1931,0.3159,0.8492,-0.5189,-0.3879,0.1123,-95.2331,9.4911,3.0808,99.3546,?,66.2364,47.712,6.9074,17.8111,0.758,-17.9598,54.3078,7.3694,37.9503,?,-1.4378,5.3026,-3.688,0.446,0.418,0.9373,0.1989,0.1748,0.8785,-1.7804,2.618,-1.4704,0,1,0,5.5782,2.618,0.4693,2.3017,179.4293,-0.1605,-0.6377,0.8585,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.5255,4.9677,2.2288,8.6998,-0.3043,0.887,3.5651,1.8881,7.4486,-0.9536,-3.6994,5.6238,2.3715,10.2868,?,4.9021,6.9263,2.6318,10.062,0.1263,1.7198,-0.4124,0.3112,-0.2398,0.181,-0.7547,1.1804,0.9399,0.8469,0.7962,0.7174,0.9011,1.3934,0.8833,0.7172,0.6339,0.5147,0.812,0.5582,0.1973,-1.3947,0.3535,-2.4987,-7.0694,1.7495,0,0.5792,0,0.331,0,1.168,0.8457,0.8646,0.7241,0.7403,1.0223,0.0804,7.6056,0.6202,-0.6864,0.8367,-0.199,0.3772,-0.9355,-58.4233,40.7523,6.3838,64.3546,?,9.3126,2.915,1.7073,5.4122,0.5867,-3.0497,97.1864,9.8583,28.6072,-1.5666,-6.2736,19.1567,-3.0536,3.739,0.6476,0.1732,13.9803,0.4193,0.03,-8.375,3.6855,-0.4401,0,0,1.175,11.8906,2.2496,0.1892,1.1616,76.8263,0.8726,-0.9013,-0.6554,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.084,50.5597,7.1105,27.321,-0.5948,-2.8888,23.9699,4.8959,25.6831,-1.2716,-3.0809,23.6468,4.8628,32.5751,-2.4543,9.9625,33.4416,5.7829,27.1618,0.0798,-1.4137,-1.3256,0.4099,0.9377,-0.29,-0.3092,1.4523,1.4622,1.2296,1.0068,0.8466,0.8409,2.1093,2.1381,1.5119,1.0137,0.7168,0.7071,0.7088,0.4403,-4.3238,0.6212,-6.1005,-9.8208,1.5152,1.8166,0.5803,1.1989,0.383,0.3195,1.0638,0.8387,1.0059,0.7884,0.9456,1.1993,0.0405,14.635,-0.299,-0.0051,0.7705,-0.5486,-0.177,-0.2564,-31.2028,18.4014,4.2897,39.4547,?,10.5125,273.5998,16.5409,48.4314,-0.379,-26.721,138.0917,11.7512,39.0717,?,-2.9682,1.1677,-0.3934,0.2593,0.365,1.4076,0.0673,0.1333,1.9813,2.9642,1.0098,0.3407,0,1,0,0.8147,1.0098,1.2396,0.2924,72.7809,-0.6083,-0.5261,0.9791,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
