@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.8051,1.2596,1.1223,9.3309,-0.942,-0.0867,2.0674,1.4378,12.596,-1.5278,0.7055,2.6717,1.6345,17.1251,-1.5414,2.0966,2.7565,1.6603,10.7292,0.0087,9.2909,-1.1412,-0.384,-0.1228,-0.0413,0.3365,0.7806,0.6866,0.676,0.8797,0.866,0.9845,0.6093,0.4715,0.457,0.7738,0.75,0.9692,0.5945,0.4358,-48.054,0.733,-80.8267,-110.2753,0.9642,0.713,0.4439,0.7395,0.4604,0.6226,0.7408,0.5449,0.8697,0.7355,1.174,1.5961,0.0036,3.0596,-0.0164,0.074,-0.4349,-0.0023,-0.2582,-0.2026,0.2929,0.899,0.9482,7.1628,-0.2828,0.1445,0.1141,0.3377,2.6714,-1.1917,0.1814,0.5298,0.7278,4.1774,-0.6711,2.0273,1.6146,0.7964,2.8073,1.3027,0.464,7.8809,1.697,0.2153,1.0871,0.9412,0.8658,4.5811,2.2337,0.4876,2.6813,1.7147,0.6395,0.0013,1.2511,0.2901,-0.31,0.2757,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
1.3689,7.8058,2.7939,24.8411,-0.1818,-0.5664,5.4836,2.3417,16.5074,-0.4915,-0.638,4.0743,2.0185,19.6386,-0.9872,3.5446,7.4017,2.7206,23.2353,0.0046,-2.4168,-2.1458,0.3862,0.8879,-0.1598,-0.18,1.1931,1.3841,1.0269,1.1601,0.8607,0.7419,1.4235,1.9158,1.0546,1.3459,0.7409,0.5505,0.7025,0.3917,-35.43,0.5576,-50.4344,-90.4488,1.8992,2.127,0.9005,1.1199,0.4741,0.4234,1.5048,1.2649,1.0691,0.8406,0.7104,0.8452,0.0057,5.2312,0.1716,0.0917,0.6676,0.0246,-0.149,-0.0902,0.4522,0.9004,0.9489,5.9248,-0.3778,-0.4327,1.1274,1.0618,6.3094,-3.6085,1.288,1.929,1.3889,6.1673,-0.341,-1.0451,0.3511,-0.336,0.8937,0.6832,0.7645,0.7987,0.4668,0.5844,0.3289,1.036,3.1503,3.141,0.935,0.2977,0.9391,0.9607,1.023,0.005,2.6602,-0.277,-0.1185,0.0681,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.025,0.0272,0.1648,2.6784,-1.4569,-0.0341,0.0556,0.2357,3.9484,-1.2108,0.0356,0.0046,0.0682,0.5652,-0.6779,0.1579,0.0655,0.2559,2.6743,0.0069,-0.7323,0.7003,0.158,-0.9564,-0.2157,0.2256,0.699,2.4168,0.6439,3.4578,0.9212,0.2664,0.4885,5.841,0.4146,11.9562,0.8487,0.071,0.7345,6.9557,-85.896,9.4705,-116.9508,-12.349,0.6104,3.2364,0.4048,5.3021,0.6632,0.1251,0.6783,4.7391,1.0015,6.9862,1.4764,0.2113,0.0002,0.238,0.821,0.4046,-0.0344,0.2222,0.0588,0.0455,0.0036,0.0003,0.018,0.0972,-0.6563,0.0381,0.0005,0.0227,0.11,-0.2446,0.0069,0.0003,0.0163,0.1122,-1.027,0.0951,0.5237,5.5069,0.7951,1.1101,1.3962,0.6322,1.2324,1.9495,1.7812,0.6778,0.3805,0.6639,1.0607,1.5976,0.8835,0.8667,0.981,0.0001,0.0677,0.6608,0.2471,0.2762,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0263,6.8017,2.608,19.2553,-0.1913,-1.3867,7.1691,2.6775,10.9923,-1.3414,-0.4181,1.1706,1.0819,5.2846,-1.5391,3.5003,6.0402,2.4577,16.4798,0.0062,-0.7401,-2.4545,0.2932,3.3163,-0.3962,-0.1195,0.974,2.4105,1.0612,2.4747,1.0895,0.4402,0.9488,5.8105,1.1261,6.1243,1.1869,0.1938,0.491,0.9653,-30.0739,1.966,-61.2496,-31.1545,3.4428,7.7658,0.9747,2.2557,0.2831,0.1255,1.7517,3.6437,1.1684,2.0801,0.667,0.3207,0.0062,5.2192,-0.2342,-0.1446,0.73,0.2424,-0.5569,-0.1691,0.2555,0.2603,0.5102,2.7493,-0.4862,-0.5371,0.7786,0.8824,3.9531,-5.5649,1.5892,4.0977,2.0243,6.3937,-0.0073,-0.4758,0.1608,-0.3379,0.5782,0.252,0.4359,0.3343,0.0635,0.19,0.2684,19.4921,72.6214,3.0721,0.2914,0.0949,0.6955,0.43,0.6183,0.0059,2.6356,-0.5944,0.2092,-0.2432,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0615,0.0107,0.1034,0.8862,-1.9503,-0.0765,0.0168,0.1298,1.7079,-0.7357,0.0252,0.007,0.0834,0.4956,-0.9655,0.1722,0.0151,0.123,1.0051,0.006,-0.8036,2.4403,0.3572,-3.0367,-0.4445,0.1464,0.7964,1.2392,0.8407,1.556,1.0556,0.6784,0.6343,1.5357,0.7067,2.4212,1.1142,0.4602,0.8093,2.4063,-96.9583,2.9734,-119.8118,-40.2943,0.3053,1.1912,0.2971,3.9019,0.9731,0.2494,0.5189,1.7881,0.8817,3.4458,1.6992,0.4931,0.0004,0.2635,0.0009,-0.0298,0.1925,-0.0746,-0.2477,0.1652,-0.018,0.0012,0.034,0.2585,-3.1765,0.0125,0.0017,0.041,0.3482,-3.0874,0.0315,0.0005,0.022,0.157,-0.6013,-1.4454,-0.5733,0.3966,0.831,1.548,1.8628,0.6905,2.3963,3.4702,0.7475,3.3344,4.4609,0.7265,0.6312,0.8688,0.7423,1.6463,2.2177,0.0001,0.0887,0.8919,0.4272,0.425,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0158,0.0033,0.0571,0.3352,-1.0022,-0.0245,0.0028,0.0526,0.3016,-1.1639,0.0228,0.005,0.0708,0.3473,-0.805,0.1025,0.0019,0.0437,0.2358,0.045,-0.6441,0.6923,0.1542,-1.0748,-0.2394,0.2228,1.0846,0.8059,1.306,0.743,1.2041,1.6205,1.1765,0.6495,1.7056,0.5521,1.4498,2.626,1.0344,1.0833,-15.1031,1.0473,-14.6013,-13.9416,1.2013,0.8702,0.6781,0.7244,0.5645,0.7792,1.1115,0.9653,1.4216,0.8684,1.279,1.4728,0.0001,0.1555,-0.4576,0.0871,0.1829,-0.1869,-0.1851,0.3509,-0.0027,0.0003,0.0183,0.0993,-0.9002,0.0271,0.0004,0.0197,0.1196,-0.2619,0.0057,0.0001,0.011,0.0545,-0.7114,-0.1012,-0.4767,4.7113,0.929,1.6736,1.8015,0.8631,2.8009,3.2452,1.8955,2.0782,1.0964,0.5514,1.6424,2.9784,0.8304,1.8235,2.1961,0.0001,0.0531,0.661,0.0852,0.0365,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.6099,3.6457,1.9094,6.783,-18.2846,-0.1123,0.6881,0.8295,4.0588,-1.2376,-1.2376,4.0648,2.0161,8.8542,-9.0345,2.5779,5.8891,2.4267,8.6828,0.0155,14.3414,1.3008,-0.6245,0.0907,-0.0435,-0.4801,2.3017,0.947,0.7868,0.4115,0.3418,0.8308,5.2978,0.8969,0.6191,0.1693,0.1169,0.6902,2.8648,0.8067,-46.9552,0.2816,-16.3902,-58.203,0.1939,0.3986,0.0399,2.0557,0.2057,0.1,1.6712,0.7661,0.7812,0.4584,0.4675,1.0197,0.0155,3.7956,0.0645,0.7297,-0.9261,0.0431,-0.0575,-0.9089,0.5397,0.9705,0.9851,5.3561,-0.176,1.3748,2.9654,1.722,5.5015,-0.0137,-0.4484,0.7759,0.8809,3.5577,-5.9832,0.3925,-1.2035,-3.066,0.5721,1.1184,1.9549,0.3273,1.2508,3.8218,10.7541,0.2629,0.0244,0.8393,8.94,10.6523,0.9736,1.5055,1.5464,0.0118,2.5453,0.7284,-0.6564,-0.7171,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5073,19.2552,4.3881,48.007,-2.2194,0.1068,2.6551,1.6295,8.4781,-1.0752,-1.995,14.7228,3.837,36.7579,-0.6006,4.6352,21.4116,4.6273,35.3063,0.0153,-14.1135,0.7555,-0.3252,-0.0535,0.023,-0.4304,2.693,1.1436,0.9483,0.4247,0.3521,0.8292,7.2521,1.3079,0.8993,0.1803,0.124,0.6876,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,3.65,0.6493,0.4159,0.1779,0.1139,0.6405,5.6625,1.306,1.3597,0.2306,0.2401,1.0411,0.0087,6.5366,-0.0219,0.2823,-0.498,0.2223,-0.0144,-0.329,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0982,0.0276,0.1662,0.8513,-0.6802,-0.0813,0.0192,0.1385,0.6643,-1.8529,-0.0482,0.0258,0.1606,0.9081,-2.295,0.2681,0.0193,0.1388,0.7214,0.0147,-1.209,-2.0374,0.3664,1.6852,-0.3031,-0.1798,1.2005,1.035,1.1973,0.8621,0.9973,1.1568,1.4412,1.0712,1.4335,0.7433,0.9946,1.3381,0.7988,0.5449,-31.9566,0.6821,-40.0059,-58.6487,2.1759,1.8384,0.692,0.8449,0.318,0.3764,1.2815,0.9375,1.18,0.7315,0.9208,1.2588,0.0005,0.4089,-0.2966,-0.2869,0.5159,0.207,-0.5205,-0.4857,0.0395,0.0099,0.0993,0.4721,-0.3196,0.0772,0.0074,0.0862,0.4614,-0.3022,0.0406,0.0029,0.0537,0.2371,-0.3553,0.5112,0.9726,1.9024,1.152,1.8496,1.6056,1.327,3.4209,2.5779,1.068,1.8395,1.7224,1.0096,2.0448,2.0254,1.0231,1.991,1.9459,0.0003,0.2081,0.65,0.6155,0.7794,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0012,0.0101,0.1006,0.5674,-0.8956,0.0032,0.007,0.0839,0.5604,-1.0703,-0.0221,0.006,0.0772,0.6971,-1.5968,0.1373,0.0048,0.069,0.4269,0.0325,-0.3797,0.0555,-0.0089,-0.1462,0.0235,-0.1609,1.1999,1.3036,1.4591,1.0865,1.2161,1.1193,1.4397,1.6995,2.1291,1.1804,1.4788,1.2528,0.9253,0.6254,-18.7191,0.6759,-20.2306,-29.9308,1.1058,1.1151,0.6783,1.0084,0.6135,0.6083,1.0125,0.814,1.329,0.804,1.3127,1.6328,0.0001,0.2043,-0.0564,-0.1698,0.0991,-0.1665,0.1567,-0.1971,-0.002,0.0033,0.0575,0.3856,-2.5412,0.0202,0.0023,0.0475,0.2916,-0.6177,-0.0014,0.0011,0.0334,0.2061,-0.9938,-0.1015,1.4189,-13.9735,1.2105,1.7227,1.4231,1.4654,2.9678,2.0253,2.4851,2.6929,1.0836,0.6041,1.0531,1.7434,1.3223,1.8705,1.4145,0.0001,0.1071,0.6751,0.0518,0.4549,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2479,10.7171,3.2737,21.7366,-1.1885,-0.0245,6.6341,2.5757,14.8275,-1.4492,-0.4076,3.548,1.8836,15.1552,-1.0417,4.0607,4.6386,2.1537,11.6574,0.0334,10.1057,0.6081,-0.061,0.0602,-0.006,-0.1004,1.271,1.738,1.52,1.3674,1.1959,0.8746,1.6155,3.0206,2.3104,1.8698,1.4302,0.7649,1.3455,1.5266,-29.2675,1.1346,-21.7526,-19.1716,1.6406,1.3381,0.8235,0.8156,0.502,0.6155,1.466,1.4343,1.8646,0.9784,1.2719,1.3001,0.0016,6.0032,-0.1324,0.0824,0.0317,0.0708,-0.0921,0.0785,-0.2291,1.229,1.1086,5.1782,-1.3178,0.049,0.7429,0.8619,4.3034,-0.8791,0.0424,1.5119,1.2296,5.7454,-1.2818,-4.6711,-5.4003,1.1561,1.2862,0.9016,0.701,1.6543,0.8129,0.4914,1.4624,0.9122,0.6238,0.9755,0.8873,0.9096,1.2033,0.9013,0.749,0.0008,2.3894,-0.51,-0.1761,-0.0059,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.7732,10.9344,3.3067,16.26,-0.4551,0.6155,5.022,2.241,11.1381,-0.9281,-0.5626,5.8423,2.4171,16.7151,-1.148,4.2114,5.3562,2.3143,11.7077,0.0262,1.2563,-1.3743,0.1836,-1.0939,0.1462,-0.1336,1.4756,1.3681,1.4288,0.9271,0.9683,1.0444,2.1773,1.8716,2.0415,0.8596,0.9376,1.0907,0.9486,0.5693,-16.1182,0.6001,-16.992,-28.3136,1.9343,1.436,0.9294,0.7424,0.4805,0.6472,1.4598,0.9728,1.3888,0.6664,0.9514,1.4277,0.0041,5.9564,0.1766,0.0239,0.5876,0.1398,0.0655,-0.2081,1.3138,2.2132,1.4877,5.4901,-0.0411,0.4164,2.1245,1.4576,7.4095,-0.5111,0.5569,1.3059,1.1428,5.1942,-1.0811,3.1553,2.359,0.7476,1.0207,1.3018,1.2755,1.0418,1.6948,1.6269,0.0865,0.0804,0.9288,1.0754,2.1127,1.9645,0.741,1.057,1.4265,0.0054,3.4178,0.3712,0.4747,-0.4435,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.3172,13.7474,3.7078,22.5426,-0.2397,-0.0628,8.9036,2.9839,17.0591,-0.4802,-0.3739,6.6442,2.5776,24.3522,-2.0642,4.2781,12.8716,3.5877,19.9463,0.0091,-20.9716,-3.5232,0.3079,0.168,-0.0147,-0.0874,1.2426,1.4384,1.0335,1.1576,0.8317,0.7185,1.544,2.0691,1.068,1.3401,0.6917,0.5162,0.7877,0.2657,-23.7278,0.3373,-30.1244,-89.2978,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.3214,0.9257,1.1302,0.7005,0.8553,1.2209,0.0049,6.2838,0.1518,0.0691,0.6822,-0.1478,0.2861,-0.2743,0.9088,2.1727,1.474,5.8575,-0.1206,-0.1786,1.7707,1.3307,7.6306,-1.4064,1.7445,4.2444,2.0602,9.9858,-0.4608,-5.0894,0.521,-0.1024,1.1077,0.7155,0.6459,1.227,0.5119,0.4172,0.1413,0.2001,1.4157,1.6485,0.7647,0.4639,0.7676,0.5866,0.7641,0.0071,3.6625,-0.4138,0.2535,-0.0151,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1004,9.5471,3.0898,16.9786,-0.446,1.3624,8.9269,2.9878,13.9355,-0.6239,-1.3094,12.6747,3.5602,29.5679,-4.9154,4.9115,10.6063,3.2567,25.5657,0.0408,0.0737,-0.0767,0.0204,-1.0404,0.2774,-0.2666,1.0342,0.8679,0.9488,0.8392,0.9174,1.0932,1.0695,0.7532,0.9001,0.7043,0.8417,1.195,0.9782,0.2132,-4.8155,0.2179,-4.923,-22.5916,1.3682,2.349,0.4405,1.7168,0.322,0.1875,1.2184,0.5742,0.6641,0.4713,0.5451,1.1565,0.0068,7.147,0.231,-0.2452,0.4974,0.0202,0.3675,-0.6933,0.6406,1.4666,1.211,6.2218,-0.2562,-0.1745,1.2011,1.0959,7.0827,-2.7918,0.0733,2.2026,1.4841,7.5003,-0.4542,-3.672,8.7353,-2.3789,1.105,0.816,0.7384,1.2211,0.6659,0.5453,0.2433,0.5417,2.2261,2.6516,0.9603,0.3622,0.8784,0.8295,0.9443,0.0024,2.5278,-0.3586,0.6269,-0.0286,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0167,0.0204,0.1427,0.9555,-1.1853,-0.0357,0.0312,0.1766,1.316,-0.6881,0.0175,0.0082,0.0903,0.5173,-0.4859,0.196,0.0232,0.1522,0.892,0.0089,-0.4689,0.9582,0.0854,-2.0434,-0.1821,0.0891,0.8082,1.5801,0.9379,1.9551,1.1604,0.5935,0.6532,2.4966,0.8796,3.8223,1.3466,0.3523,0.9661,3.0633,-64.4642,3.1707,-66.723,-21.0439,0.5609,1.2559,0.4858,2.2391,0.8661,0.3868,0.7261,1.8469,1.0711,2.5438,1.4753,0.58,0.0002,0.2935,-0.6594,-0.275,-0.0128,0.0011,0.0469,0.4173,-0.0103,0.0023,0.0484,0.2435,-2.3558,0.018,0.0011,0.0338,0.2382,-0.5621,0.0123,0.0011,0.0326,0.2275,-0.5021,-0.5752,-0.8385,1.4577,1.4324,1.4858,1.0373,2.0517,2.2077,1.076,1.9947,2.248,1.127,0.4759,0.4791,1.0067,1.0224,1.0704,1.0469,0.0001,0.0938,0.4259,0.653,0.5386,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0223,0.0162,0.1272,0.7386,-0.7209,-0.0513,0.0091,0.0955,0.5454,-1.184,0.0112,0.0084,0.0918,0.4597,-0.9024,0.1744,0.0066,0.081,0.4015,0.0688,-0.4356,2.0008,0.1281,-4.5931,-0.2941,0.064,1.3329,1.3854,1.5703,1.0394,1.1781,1.1335,1.7766,1.9192,2.4658,1.0803,1.3879,1.2848,1.0464,1.4188,-10.422,1.3559,-9.9598,-7.3458,1.7187,1.776,0.9954,1.0333,0.5791,0.5605,1.3542,1.6066,1.8396,1.1863,1.3584,1.145,0.0002,0.263,-0.1139,-0.1696,0.1732,-0.4266,-0.3397,0.1838,0.0142,0.0008,0.0284,0.1538,-0.7573,0.0329,0.0016,0.0396,0.2339,-0.3133,0.0151,0.0012,0.0347,0.1997,-0.3976,0.4329,0.9419,2.1756,0.7181,0.819,1.1406,0.5156,0.6708,1.3009,1.1879,1.1665,0.982,0.4914,0.6124,1.2463,0.6575,0.7701,1.1711,0.0001,0.0956,0.3544,0.4221,0.7513,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
