@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
1.9235,0.0593,0.2436,2.616,0.2211,-8.0614,0.1632,0.404,10.1761,?,1.9235,0.0593,0.2436,2.616,0.2211,8.5189,0.0964,0.3105,3.1895,0.6882,-0.2386,1,0.2258,-4.1911,-0.9463,0.2258,0.6028,1,0.7843,1.6589,1.3011,0.7843,0.3634,1,0.6151,2.7518,1.6927,0.6151,-0.073,1,0.1055,-13.7006,-1.4453,0.1055,0,1,0.3283,0,0,0.3283,0.2571,1,0.8202,3.8899,3.1905,0.8202,0.0859,11.9083,0.735,1,-0.5138,0.735,-0.9501,-0.5138,0.001,0.0006,0.0246,0.1068,-0.3763,0.0002,0.0033,0.0572,0.2414,-2.58,0.0625,0.0007,0.0263,0.0983,0.1265,4.9687,0.0161,0.0032,0.4297,0.9359,2.1779,0.1847,0.8759,4.7433,0.1679,-2.0514,-12.2197,1.1509,0.6898,0.5993,0.4425,1.087,2.4565,0.0006,0.1189,-0.9139,0.339,-0.4763,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
6.6519,16.2564,4.0319,23.1491,0.0494,0.6434,4.0322,2.008,8.5646,-0.5282,6.6519,16.2564,4.0319,23.1491,0.0494,9.7695,30.0116,5.4783,32.2568,0.0638,10.3389,1,0.6809,0.0967,0.0659,0.6809,2.0079,1,0.736,0.498,0.3665,0.736,4.0316,1,0.5417,0.248,0.1344,0.5417,-0.406,1,0.5468,-2.4631,-1.3468,0.5468,4.3451,1,0.7068,0.2301,0.1627,0.7068,2.7029,1,0.7176,0.37,0.2655,0.7176,0.0993,14.9644,-0.0394,1,0.995,-0.0394,0.0156,0.995,0.8211,1.7418,1.3198,5.9248,-0.3778,-1.1401,2.4785,1.5743,6.3094,-3.6085,2.0606,2.9528,1.7184,6.1673,-0.341,-0.7202,0.3985,-0.5533,0.8383,0.768,0.9162,0.7028,0.5899,0.8394,0.3289,1.036,3.1503,3.141,0.935,0.2977,0.9391,0.9607,1.023,0.0263,4.8511,-0.2186,-0.6181,0.491,3.5684,16.919,4.1133,9,0,TASCA_SINISTRA_DAVANTI_PANTALONI
9.1974,0.0689,0.2625,2.6624,0.7408,3.6978,0.1565,0.3957,3.93,0.2806,9.1974,0.0689,0.2625,2.6624,0.7408,13.5256,0.2096,0.4579,4.6342,0.7011,2.4873,1,0.68,0.402,0.2734,0.68,0.6634,1,0.5733,1.5073,0.8642,0.5733,0.4401,1,0.3287,2.272,0.7468,0.3287,4.9661,1,0.7,0.2014,0.141,0.7,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6775,1,0.5745,1.4761,0.848,0.5745,0.1423,22.0925,0.9344,0.9998,0.9957,0.9344,0.963,0.9957,-0.0054,0.0002,0.0146,0.0577,-2.0096,0.0274,0.0005,0.0217,0.0876,-0.3278,-0.0034,0.0003,0.016,0.0865,-1.9137,-0.1983,1.6189,-8.1642,0.6749,0.9154,1.3564,0.4555,0.838,1.8397,1.7812,0.6778,0.3805,0.2905,0.6454,2.2215,0.6585,0.6667,1.0123,0.0003,0.0549,0.6852,0.1531,0.262,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
6.262,6.5852,2.5662,15.157,0.1616,-3.6488,4.6504,2.1565,8.3956,-6.5875,6.262,6.5852,2.5662,15.157,0.1616,9.8196,13.1358,3.6243,21.4802,0.1616,-1.7162,1,0.6377,-0.5827,-0.3716,0.6377,1.19,1,0.708,0.8403,0.595,0.708,1.4161,1,0.5013,0.7062,0.354,0.5013,-0.4007,1,0.7054,-2.4958,-1.7606,0.7054,16.3375,1,0.7056,0.0612,0.0432,0.7056,1.8054,1,0.7056,0.5539,0.3909,0.7056,0.0998,16.2373,-0.1523,1,0.9732,-0.1523,-0.3643,0.9732,0.5316,0.4143,0.6437,2.7312,-0.4764,-0.9253,0.8982,0.9477,3.9531,-5.5649,3.4311,4.0703,2.0175,6.256,0.0144,-0.5745,0.1549,-0.2697,0.6792,0.319,0.4697,0.4613,0.1018,0.2207,0.263,-9.6161,-36.5646,3.0721,0.2914,0.0949,0.6909,0.4366,0.6319,0.0374,5.1939,-0.5388,-0.4378,0.7485,12.3542,56.9163,7.5443,18,0,TASCA_SINISTRA_DAVANTI_PANTALONI
8.1424,0.0126,0.1121,0.8165,0.9026,5.4853,0.0296,0.1722,1.7008,0.7367,8.1424,0.0126,0.1121,0.8165,0.9026,12.7555,0.0377,0.1942,1.7647,0.8692,1.4844,1,0.6383,0.6737,0.43,0.6383,0.6513,1,0.5773,1.5355,0.8864,0.5773,0.4241,1,0.3332,2.3577,0.7857,0.3332,1.5894,1,0.6447,0.6292,0.4056,0.6447,1.2973,1,0.6209,0.7709,0.4786,0.6209,0.4801,1,0.4627,2.0831,0.9638,0.4627,0.1329,21.7701,0.5428,0.9995,0.9458,0.5428,0.7876,0.9458,-0.0342,0.0018,0.0424,0.2243,-7.0947,-0.0078,0.0032,0.0567,0.3183,-4.7577,0.0206,0.0003,0.0181,0.157,-0.6013,4.3782,-1.6599,-0.3791,0.7474,2.3385,3.129,0.5585,5.4685,9.7906,0.7475,3.3344,4.4609,0.5012,0.2826,0.5638,0.7047,1.4286,2.0272,0.0004,0.0902,0.9202,0.0955,0.1646,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
8.9303,0.0026,0.0514,0.2856,0.9685,4.42,0.0018,0.0429,0.2321,0.9487,8.9303,0.0026,0.0514,0.2856,0.9685,13.3806,0.0044,0.0667,0.3889,0.9714,2.0204,1,0.6674,0.4949,0.3303,0.6674,1.1971,1,0.7709,0.8353,0.644,0.7709,1.4331,1,0.5943,0.6978,0.4147,0.5943,2.0472,1,0.6667,0.4885,0.3256,0.6667,2.0054,1,0.6686,0.4987,0.3334,0.6686,1.2308,1,0.7345,0.8125,0.5968,0.7345,0.1408,22.2806,-0.2402,0.9962,0.9705,-0.2402,-0.0373,0.9705,-0.0048,0.0002,0.0125,0.0566,-0.8967,0.0238,0.0003,0.0172,0.0908,-0.3764,0.0027,0.0001,0.0079,0.0331,-0.7416,-0.2026,-1.8119,8.9448,0.726,1.5801,2.1766,0.527,2.4968,4.7375,1.0781,1.8983,1.7608,0.4525,1.5698,3.4695,0.6235,1.7097,2.7419,0.0003,0.0433,0.6175,0.0161,0.1773,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.6057,5.7825,2.4047,13.1202,?,1.7486,1.2935,1.1373,3.869,-0.0802,-7.6057,5.7825,2.4047,13.1202,?,10.9753,11.1535,3.3397,13.3828,0.2911,-4.3495,1,-0.693,-0.2299,0.1593,-0.693,2.1143,1,0.72,0.473,0.3406,0.72,4.4703,1,0.5185,0.2237,0.116,0.5185,45.6667,1,-2.387,0.0219,-0.0523,-2.387,0,1,0,0,0.1897,0,3.3911,1,0.9804,0.2949,0.2891,0.9804,0.2477,17.0027,-0.0033,1,-0.9984,-0.0033,0.0526,-0.9984,1.5285,1.2725,1.1281,4.408,0.0322,3.551,1.0705,1.0347,3.6224,0.3325,-1.4217,0.8281,0.91,3.372,-9.4151,0.4304,-1.0751,-2.4977,1.0903,1.2396,1.137,1.1887,1.5366,1.2927,0.0812,-0.0481,-0.592,0.8393,14.0679,16.7623,1.2169,1.3072,1.0743,0.0936,6.516,0.3894,-0.2467,-0.1545,2.2273,4.7665,2.1832,6,0,TASCA_SINISTRA_DAVANTI_PANTALONI
1.2101,53.0065,7.2806,46.6386,-1.5943,0.6835,2.615,1.6171,7.2339,-1.0932,1.2101,53.0065,7.2806,46.6386,-1.5943,7.7607,51.7959,7.1969,40.1536,0.0094,1.7705,1,0.1559,0.5648,0.0881,0.1559,4.5022,1,1.0116,0.2221,0.2247,1.0116,20.2701,1,1.0234,0.0493,0.0505,1.0234,7.5863,1,-75.2995,0.1318,-9.9258,-75.2995,5.2019,1,0.4435,0.1922,0.0853,0.4435,6.4472,1,1.1615,0.1551,0.1802,1.1615,0.0192,11.962,0.0652,1,-0.4696,0.0652,-0.1414,-0.4696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.8438,0.1318,0.3631,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
6.2738,0.0154,0.1241,0.6118,0.9065,7.6025,0.0057,0.0753,0.3642,0.9535,6.2738,0.0154,0.1241,0.6118,0.9065,11.6849,0.0184,0.1356,0.5984,0.9501,0.8252,1,0.5369,1.2118,0.6506,0.5369,1.6486,1,0.9155,0.6066,0.5553,0.9155,2.7179,1,0.8381,0.3679,0.3084,0.8381,0.7939,1,0.5209,1.2596,0.6561,0.5209,0.8351,1,0.5459,1.1975,0.6537,0.5459,1.6797,1,1.0223,0.5953,0.6086,1.0223,0.1243,20.15,-0.1307,1.0002,0.9324,-0.1307,0.2385,0.9324,-0.0125,0.0029,0.054,0.1987,-1.3561,0.028,0.0017,0.0416,0.2072,-0.8344,0.0011,0.0006,0.0245,0.1132,-1.2176,-0.4478,-11.4696,25.6151,1.2982,2.2039,1.6977,1.6853,4.8571,2.8821,1.2132,1.8395,1.5162,0.7465,1.6515,2.2125,0.9588,1.7547,1.8302,0.0003,0.1067,0.5389,0.166,0.6263,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5136,0.0076,0.0871,0.3713,0.9519,6.4269,0.0042,0.0648,0.2868,0.9563,7.5136,0.0076,0.0871,0.3713,0.9519,12.4185,0.0126,0.1123,0.5222,0.959,1.1691,1,0.605,0.8554,0.5175,0.605,1.344,1,0.7757,0.744,0.5772,0.7757,1.8064,1,0.6018,0.5536,0.3331,0.6018,1.1725,1,0.6029,0.8529,0.5142,0.6029,1.1778,1,0.6073,0.849,0.5156,0.6073,1.2946,1,0.7111,0.7724,0.5493,0.7111,0.1307,21.454,0.0513,1.0006,0.9521,0.0513,0.3396,0.9521,-0.0143,0.0007,0.0267,0.0972,-2.0391,-0.0006,0.0013,0.0362,0.1442,-0.8058,-0.0023,0.0013,0.0354,0.1453,-1.0359,23.5324,6.1174,0.26,0.7381,0.7559,1.0242,0.5448,0.5715,1.0489,1.0135,0.8823,0.8706,0.4005,0.4482,1.1191,0.6741,0.6691,0.9926,0.0002,0.0852,0.8424,0.7069,0.8831,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.9187,8.9953,2.9992,14.5845,-6.3905,-7.4642,4.7416,2.1775,11.4258,?,-5.9187,8.9953,2.9992,14.5845,-6.3905,11.6569,12.6244,3.5531,16.1992,0.1553,0.7929,1,-0.5077,1.2611,-0.6403,-0.5077,1.3773,1,0.8441,0.726,0.6129,0.8441,1.8971,1,0.7125,0.5271,0.3756,0.7125,1.1037,1,-4.2337,0.906,-3.8358,-4.2337,0,1,0.1029,0,0,0.1029,1.2765,1,0.9003,0.7834,0.7053,0.9003,0.1156,19.5516,0.3576,1,-0.8774,0.3576,-0.7131,-0.8774,0.1965,1.1575,1.0759,4.1891,-0.8751,0.0355,0.8924,0.9447,3.5088,-0.5321,0.4058,0.8382,0.9155,3.3144,-0.3163,5.5331,0.4842,0.0875,1.1389,1.1751,1.0318,1.2972,1.3809,1.0646,1.6043,2.4546,1.53,0.9755,0.8873,0.9096,1.1939,1.2639,1.0587,0.0047,2.2883,-0.6848,-0.1139,-0.2292,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
7.4259,16.7816,4.0965,14.9702,-0.0071,4.829,5.0374,2.2444,9.2394,-0.027,7.4259,16.7816,4.0965,14.9702,-0.0071,12.0114,27.9334,5.2852,18.1054,0.1972,1.5378,1,0.6182,0.6503,0.402,0.6182,1.8252,1,0.7751,0.5479,0.4247,0.7751,3.3314,1,0.6008,0.3002,0.1803,0.6008,0.4364,1,-0.0239,2.2916,-0.0547,-0.0239,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.6202,1,0.8268,0.6172,0.5103,0.8268,0.1243,19.6995,0.2037,1,0.9796,0.2037,0.3622,0.9796,2.6107,2.4263,1.5577,5.3491,-0.0144,1.3385,4.0543,2.0135,7.4095,-0.5111,0.8368,1.8427,1.3575,4.5801,-0.835,1.9506,3.1198,1.5994,0.7736,1.1475,1.4833,0.5985,1.3167,2.2002,0.0303,0.0364,1.2025,1.0754,2.1127,1.9645,0.7219,1.1679,1.6178,0.0328,6.0931,0.4126,0.3217,-0.634,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
6.614,16.9134,4.1126,17.2148,0.0172,1.2652,15.6735,3.959,17.7814,-0.4247,6.614,16.9134,4.1126,17.2148,0.0172,10.2067,34.416,5.8665,22.8667,0.0772,5.2278,1,0.648,0.1913,0.124,0.648,1.0388,1,0.701,0.9626,0.6748,0.701,1.0791,1,0.4914,0.9267,0.4554,0.4914,-0.0568,1,0.1574,-17.6127,-2.7719,0.1574,1.4034,1,0.7069,0.7126,0.5037,0.7069,0.9681,1,0.7528,1.0329,0.7776,0.7528,0.1015,16.3937,0.3063,1,0.9748,0.3063,0.4479,0.9748,2.2456,2.8446,1.6866,5.7198,-0.0942,-0.497,3.7283,1.9309,7.6306,-1.4064,3.1862,4.0673,2.0168,9.9858,-0.4608,-4.5182,0.7048,-0.156,0.8735,0.8363,0.9574,0.763,0.6994,0.9167,0.1104,0.1563,1.4157,1.6485,0.7647,0.4639,0.7496,0.5728,0.7641,0.0423,7.133,-0.3465,-0.6183,0.1152,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
4.6697,2.7098,1.6462,6.3139,0.1744,7.3425,3.8901,1.9723,9.1382,0.2848,4.6697,2.7098,1.6462,6.3139,0.1744,10.0684,5.4621,2.3371,10.7197,0.2766,0.636,1,0.4638,1.5723,0.7293,0.4638,0.8346,1,0.7044,1.1981,0.8439,0.7044,0.6966,1,0.4961,1.4355,0.7122,0.4961,0.3666,1,0.3254,2.728,0.8878,0.3254,0.5985,1,0.5161,1.6707,0.8622,0.5161,0.6909,1,0.589,1.4473,0.8525,0.589,0.1062,16.6819,0.1608,1,0.7834,0.1608,0.735,0.7834,0.6047,0.7391,0.8597,3.1371,-0.4272,-0.4461,0.2603,0.5102,2.0284,-8.0104,-0.3367,0.2119,0.4603,1.6278,-2.203,-1.3557,-1.7958,1.3247,1.6852,1.8678,1.1084,2.8398,3.4887,1.2285,0.5207,0.8386,1.6106,9.7645,4.3252,0.443,1.5466,1.9272,1.2461,0.0089,1.8232,-0.2592,-0.5082,0.1806,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
9.0877,0.007,0.0837,0.3987,0.9572,4.103,0.006,0.0773,0.3713,0.9125,9.0877,0.007,0.0837,0.3987,0.9572,13.4913,0.0121,0.11,0.538,0.961,2.2149,1,0.6736,0.4515,0.3041,0.6736,1.0837,1,0.7615,0.9228,0.7027,0.7615,1.1744,1,0.5798,0.8515,0.4937,0.5798,2.3012,1,0.6723,0.4346,0.2921,0.6723,2.1938,1,0.675,0.4558,0.3077,0.675,1.0737,1,0.7412,0.9313,0.6903,0.7412,0.1516,22.2784,-0.2322,0.9986,0.9774,-0.2322,-0.0238,0.9774,-0.031,0.0036,0.0602,0.2371,-2.5839,0.0206,0.0004,0.0198,0.078,-0.145,-0.007,0.0008,0.0279,0.1207,-1.7033,-1.5044,4.4003,-2.925,3.0398,2.162,0.7112,9.2403,4.6744,0.5059,17.3168,2.248,0.1298,0.9715,1.4819,1.5253,3.0411,1.9646,0.646,0.0004,0.1008,0.3727,0.598,0.6756,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
9.0137,0.0098,0.099,0.4594,0.9505,4.3181,0.0092,0.096,0.4237,0.9067,9.0137,0.0098,0.099,0.4594,0.9505,13.4593,0.0155,0.1246,0.5716,0.9585,2.0874,1,0.6697,0.4791,0.3208,0.6697,1.0315,1,0.7947,0.9695,0.7704,0.7947,1.0639,1,0.6315,0.9399,0.5936,0.6315,2.1403,1,0.6668,0.4672,0.3116,0.6668,2.0418,1,0.6725,0.4898,0.3294,0.6725,1.0843,1,0.8037,0.9223,0.7412,0.8037,0.1417,22.3454,-0.3671,1.0015,0.9753,-0.3671,-0.1414,0.9753,0.0008,0.0006,0.0254,0.1143,-1.3808,0.0514,0.0016,0.04,0.1976,-0.1094,0.0083,0.002,0.0449,0.1997,-0.3976,0.0159,0.0989,6.2274,0.6368,0.567,0.8905,0.4055,0.3215,0.7929,3.4017,1.1665,0.3429,0.2695,0.3359,1.2463,0.5784,0.5722,0.9893,0.0005,0.1037,0.2255,0.0023,0.9514,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
8.4493,0.0309,0.1759,0.8891,0.8994,5.291,0.0212,0.1455,0.5939,0.8938,8.4493,0.0309,0.1759,0.8891,0.8994,13.0698,0.0417,0.2043,0.9725,0.928,1.5969,1,0.6465,0.6262,0.4048,0.6465,1.2092,1,0.8612,0.827,0.7122,0.8612,1.4621,1,0.7417,0.6839,0.5072,0.7417,1.5886,1,0.6339,0.6295,0.399,0.6339,1.5789,1,0.6541,0.6334,0.4143,0.6541,1.497,1,0.9142,0.668,0.6107,0.9142,0.1405,22.1897,-0.4911,1.0006,0.9677,-0.4911,-0.2563,0.9677,-0.0295,0.0053,0.0727,0.2115,-2.4172,0.0128,0.008,0.0893,0.3418,-1.4661,0.0124,0.0047,0.0685,0.2425,-0.6473,-2.3102,-2.381,1.0306,0.8134,1.0606,1.3038,0.6617,1.1248,1.7,0.7362,1.5701,2.1328,0.4465,0.4205,0.9416,0.6187,0.8722,1.4097,0.0004,0.1962,0.7699,0.4492,0.7195,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
9.0539,0.014,0.1182,0.4796,0.9483,4.2275,0.0174,0.1317,0.6677,0.8523,9.0539,0.014,0.1182,0.4796,0.9483,13.4846,0.0259,0.1608,0.6796,0.9508,2.1417,1,0.6714,0.4669,0.3135,0.6714,0.897,1,0.7349,1.1148,0.8193,0.7349,0.8046,1,0.54,1.2429,0.6712,0.54,2.2852,1,0.6702,0.4376,0.2933,0.6702,2.0538,1,0.672,0.4869,0.3272,0.672,0.7184,1,0.7057,1.3921,0.9824,0.7057,0.1419,22.3352,-0.087,0.9982,0.9688,-0.087,0.1702,0.9688,-0.0271,0.0178,0.1334,0.4881,-2.6286,0.0068,0.0045,0.067,0.2852,-2.3902,0.0113,0.0044,0.0664,0.2414,-1.384,-3.9912,-2.3897,0.5987,1.9923,2.0085,1.0082,3.9693,4.0342,1.0164,1.7587,2.5233,1.4348,1.5991,1.3285,0.8308,1.7116,2.0221,1.1814,0.0003,0.2119,0.8806,0.4908,0.8,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
